,Time
E115_2_702,2.702
E61_13_209,13.209000000000001
E115_2_402,2.4019999999999997
E122_14_41,14.41
E92_9_757,9.757
E61_6_454,6.454
E90_6_604,6.604
E110_12_608,12.607999999999999
E79_6_154,6.154
E36_13_359,13.359000000000002
E115_5_254,5.254
E41_3_903,3.903
E48_13_209,13.209000000000001
E68_7_505,7.505
E57_0_6,0.6
E122_8_406,8.406
E85_10_357,10.357000000000001
E67_14_56,14.56
E137_7_955,7.955
E103_9_006,9.006
E95_7_805,7.805
E147_0_45,0.45
E20_9_006,9.006
E41_4_653,4.6530000000000005
E112_11_858,11.857999999999999
E10_14_56,14.56
E106_1_801,1.801
E32_14_41,14.41
E93_3_602,3.602
E25_1_201,1.2009999999999998
E27_2_702,2.702
E124_8_406,8.406
E52_2_101,2.101
E79_9_907,9.907
E136_14_71,14.71
E27_6_604,6.604
E60_12_759,12.759
E112_3_152,3.1519999999999997
E83_9_006,9.006
E112_1_051,1.051
E131_5_404,5.404
E9_6_454,6.454
E22_1_351,1.351
E20_12_458,12.458
E136_13_359,13.359000000000002
E134_3_602,3.602
E66_9_306,9.306000000000001
E105_1_801,1.801
E42_13_809,13.809000000000001
E3_10_657,10.657
E79_1_501,1.501
E64_14_71,14.71
E20_10_357,10.357000000000001
E81_3_302,3.302
E77_5_854,5.854
E77_5_554,5.553999999999999
E22_7_655,7.655
E7_13_809,13.809000000000001
E118_6_755,6.755
E84_0_751,0.7509999999999999
E149_9_156,9.156
E132_4_203,4.203
E80_13_509,13.509
E61_13_659,13.659
E42_12_458,12.458
E96_0_751,0.7509999999999999
E138_3_152,3.1519999999999997
E87_4_203,4.203
E43_8_406,8.406
E96_14_26,14.26
E98_12_308,12.308
E49_1_651,1.651
E109_10_207,10.207
E120_5_404,5.404
E39_1_051,1.051
E47_11_107,11.107000000000001
E58_10_807,10.807
E100_12_458,12.458
E112_5_103,5.103
E44_12_608,12.607999999999999
E17_13_809,13.809000000000001
E70_14_86,14.86
E37_4_953,4.953
E82_10_657,10.657
E31_9_606,9.606
E104_14_41,14.41
E118_6_154,6.154
E143_14_41,14.41
E62_7_205,7.205
E0_0_6,0.6
E96_3_753,3.753
E41_8_706,8.706
E100_2_101,2.101
E42_6_154,6.154
E84_14_56,14.56
E10_5_254,5.254
E98_1_501,1.501
E42_4_953,4.953
E80_11_858,11.857999999999999
E11_1_501,1.501
E6_0_15,0.15
E142_6_454,6.454
E82_3_753,3.753
E106_10_057,10.057
E31_14_86,14.86
E83_8_706,8.706
E32_8_706,8.706
E72_7_655,7.655
E59_1_351,1.351
E29_9_006,9.006
E69_3_602,3.602
E139_4_653,4.6530000000000005
E13_3_002,3.002
E29_14_41,14.41
E136_7_505,7.505
E6_10_957,10.957
E45_5_404,5.404
E25_11_558,11.558
E99_4_203,4.203
E29_12_308,12.308
E124_4_203,4.203
E79_4_053,4.053
E55_9_606,9.606
E86_0_3,0.3
E136_4_503,4.503
E140_14_56,14.56
E17_2_252,2.252
E108_0_45,0.45
E62_2_101,2.101
E136_4_653,4.6530000000000005
E93_11_258,11.258
E149_4_653,4.6530000000000005
E129_12_008,12.008
E49_8_856,8.856
E19_4_053,4.053
E146_14_71,14.71
E146_3_753,3.753
E9_8_406,8.406
E103_12_458,12.458
E45_7_955,7.955
E1_12_458,12.458
E88_7_655,7.655
E83_3_452,3.452
E36_12_158,12.158
E113_0_15,0.15
E81_1_051,1.051
E19_14_109,14.109000000000002
E131_3_002,3.002
E146_5_854,5.854
E93_4_953,4.953
E3_3_452,3.452
E27_7_805,7.805
E129_7_205,7.205
E40_7_055,7.055
E48_4_203,4.203
E63_10_957,10.957
E36_8_706,8.706
E109_2_702,2.702
E17_3_753,3.753
E18_3_903,3.903
E27_14_71,14.71
E54_4_053,4.053
E138_14_26,14.26
E92_9_907,9.907
E115_1_351,1.351
E34_12_909,12.909
E27_4_203,4.203
E52_14_41,14.41
E49_11_858,11.857999999999999
E45_12_759,12.759
E57_0_15,0.15
E65_12_458,12.458
E100_4_053,4.053
E37_13_059,13.059000000000001
E5_13_059,13.059000000000001
E61_7_955,7.955
E6_10_057,10.057
E51_5_103,5.103
E134_10_657,10.657
E147_14_26,14.26
E45_1_351,1.351
E65_14_26,14.26
E111_10_657,10.657
E32_3_903,3.903
E98_10_357,10.357000000000001
E109_7_055,7.055
E135_6_154,6.154
E105_3_753,3.753
E58_5_254,5.254
E0_3_152,3.1519999999999997
E102_1_501,1.501
E111_10_957,10.957
E143_3_152,3.1519999999999997
E56_6_304,6.303999999999999
E81_5_103,5.103
E86_13_959,13.959000000000001
E134_5_704,5.704
E3_10_357,10.357000000000001
E104_6_454,6.454
E149_11_408,11.408
E92_11_708,11.708
E18_3_002,3.002
E1_10_657,10.657
E1_12_608,12.607999999999999
E24_11_858,11.857999999999999
E126_13_959,13.959000000000001
E106_10_507,10.507
E125_14_109,14.109000000000002
E82_0_6,0.6
E120_7_055,7.055
E33_14_41,14.41
E139_7_655,7.655
E23_5_704,5.704
E85_3_152,3.1519999999999997
E49_2_402,2.4019999999999997
