PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E24_3_765,116.053926606426,NA,NA,NA
E17_5_927,NA,91.4221864002637,NA,NA
E58_7_289,NA,116.988306051694,NA,NA
E136_5_527,NA,110.626699101898,NA,NA
E16_4_886,NA,104.255650457136,NA,NA
E117_4_085,NA,112.933179762459,NA,NA
E112_2_483,60.3575178217025,NA,NA,NA
E124_2_083,NA,0,NA,NA
E95_2_003,NA,99.209846084022,NA,NA
E41_4_325,NA,NA,78.047577198557,NA
E48_0_561,21.1086660236882,20.8144468373462,NA,NA
E130_3_284,NA,96.8003062030034,NA,NA
E99_6_088,65.4063039481099,NA,NA,NA
E62_2_243,NA,NA,NA,62.9778923891465
E132_6_809,NA,NA,81.710761835158,NA
E90_2_083,48.198485764137,NA,NA,NA
E21_2_643,NA,92.8724528978495,NA,NA
E85_3_605,49.5080207653117,NA,NA,NA
E82_0_16,6.07675855861958,6.27270628870237,12.1753530584117,12.7897106896082
E139_7_69,NA,93.4330837028148,NA,NA
E19_0_961,25.7296878573372,28.7916181219413,NA,NA
E57_0_721,2.98371444216948,2.86042461857237,2.86521154607353,2.8602367037931
E72_7_369,116.053926606426,NA,NA,NA
E140_2_643,95.9004252326095,NA,NA,NA
E68_5_527,NA,NA,81.1121326017908,NA
E80_3_845,NA,NA,82.1164045750206,NA
E57_3_284,NA,111.314772335017,NA,NA
E49_5_126,61.6804866405545,NA,NA,NA
E94_1_842,88.4322426770315,NA,NA,NA
E29_2_003,NA,89.8818111477678,NA,NA
E80_2_003,NA,NA,42.0753826353731,42.8402946302722
E77_2_964,68.7498669628459,NA,NA,NA
E140_6_648,76.0022849218983,NA,NA,NA
E78_4_726,56.1020103192548,NA,NA,NA
E78_5_767,73.1216036499344,NA,NA,NA
E27_5_287,77.0114831009724,NA,NA,NA
E24_6_809,110.75613409391,NA,NA,NA
E17_5_767,NA,93.8284559658459,NA,NA
E114_4_726,NA,113.379585487346,NA,NA
E117_2_243,NA,80.6519606733414,NA,NA
E108_6_168,NA,112.928993094467,NA,NA
E75_7_61,65.3980925681721,NA,NA,NA
E7_6_408,NA,NA,NA,65.3967135760167
E25_0_0,6.60275612237562,7.22481998135374,18.2290685727153,18.6163905466266
E94_3_284,67.9314212726607,NA,NA,NA
E44_3_845,47.3286986081181,NA,NA,NA
E45_3_845,NA,NA,NA,55.4588839407588
E129_6_408,109.284421767198,NA,NA,NA
E92_7_61,54.2785869760028,NA,NA,NA
E110_2_964,89.9409225593014,NA,NA,NA
E94_6_328,51.3632874932126,NA,NA,NA
E14_3_925,NA,NA,78.9123791602628,NA
E55_6_488,49.0631512176671,NA,NA,NA
E35_4_886,NA,NA,NA,66.094650769801
E117_3_044,NA,109.809628086946,NA,NA
E86_7_369,66.9445840230343,NA,NA,NA
E73_1_842,59.3156424772014,NA,NA,NA
E108_0_721,0.84646252783833,0.850060682693212,0.852953702135876,0.849877706637727
E32_0_801,NA,NA,25.3182472326551,25.0315737183656
E94_2_884,59.352959608013,NA,NA,NA
E82_3_284,NA,NA,84.0680707943695,NA
E94_0_881,24.9249322707891,26.5596151862309,NA,NA
E58_6_728,NA,113.242848670464,NA,NA
E21_2_403,NA,83.0058792154167,NA,NA
E32_4_165,NA,NA,80.789973783773,NA
E28_2_163,87.6921801054673,NA,NA,NA
E41_1_202,NA,NA,34.6938294800106,34.9607129958147
E117_6_088,NA,106.72281372113,NA,NA
E112_7_529,60.0895252779302,NA,NA,NA
E88_4_806,NA,NA,79.4717606495658,NA
E41_6_008,NA,NA,86.7443070788467,NA
E115_1_602,4.89114845613346,4.87550252566987,4.88750339807679,4.88301386384761
E73_5_927,110.804263720465,NA,NA,NA
E91_1_121,25.6308651588041,26.0410197623832,NA,NA
E3_1_682,99.3630122969967,NA,NA,NA
E108_2_884,NA,93.7058050038947,NA,NA
E17_7_129,NA,100.533062284268,NA,NA
E66_6_328,73.8996201499888,NA,NA,NA
E133_7_85,NA,99.209846084022,NA,NA
E74_1_282,30.7010605955376,NA,NA,NA
E48_5_607,111.430935330604,NA,NA,NA
E127_4_406,116.053926606426,NA,NA,NA
E32_5_527,NA,NA,87.688170785344,NA
E140_2_723,99.0642858869399,NA,NA,NA
E46_5_207,90.8160380347519,NA,NA,NA
E77_4_406,78.1081665755518,NA,NA,NA
E106_5_767,NA,102.554055786085,NA,NA
E53_2_723,NA,120.587720594124,NA,NA
E11_7_61,50.31259680196,NA,NA,NA
E53_2_403,NA,101.702448593934,NA,NA
E22_2_964,NA,100.097695958073,NA,NA
E16_0_16,8.25854843262116,9.53597854006141,12.8795627502983,13.19247870442
E124_3_204,NA,106.993513804852,NA,NA
E130_1_202,3.91681988905613,3.79725131169237,3.83782796209759,3.81769483755743
E144_3_765,82.4681269641359,NA,NA,NA
E137_7_369,93.5690923231518,NA,NA,NA
E77_5_287,102.751620507997,NA,NA,NA
E90_7_69,78.0188085614478,NA,NA,NA
E27_0_24,NA,NA,24.0974688675683,24.5288430620397
E96_0_641,18.2764868304088,18.9868854299381,NA,NA
E8_5_367,59.9813036842405,NA,NA,NA
E44_5_927,70.348010437753,NA,NA,NA
E73_2_403,114.699489100282,NA,NA,NA
E48_5_046,112.49982552479,NA,NA,NA
E105_6_248,100.915312005341,NA,NA,NA
E96_0_961,0,0,0,0
E38_3_765,NA,NA,NA,61.735071857987
E134_6_328,92.0921280924684,NA,NA,NA
E50_4_325,69.6314542197395,NA,NA,NA
E35_1_282,NA,NA,32.3802192186916,32.6127217825918
E41_0_0,6.41981920356372,7.11607122679816,17.9388665395395,18.2972410449823
E50_2_563,64.6873491597151,NA,NA,NA
E47_1_602,94.4258490296424,NA,NA,NA
E112_4_726,48.5148980914506,NA,NA,NA
E46_0_561,7.30302118919364,8.31170255249316,14.6753672117042,15.1064216548601
E95_6_568,NA,112.194800024773,NA,NA
E11_0_881,23.2998438404682,24.1383494179903,NA,NA
E134_0_961,23.1389424834231,24.7024622542652,NA,NA
E121_2_163,NA,NA,84.54440930643,NA
E41_6_728,NA,NA,79.7150802759259,NA
E88_1_682,NA,NA,37.369601322392,37.6513192387027
E137_5_767,116.053926606426,NA,NA,NA
E22_3_685,NA,91.9435704988801,NA,NA
E89_2_403,32.2350084321353,32.102617698296,NA,NA
E113_2_003,64.7399552557818,NA,NA,NA
E130_6_809,NA,97.1662547333606,NA,NA
E73_7_289,50.9143217169706,NA,NA,NA
E27_3_124,109.483792589172,NA,NA,NA
E75_5_767,115.293954327501,NA,NA,NA
E38_5_287,NA,NA,NA,64.1255020365792
E99_0_721,86.0947437724243,NA,NA,NA
E110_7_69,103.10855625284,NA,NA,NA
E82_6_488,NA,NA,86.8168685267918,NA
E94_4_245,56.5977104351053,NA,NA,NA
E21_1_362,NA,0,NA,0
E17_1_922,NA,108.708422174661,NA,NA
E92_1_362,88.1845725952776,NA,NA,NA
E138_7_529,70.5299867379752,NA,NA,NA
E22_0_401,16.283313016294,16.770669655567,9.03862654568283,9.42152376738458
E127_2_643,51.6360733298367,NA,NA,NA
E77_7_61,59.4314621537978,NA,NA,NA
E81_4_966,NA,86.1524509692342,NA,NA
E61_7_049,NA,NA,81.6038960951793,NA
E31_5_126,100.697046512761,NA,NA,NA
E81_0_481,2.09739870714561,1.98872133220634,1.97855148278993,1.97489364075662
E83_6_889,116.053926606426,NA,NA,NA
