Gene1	Gene2	EdgeWeight
g6	g6	1.0
g4	g7	1.0
g2	g1	1.0
g8	g1	1.0
g6	g1	1.0
g2	g2	1.0
g3	g3	1.0
g4	g4	1.0
g1	g8	1.0
g8	g8	1.0
g8	g6	1.0
g6	g6	1.0
g1	g1	1.0
g7	g7	1.0
g6	g8	1.0
g1	g1	1.0
g7	g4	1.0
g1	g8	1.0
g3	g3	1.0
g4	g4	1.0
g8	g2	0.999999
g4	g8	0.999999
g7	g6	0.9999979999999999
g7	g8	0.9999969999999999
g6	g4	0.999984
g1	g2	0.998351
g2	g7	0.996143
g2	g4	0.9957379999999999
g7	g2	0.980801
g1	g6	0.980434
g8	g3	0.97024
g7	g3	0.9515950000000001
g6	g2	0.9206059999999999
g2	g8	0.918294
g4	g6	0.912529
g2	g6	0.9073049999999999
g3	g6	0.8936219999999999
g6	g3	0.8662610000000001
g6	g7	0.810037
g4	g3	0.7578550000000001
g2	g3	0.732194
g3	g1	0.657262
g3	g2	0.624559
g1	g4	0.46865
g1	g7	0.457355
g3	g4	0.27966399999999997
g4	g2	0.246354
g7	g1	0.20391199999999998
g3	g8	0.13761500000000002
g8	g7	0.129964
g4	g1	0.125656
g1	g3	0.120803
g3	g7	0.098633
g8	g4	0.072162
