,Time
E9_4_158,4.158
E0_1_002,1.002
E33_0_551,0.551
E4_4_86,4.86
E135_3_657,3.657
E128_4_96,4.96
E4_3_507,3.5069999999999997
E102_1_253,1.253
E121_1_202,1.202
E37_3_858,3.858
E20_2_004,2.004
E51_2_305,2.305
E73_1_653,1.653
E91_3_758,3.758
E125_0_251,0.251
E120_1_202,1.202
E117_1_152,1.1520000000000001
E104_1_353,1.3530000000000002
E44_2_555,2.555
E123_0_701,0.701
E11_2_605,2.605
E148_1_503,1.5030000000000001
E30_1_102,1.102
E141_2_906,2.906
E8_2_555,2.555
E121_0_1,0.1
E85_2_255,2.255
E115_0_401,0.401
E61_2_956,2.9560000000000004
E7_4_76,4.76
E85_0_902,0.902
E100_0_251,0.251
E138_3_106,3.1060000000000003
E23_1_904,1.9040000000000001
E124_1_052,1.052
E108_4_208,4.208
E96_2_705,2.705
E16_2_054,2.0540000000000003
E48_4_459,4.459
E13_2_405,2.405
E65_3_006,3.0060000000000002
E146_1_904,1.9040000000000001
E109_4_81,4.81
E70_0_05,0.05
E78_1_002,1.002
E85_1_202,1.202
E117_3_858,3.858
E30_0_2,0.2
E62_1_403,1.403
E54_3_006,3.0060000000000002
E94_0_15,0.15
E107_1_403,1.403
E41_0_401,0.401
E136_3_707,3.707
E92_3_607,3.6069999999999998
E83_3_206,3.2060000000000004
E62_2_004,2.004
E76_3_607,3.6069999999999998
E1_2_856,2.8560000000000003
E95_1_102,1.102
E103_2_154,2.154
E44_0_701,0.701
E41_1_102,1.102
E83_1_253,1.253
E41_3_758,3.758
E14_3_758,3.758
E74_0_05,0.05
E134_3_858,3.858
E78_1_202,1.202
E90_4_76,4.76
E122_2_655,2.655
E84_3_257,3.2569999999999997
E52_1_603,1.6030000000000002
E27_2_004,2.004
E33_0_401,0.401
E28_0_351,0.35100000000000003
E116_4_058,4.058
E5_0_551,0.551
E71_0_301,0.301
E133_1_653,1.653
E33_2_856,2.8560000000000003
E81_4_86,4.86
E146_4_81,4.81
E22_2_305,2.305
E110_4_709,4.709
E16_4_81,4.81
E146_1_804,1.804
E22_1_653,1.653
E120_4_559,4.559
E59_0_752,0.752
E144_0_401,0.401
E89_2_405,2.405
E118_2_505,2.505
E133_4_559,4.559
E38_2_204,2.204
E102_1_403,1.403
E42_3_657,3.657
E120_3_257,3.2569999999999997
E100_1_403,1.403
E15_0_601,0.601
E96_0_301,0.301
E99_2_204,2.204
E57_2_154,2.154
E84_0_401,0.401
E30_0_601,0.601
E28_1_754,1.754
E106_4_86,4.86
E12_1_303,1.3030000000000002
E89_4_559,4.559
E24_4_76,4.76
E60_3_457,3.457
E22_2_405,2.405
E117_2_505,2.505
E20_1_353,1.3530000000000002
E19_3_657,3.657
E29_2_856,2.8560000000000003
E105_2_355,2.355
E117_1_052,1.052
E12_2_355,2.355
E42_4_459,4.459
E15_2_204,2.204
E16_0_651,0.6509999999999999
E57_0_902,0.902
E140_0_752,0.752
E66_4_91,4.91
E119_1_653,1.653
E115_1_503,1.5030000000000001
E139_1_703,1.703
E7_0_952,0.9520000000000001
E140_0_501,0.501
E105_1_152,1.1520000000000001
E71_0_451,0.451
E87_2_355,2.355
E94_1_703,1.703
E58_3_758,3.758
E93_1_854,1.854
E29_4_76,4.76
E56_4_91,4.91
E55_2_455,2.455
