,PseudoTime0,PseudoTime1
E149_4_559,,4.559
E91_3_758,3.758,
E130_1_954,1.954,
E130_2_906,2.906,
E99_3_457,,3.457
E69_2_455,2.455,
E99_0_551,,0.551
E122_1_152,1.152,
E100_1_854,1.854,
E112_4_259,,4.259
E141_0_752,0.752,
E113_2_505,,2.505
E9_1_453,,1.453
E19_2_705,2.705,
E134_0_351,,0.351
E130_0_15,0.15,
E119_0_351,0.351,
E93_2_255,,2.255
E49_3_056,,3.056
E116_0_651,,0.651
E88_2_655,,2.655
E101_4_96,,4.96
E50_2_555,2.555,
E51_0_251,0.251,
E41_2_705,,2.705
E113_4_609,,4.609
E103_3_457,3.457,
E77_0_401,,0.401
E134_1_503,,1.503
E80_0_0,,0.0
E39_3_106,3.106,
E99_1_904,,1.904
E122_3_657,3.657,
E11_2_806,2.806,
E124_0_05,0.05,
E128_4_309,4.309,
E124_2_856,2.856,
E72_4_459,4.459,
E21_2_104,,2.104
E52_4_259,,4.259
E98_4_409,,4.409
E144_2_104,,2.104
E117_0_501,0.501,
E57_0_952,,0.952
E59_3_106,3.106,
E14_2_204,,2.204
E66_1_754,,1.754
E76_1_904,,1.904
E66_3_607,,3.607
E99_2_204,,2.204
E141_1_603,1.603,
E33_0_2,0.2,
E128_0_501,0.501,
E77_4_76,,4.76
E36_2_154,2.154,
E19_2_505,2.505,
E22_2_756,2.756,
E129_4_008,,4.008
E75_4_108,4.108,
E137_2_104,2.104,
E59_1_754,1.754,
E1_2_956,,2.956
E49_4_659,,4.659
E64_1_854,,1.854
E78_4_659,4.659,
E22_0_301,0.301,
E111_3_607,3.607,
E138_4_259,4.259,
E57_0_451,,0.451
E70_4_309,,4.309
E111_2_305,2.305,
E24_4_409,4.409,
E57_4_359,,4.359
E103_1_403,1.403,
E80_2_906,,2.906
E96_3_557,,3.557
E97_3_958,,3.958
E134_3_707,,3.707
E37_1_904,1.904,
E9_0_501,,0.501
E49_2_455,,2.455
E98_0_501,,0.501
E137_4_86,4.86,
E127_4_609,4.609,
E129_3_357,,3.357
E114_1_403,,1.403
E39_3_407,3.407,
E51_4_76,4.76,
E7_4_609,,4.609
E88_1_453,,1.453
E87_2_305,,2.305
E75_0_15,0.15,
E74_3_958,,3.958
E79_1_503,1.503,
E77_2_756,,2.756
E95_3_607,,3.607
E83_2_405,2.405,
E42_2_455,,2.455
E95_1_754,,1.754
E72_3_357,3.357,
E33_1_403,1.403,
E128_1_904,1.904,
E127_1_603,1.603,
E130_2_705,2.705,
E116_1_954,,1.954
E41_3_657,,3.657
E28_3_758,3.758,
E70_3_257,,3.257
E83_2_104,2.104,
E97_3_206,,3.206
E27_0_701,0.701,
E44_2_104,2.104,
E15_1_303,,1.303
E147_2_405,,2.405
E83_1_353,1.353,
E91_1_403,1.403,
E72_0_501,0.501,
E132_4_359,,4.359
E76_3_858,,3.858
E139_4_96,4.96,
E149_0_05,,0.05
E131_4_409,4.409,
E19_4_76,4.76,
E34_2_104,,2.104
E119_2_605,2.605,
E86_3_407,,3.407
E90_4_91,,4.91
E0_1_603,,1.603
E101_1_102,,1.102
E65_0_0,,0.0
E29_0_802,0.802,
E124_0_0,0.0,
E130_1_854,1.854,
E57_3_407,,3.407
E3_2_956,2.956,
E43_4_86,4.86,
E134_3_156,,3.156
E129_0_752,,0.752
E131_0_501,0.501,
E54_3_507,,3.507
E18_1_253,1.253,
E40_0_451,0.451,
E145_4_559,4.559,
E51_4_058,4.058,
E137_1_754,1.754,
E72_3_307,3.307,
E99_1_353,,1.353
E51_1_453,1.453,
E109_4_158,,4.158
E112_2_756,,2.756
E117_0_952,0.952,
E28_4_108,4.108,
E12_0_15,0.15,
E73_0_301,,0.301
E103_3_106,3.106,
E20_0_752,0.752,
E103_1_353,1.353,
E55_3_156,3.156,
E134_1_353,,1.353
E25_4_459,,4.459
E83_4_91,4.91,
E8_2_455,2.455,
E53_3_006,,3.006
E57_1_804,,1.804
E75_3_156,3.156,
E122_3_808,3.808,
E104_2_555,,2.555
E109_0_15,,0.15
E58_4_309,,4.309
E62_4_709,,4.709
E34_2_906,,2.906
E14_2_355,,2.355
E120_2_756,,2.756
E142_1_303,,1.303
E110_2_104,,2.104
E126_1_503,1.503,
E86_1_102,,1.102
E97_4_609,,4.609
E61_2_405,2.405,
E15_1_353,,1.353
E62_0_501,,0.501
E9_0_401,,0.401
E59_2_856,2.856,
E31_3_156,,3.156
E116_4_409,,4.409
E25_2_255,,2.255
E39_4_359,4.359,
E47_0_752,,0.752
E46_3_657,,3.657
E21_3_657,,3.657
E72_4_659,4.659,
E84_4_459,,4.459
E61_0_651,0.651,
E65_4_259,,4.259
E41_4_559,,4.559
E95_1_002,,1.002
E31_4_259,,4.259
E34_3_307,,3.307
E11_0_902,0.902,
E135_3_958,,3.958
E38_0_651,0.651,
E117_2_605,2.605,
E50_3_557,3.557,
E127_1_754,1.754,
E1_3_908,,3.908
E29_1_703,1.703,
E92_1_904,1.904,
E3_3_407,3.407,
E41_2_655,,2.655
E7_0_351,,0.351
E104_3_006,,3.006
E140_1_904,,1.904
E85_2_856,,2.856
E69_1_754,1.754,
E96_3_507,,3.507
E149_3_707,,3.707
E70_2_555,,2.555
E52_3_106,,3.106
E51_0_551,0.551,
E11_3_106,3.106,
E87_0_551,,0.551
E93_4_058,,4.058
E71_4_158,,4.158
E90_1_002,,1.002
E86_4_259,,4.259
E91_1_152,1.152,
E111_2_505,2.505,
E39_0_15,0.15,
E144_1_754,,1.754
E66_1_002,,1.002
E59_4_409,4.409,
E90_2_154,,2.154
E95_4_259,,4.259
E86_4_86,,4.86
E58_0_401,,0.401
E143_1_904,1.904,
E45_4_409,4.409,
E55_2_054,2.054,
E103_0_2,0.2,
E132_1_453,,1.453
E121_0_0,0.0,
E77_3_006,,3.006
E135_2_004,,2.004
E25_2_204,,2.204
