Gene1	Gene2	EdgeWeight
Eklf	Gfi1	120
Gata2	Pu1	120
EgrNab	EgrNab	120
EgrNab	Cebpa	120
Fog1	Gfi1	119
Gfi1	Pu1	119
Pu1	Pu1	119
cJun	Pu1	119
Pu1	EgrNab	118
Scl	Eklf	118
Gata1	cJun	118
Fog1	Cebpa	118
Cebpa	Gfi1	117
Eklf	Fli1	117
Pu1	Gata2	117
Gata1	Pu1	117
Eklf	cJun	116
Cebpa	Cebpa	116
Gfi1	Gfi1	116
Gata1	Gata1	116
cJun	cJun	115
EgrNab	cJun	115
Fog1	Gata2	115
Fog1	Fli1	115
Fog1	Eklf	114
Gata1	EgrNab	114
Gata2	Cebpa	113
EgrNab	Pu1	113
Pu1	cJun	113
Gata2	Gfi1	112
Cebpa	Fli1	112
Cebpa	cJun	111
Fli1	Cebpa	111
Gfi1	cJun	111
Eklf	Cebpa	110
Eklf	Gata1	110
Scl	Gfi1	110
Fli1	Gfi1	109
Cebpa	Gata1	108
Gata2	Eklf	108
Fog1	cJun	108
Gfi1	EgrNab	107
Gata1	Cebpa	107
cJun	EgrNab	107
Gata1	Gfi1	106
Gata2	cJun	106
EgrNab	Gata2	106
Gata2	EgrNab	104
cJun	Gfi1	104
Cebpa	EgrNab	103
Gfi1	Gata2	103
Scl	Cebpa	102
cJun	Cebpa	102
Gata1	Gata2	101
Fli1	Gata1	101
Cebpa	Gata2	101
Gfi1	Cebpa	100
Fli1	cJun	100
Fli1	Gata2	100
Scl	Pu1	100
Scl	Gata1	99
Cebpa	Pu1	99
EgrNab	Gfi1	99
Fli1	Fog1	97
Gata2	Gata2	96
Pu1	Cebpa	94
EgrNab	Eklf	94
Scl	Gata2	93
Fli1	Pu1	93
Pu1	Gfi1	90
Gata2	Fli1	90
Fog1	Pu1	90
Gata2	Gata1	88
Eklf	Pu1	88
Eklf	Fog1	87
Scl	cJun	86
Gfi1	Gata1	86
Fli1	Eklf	84
Gata1	Fog1	83
Fog1	Gata1	82
EgrNab	Gata1	82
cJun	Eklf	80
Cebpa	Fog1	79
Gata2	Fog1	78
Gfi1	Eklf	78
Pu1	Gata1	76
cJun	Gata2	75
Scl	Fli1	73
cJun	Fog1	73
Gata1	Fli1	72
cJun	Gata1	70
Scl	Scl	70
Fog1	EgrNab	67
EgrNab	Scl	66
Eklf	Eklf	65
Scl	EgrNab	65
Eklf	Gata2	64
Cebpa	Eklf	63
Scl	Fog1	62
Gata2	Scl	60
Fli1	Fli1	59
EgrNab	Fog1	58
EgrNab	Fli1	57
Eklf	Scl	55
Cebpa	Scl	54
Gata1	Scl	53
Fog1	Scl	50
Gfi1	Fog1	48
Gata1	Eklf	47
Gfi1	Fli1	47
Pu1	Scl	46
Fli1	Scl	45
Gfi1	Scl	45
cJun	Scl	43
Eklf	EgrNab	41
Fog1	Fog1	40
Pu1	Fli1	38
Fli1	EgrNab	38
cJun	Fli1	37
Pu1	Fog1	35
Pu1	Eklf	31
