PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E14_2_964,55.0765134152296,NA,NA,NA
E81_5_046,NA,78.4133589463865,NA,NA
E105_5_207,NA,NA,82.8425293287263,NA
E148_3_845,NA,NA,41.4760696468312,NA
E95_4_566,NA,40.276985685118,NA,NA
E91_1_121,NA,NA,23.6517032833527,NA
E130_1_522,NA,48.45749095208,NA,NA
E96_6_008,NA,57.0818626719254,NA,NA
E10_7_049,NA,NA,62.1225214965195,NA
E105_4_566,NA,NA,90.1748109202933,NA
E19_7_77,NA,NA,76.8023072593327,NA
E61_7_289,64.2285215684849,NA,NA,NA
E47_4_966,NA,NA,79.83880637964,NA
E124_7_449,NA,44.8670306341199,NA,NA
E114_0_16,3.59763823107523,3.62239601553972,3.63779028727444,3.62058584161018
E112_7_449,NA,NA,106.602943869773,NA
E77_5_126,NA,NA,67.8051504671285,NA
E35_2_884,NA,NA,NA,45.1950971541697
E53_3_925,NA,76.3711731241375,NA,NA
E115_2_804,NA,41.0227944428874,NA,NA
E126_0_961,NA,NA,47.1312660130511,NA
E19_3_925,NA,NA,35.9158440675885,NA
E21_4_886,NA,49.0210782471476,NA,NA
E11_4_005,NA,NA,100.990387773264,NA
E34_1_682,NA,13.5045167238513,NA,NA
E117_0_401,5.21840636935746,10.5022499202789,6.84394844571214,5.85102949798785
E31_4_165,NA,NA,98.9629163187756,NA
E32_2_804,64.3297824703328,NA,NA,NA
E117_0_16,12.4610568887717,4.69103528669286,7.11049918250152,14.223781287501
E88_1_282,21.8471905123724,NA,NA,23.5365542623562
E65_5_607,NA,NA,NA,57.7834294497971
E137_0_401,NA,NA,22.0197735028564,NA
E19_7_529,NA,NA,97.2818320713808,NA
E108_2_083,NA,45.0116567221406,NA,NA
E78_5_126,NA,NA,51.6521141873309,NA
E141_5_447,NA,64.576794039043,NA,NA
E88_6_168,63.0025639882251,NA,NA,NA
E106_3_044,NA,73.2175477605011,NA,NA
E84_1_602,42.2950172469855,NA,NA,NA
E99_3_444,NA,NA,112.416657566711,NA
E7_7_77,NA,NA,NA,52.8500548929019
E75_2_403,NA,NA,85.2340655230119,NA
E35_6_809,NA,NA,NA,59.81947448638
E119_0_881,19.0046863467666,NA,NA,21.1149285131001
E119_4_646,66.5467189021991,NA,NA,NA
E88_2_483,30.6422138682923,NA,NA,31.119220112647
E35_7_529,NA,NA,NA,56.316250471084
E82_6_168,62.3925403084769,NA,NA,NA
E57_5_287,NA,77.9141455406322,NA,NA
E110_2_163,NA,NA,85.9373319423732,NA
E74_5_367,NA,65.8629126470743,NA,NA
E60_0_24,NA,NA,22.1305478928335,NA
E117_0_721,4.1661088141623,12.9643168465009,5.0709426955995,4.52196754686361
E92_0_641,18.9354215299576,NA,NA,21.1115432714253
E133_3_364,NA,51.6191304785508,NA,NA
E95_4_886,NA,39.6267595295551,NA,NA
E19_4_325,NA,NA,50.8579235376727,NA
E22_7_369,NA,78.4133589463865,NA,NA
E139_2_403,NA,66.7688519905264,NA,NA
E136_0_481,6.52569138763603,7.50653413777395,11.0128481223357,7.42834016329464
E2_6_969,NA,NA,NA,59.9863895810918
E141_3_765,NA,51.9870918645541,NA,NA
E94_2_723,NA,NA,54.0144984771213,NA
E122_4_325,NA,20.779915861859,NA,NA
E53_3_204,NA,48.3882000223153,NA,NA
E18_5_847,NA,56.7477807654315,NA,NA
E104_5_126,NA,NA,64.3712356745147,NA
E117_4_406,NA,61.6274566856663,NA,NA
E110_5_767,NA,NA,111.808840972501,NA
E148_3_605,NA,NA,62.5667549506286,NA
E34_4_646,NA,NA,61.0032095041646,NA
E123_6_889,NA,NA,43.5524384859729,NA
E26_4_806,NA,NA,NA,51.4991763865844
E62_7_93,NA,NA,NA,53.5223138602357
E58_6_969,NA,72.7454668353317,NA,NA
E57_4_646,NA,74.9103730557837,NA,NA
E19_4_245,NA,NA,94.3866210191332,NA
E10_2_804,NA,NA,41.865524568827,NA
E79_1_202,25.3272427975605,NA,NA,26.9949939498192
E48_7_61,NA,NA,92.9331820587909,NA
E37_1_362,NA,NA,113.895866580804,NA
E98_2_964,NA,NA,110.481732713372,NA
E35_6_648,NA,NA,NA,59.4036352567343
E75_7_77,NA,NA,81.050879709299,NA
E89_7_449,NA,NA,84.0301888904543,NA
E57_2_643,NA,78.4133589463865,NA,NA
E81_4_966,NA,43.7552434466311,NA,NA
E31_0_961,NA,NA,54.7807621460385,NA
E75_4_486,NA,NA,57.6233796080013,NA
E144_4_566,NA,NA,102.630292666139,NA
E119_6_568,61.7550023850518,NA,NA,NA
E17_6_088,NA,48.2802993137343,NA,NA
E41_5_447,58.3448219802691,NA,NA,NA
E92_2_163,NA,NA,113.895866580804,NA
E104_2_403,NA,NA,71.3317601261723,NA
E2_5_367,NA,NA,NA,59.840310026897
E134_1_041,NA,NA,18.903295709718,NA
E94_0_801,NA,NA,20.3637869956844,NA
E45_6_648,NA,NA,NA,57.6911081346439
E105_6_088,NA,NA,99.4480532529728,NA
E13_7_369,NA,37.9054914264003,NA,NA
E132_2_483,45.6778118320595,NA,NA,NA
E22_3_605,NA,51.470516416326,NA,NA
E146_1_121,NA,35.9567214135604,NA,NA
E138_1_362,NA,NA,24.2032812493574,NA
E107_7_289,NA,NA,113.895866580804,NA
E139_4_406,NA,67.4423293964826,NA,NA
E123_3_845,NA,NA,93.2978625122865,NA
E23_3_524,NA,NA,34.5712601876637,NA
E81_3_845,NA,57.464373124984,NA,NA
E2_6_809,NA,NA,NA,56.6765431632078
E6_2_323,NA,70.0076720165745,NA,NA
E127_3_524,NA,NA,102.574217559919,NA
E105_1_121,NA,NA,18.6603659764008,10.738463545665
E86_3_444,NA,NA,90.7754566237135,NA
E7_0_24,16.1729981506432,NA,NA,17.8339568171993
E3_4_165,NA,NA,65.0687962121389,NA
E6_4_486,NA,75.0781036149942,NA,NA
E75_2_243,NA,NA,94.7640559725119,NA
E10_1_682,NA,NA,36.6588518424238,NA
E105_2_003,NA,NA,47.5552433007445,NA
E60_7_369,NA,NA,83.2173257395685,NA
E60_6_889,NA,NA,65.9152162617661,NA
E127_2_884,NA,NA,113.895866580804,NA
E95_7_129,NA,67.453957972766,NA,NA
E82_3_925,63.9069243380865,NA,NA,NA
E114_3_444,NA,71.6343228074629,NA,NA
E48_4_646,NA,NA,45.976837919332,NA
E11_0_401,8.06308687998598,6.37443291499583,14.433940473986,9.31989432482793
E129_0_08,8.34893904907254,4.62102964734636,5.26455466185644,6.60616408775138
E133_0_0,0,0,0,0
E80_0_16,5.86812606360488,5.16069134421249,5.65707550604919,5.80667578588639
E129_6_328,NA,NA,99.7408303565502,NA
E21_1_762,NA,52.9049509139712,NA,NA
E99_6_889,NA,NA,105.185767654423,NA
E66_4_886,NA,NA,39.0766637040845,NA
E80_5_847,66.9847962044055,NA,NA,NA
E24_1_121,NA,NA,74.1825695930278,NA
E60_2_964,NA,NA,48.5398759357203,NA
E8_5_847,NA,NA,37.3135011827292,NA
E74_6_328,NA,42.2471408112955,NA,NA
E89_7_77,NA,NA,64.89165835677,NA
E86_3_605,NA,NA,113.895866580804,NA
E72_4_806,NA,NA,109.857837064569,NA
E22_1_522,NA,77.390924987845,NA,NA
E77_3_204,NA,NA,38.125378693166,NA
E122_6_728,NA,68.264375030113,NA,NA
E104_2_964,NA,NA,80.9606904927991,NA
E72_4_165,NA,NA,72.5493412229565,NA
E19_4_005,NA,NA,34.9142666518598,NA
E136_5_447,NA,78.4133589463865,NA,NA
E48_5_527,NA,NA,76.8361565478551,NA
E46_2_723,NA,NA,34.6862901297879,NA
E20_6_889,NA,47.2582835452378,NA,NA
E78_4_566,NA,NA,50.7527948992449,NA
E140_3_284,NA,NA,67.0791285443045,NA
E7_5_847,NA,NA,NA,60.6838696031725
E94_3_124,NA,NA,60.5405830590836,NA
E84_4_726,NA,NA,NA,61.5862959407397
E50_4_566,NA,NA,37.6584643124377,NA
E96_3_685,NA,64.9251967451334,NA,NA
E65_0_481,21.1891790388517,NA,NA,24.9954615905996
E108_4_806,NA,77.697057045549,NA,NA
E127_3_605,NA,NA,94.4843998195684,NA
E48_7_049,NA,NA,54.4348440907366,NA
E110_6_889,NA,NA,67.756877649656,NA
E66_7_93,NA,NA,37.8941841441412,NA
E75_7_85,NA,NA,97.6616435085535,NA
E139_5_767,NA,69.8865962277465,NA,NA
E124_0_08,3.44747334367315,3.41411314751325,3.33877464905332,3.39137154506776
E123_4_406,NA,NA,92.8813415384684,NA
E24_1_762,NA,NA,84.845171126595,NA
E48_4_325,NA,NA,36.7725818404858,NA
E78_4_165,NA,NA,82.1832150802308,NA
E121_2_323,62.7704508040919,NA,NA,NA
E148_2_884,NA,NA,91.9445798951299,NA
E146_6_648,NA,61.6274566856663,NA,NA
E46_5_607,NA,NA,45.5637162631498,NA
E8_4_646,NA,NA,79.6021377314028,NA
E66_5_046,NA,NA,67.3983070097342,NA
E99_6_728,NA,NA,32.4703161215404,NA
E99_1_762,NA,NA,52.2637877112936,NA
E105_0_401,17.0452266169287,NA,NA,18.9718169022521
E23_6_328,NA,NA,60.9193070735261,NA
E73_5_607,NA,NA,98.8795544343454,NA
E48_2_804,NA,NA,66.6623583947979,NA
E82_0_481,20.5585906651851,0,0,24.7168028087298
E77_6_728,NA,NA,113.571761596877,NA
E75_6_648,NA,NA,33.6809455863732,NA
E83_0_641,9.8143142173681,5.42219463506762,8.7974033902042,10.9884406799166
E119_1_121,23.7448093142655,NA,NA,25.4068012941095
E60_1_762,NA,NA,53.3002338857779,NA
E16_6_809,NA,56.0656420037492,NA,NA
E84_4_165,NA,NA,NA,54.09165685628
E138_0_08,4.87475578817394,4.12021097480874,4.19855313794054,4.38849979229545
E68_3_124,63.8628783243124,NA,NA,NA
