Gene1	Gene2	EdgeWeight
Pax6	Sp8	1.0
Sp8	Pax6	1.0
Fgf8	Fgf8	1.0
Sp8	Sp8	1.0
Pax6	Pax6	1.0
Coup	Coup	1.0
Pax6	Pax6	1.0
Pax6	Fgf8	0.999975
Pax6	Coup	0.9999709999999999
Fgf8	Pax6	0.994002
Coup	Emx2	0.9662290000000001
Emx2	Pax6	0.907281
Sp8	Emx2	0.78843
Emx2	Sp8	0.641917
Coup	Pax6	0.6175109999999999
Emx2	Coup	0.534827
Sp8	Fgf8	0.499092
Emx2	Emx2	0.481217
Emx2	Fgf8	0.449546
Coup	Sp8	0.414258
Fgf8	Sp8	0.312877
Fgf8	Emx2	0.10708
Sp8	Coup	0.097737
Coup	Fgf8	0.084604
Pax6	Emx2	0.081888
Fgf8	Coup	0.049489
