,PseudoTime0,PseudoTime1
E22_2_563,,2.563
E5_2_403,,2.403
E85_4_646,4.646,
E50_3_765,3.765,
E42_7_93,7.93,
E62_4_005,4.005,
E138_7_209,7.209,
E54_3_685,3.685,
E133_4_646,,4.646
E104_0_24,0.24,
E84_4_886,4.886,
E30_1_522,,1.522
E66_6_889,6.889,
E64_5_367,5.367,
E36_2_964,2.964,
E30_2_884,,2.884
E59_1_202,,1.202
E133_3_444,,3.444
E101_4_566,,4.566
E126_5_046,5.046,
E21_6_728,6.728,
E11_0_481,,0.481
E43_1_121,,1.121
E76_3_685,,3.685
E65_5_927,,5.927
E74_1_762,1.762,
E100_2_964,2.964,
E46_0_0,,0.0
E47_6_969,6.969,
E78_1_041,1.041,
E84_7_209,7.209,
E121_0_0,0.0,
E3_2_003,,2.003
E95_7_93,7.93,
E56_2_243,2.243,
E64_3_124,3.124,
E80_0_881,,0.881
E86_3_765,3.765,
E59_0_24,,0.24
E2_7_449,7.449,
E73_0_961,,0.961
E135_6_728,6.728,
E66_5_687,5.687,
E14_6_889,6.889,
E47_5_767,5.767,
E140_2_003,,2.003
E96_6_408,,6.408
E132_7_209,7.209,
E106_1_121,1.121,
E18_6_568,,6.568
E57_2_083,,2.083
E20_6_408,6.408,
E37_4_726,,4.726
E109_0_0,,0.0
E140_1_682,,1.682
E137_7_93,,7.93
E31_4_806,4.806,
E27_6_728,,6.728
E11_3_524,,3.524
E143_7_61,,7.61
E123_2_003,2.003,
E10_5_287,5.287,
E113_0_0,,0.0
E78_4_646,4.646,
E126_5_287,5.287,
E37_2_563,,2.563
E107_1_762,1.762,
E62_6_488,6.488,
E97_6_088,6.088,
E108_5_287,,5.287
E136_0_881,0.881,
E58_7_209,,7.209
E55_1_842,,1.842
E33_4_886,4.886,
E97_3_044,3.044,
E67_2_003,2.003,
E117_3_284,,3.284
E105_2_323,2.323,
E43_0_561,,0.561
E61_4_406,4.406,
E107_5_687,5.687,
E128_5_207,,5.207
E47_2_964,2.964,
E54_1_362,1.362,
E17_4_886,4.886,
E122_5_367,,5.367
E89_7_369,,7.369
E88_0_24,,0.24
E123_2_884,2.884,
E146_1_522,,1.522
E83_3_845,,3.845
E76_7_209,,7.209
E121_4_005,4.005,
E91_3_765,3.765,
E119_2_323,,2.323
E24_2_563,,2.563
E132_6_969,6.969,
E138_3_845,3.845,
E118_2_003,,2.003
E1_5_927,,5.927
E76_5_927,,5.927
E129_1_202,1.202,
E45_3_044,,3.044
E37_2_243,,2.243
E144_7_85,,7.85
E106_5_447,5.447,
E127_1_282,1.282,
E111_6_248,6.248,
E138_4_806,4.806,
E119_7_93,,7.93
E107_5_927,5.927,
E83_4_806,,4.806
E27_5_207,,5.207
E127_4_726,4.726,
E74_1_041,1.041,
E123_3_284,3.284,
E134_6_568,,6.568
E83_0_641,,0.641
E40_1_442,,1.442
E40_5_126,,5.126
E83_1_682,,1.682
E32_6_088,6.088,
E52_3_845,,3.845
E134_5_767,,5.767
E82_0_401,,0.401
E40_5_767,,5.767
E39_3_364,3.364,
E84_1_442,1.442,
E80_1_602,,1.602
E148_3_124,3.124,
E83_4_886,,4.886
E126_2_563,2.563,
E63_0_481,0.481,
E137_3_284,,3.284
E81_7_93,7.93,
E87_7_69,,7.69
E97_6_328,6.328,
E113_0_961,,0.961
E84_6_008,6.008,
E89_6_008,,6.008
E133_4_726,,4.726
E115_7_129,,7.129
E17_2_003,2.003,
E85_3_204,3.204,
E146_3_765,,3.765
