,Time
E115_0_902,0.902
E61_4_409,4.409
E115_0_802,0.802
E122_4_81,4.81
E92_3_257,3.2569999999999997
E61_2_154,2.154
E90_2_204,2.204
E110_4_208,4.208
E79_2_054,2.0540000000000003
E36_4_459,4.459
E115_1_754,1.754
E41_1_303,1.3030000000000002
E48_4_409,4.409
E68_2_505,2.505
E57_0_2,0.2
E122_2_806,2.806
E85_3_457,3.457
E67_4_86,4.86
E137_2_655,2.655
E103_3_006,3.0060000000000002
E95_2_605,2.605
E147_0_15,0.15
E20_3_006,3.0060000000000002
E41_1_553,1.5530000000000002
E112_3_958,3.958
E10_4_86,4.86
E106_0_601,0.601
E32_4_81,4.81
E93_1_202,1.202
E25_0_401,0.401
E27_0_902,0.902
E124_2_806,2.806
E52_0_701,0.701
E79_3_307,3.307
E136_4_91,4.91
E27_2_204,2.204
E60_4_259,4.2589999999999995
E112_1_052,1.052
E83_3_006,3.0060000000000002
E112_0_351,0.35100000000000003
E131_1_804,1.804
E9_2_154,2.154
E22_0_451,0.451
E20_4_158,4.158
E136_4_459,4.459
E134_1_202,1.202
E66_3_106,3.1060000000000003
E105_0_601,0.601
E42_4_609,4.609
E3_3_557,3.557
E79_0_501,0.501
E64_4_91,4.91
E20_3_457,3.457
E81_1_102,1.102
E77_1_954,1.954
E77_1_854,1.854
E22_2_555,2.555
E7_4_609,4.609
E118_2_255,2.255
E84_0_251,0.251
E149_3_056,3.056
E132_1_403,1.403
E80_4_509,4.5089999999999995
E61_4_559,4.559
E42_4_158,4.158
E96_0_251,0.251
E138_1_052,1.052
E87_1_403,1.403
E43_2_806,2.806
E96_4_76,4.76
E98_4_108,4.1080000000000005
E49_0_551,0.551
E109_3_407,3.407
E120_1_804,1.804
E39_0_351,0.35100000000000003
E47_3_707,3.707
E58_3_607,3.6069999999999998
E100_4_158,4.158
E112_1_703,1.703
E44_4_208,4.208
E17_4_609,4.609
E70_4_96,4.96
E37_1_653,1.653
E82_3_557,3.557
E31_3_206,3.2060000000000004
E104_4_81,4.81
E118_2_054,2.0540000000000003
E143_4_81,4.81
E62_2_405,2.405
E0_0_2,0.2
E96_1_253,1.253
E41_2_906,2.906
E100_0_701,0.701
E42_2_054,2.0540000000000003
E84_4_86,4.86
E10_1_754,1.754
E98_0_501,0.501
E42_1_653,1.653
E80_3_958,3.958
E11_0_501,0.501
E6_0_05,0.05
E142_2_154,2.154
E82_1_253,1.253
E106_3_357,3.3569999999999998
E31_4_96,4.96
E83_2_906,2.906
E32_2_906,2.906
E72_2_555,2.555
E59_0_451,0.451
E29_3_006,3.0060000000000002
E69_1_202,1.202
E139_1_553,1.5530000000000002
E13_1_002,1.002
E29_4_81,4.81
E136_2_505,2.505
E6_3_657,3.657
E45_1_804,1.804
E25_3_858,3.858
E99_1_403,1.403
E29_4_108,4.1080000000000005
E124_1_403,1.403
E79_1_353,1.3530000000000002
E55_3_206,3.2060000000000004
E86_0_1,0.1
E136_1_503,1.5030000000000001
E140_4_86,4.86
E17_0_752,0.752
E108_0_15,0.15
E62_0_701,0.701
E136_1_553,1.5530000000000002
E93_3_758,3.758
E149_1_553,1.5530000000000002
E129_4_008,4.008
E49_2_956,2.9560000000000004
E19_1_353,1.3530000000000002
E146_4_91,4.91
E146_1_253,1.253
E9_2_806,2.806
E103_4_158,4.158
E45_2_655,2.655
E1_4_158,4.158
E88_2_555,2.555
E83_1_152,1.1520000000000001
E36_4_058,4.058
E113_0_05,0.05
E81_0_351,0.35100000000000003
E19_4_709,4.709
E131_1_002,1.002
E146_1_954,1.954
E93_1_653,1.653
E3_1_152,1.1520000000000001
E27_2_605,2.605
E129_2_405,2.405
E40_2_355,2.355
E48_1_403,1.403
E63_3_657,3.657
E36_2_906,2.906
E109_0_902,0.902
E17_1_253,1.253
E18_1_303,1.3030000000000002
E27_4_91,4.91
E54_1_353,1.3530000000000002
E138_4_76,4.76
E92_3_307,3.307
E115_0_451,0.451
E34_4_309,4.309
E27_1_403,1.403
E52_4_81,4.81
E49_3_958,3.958
E45_4_259,4.2589999999999995
E57_0_05,0.05
E65_4_158,4.158
E100_1_353,1.3530000000000002
E37_4_359,4.359
E5_4_359,4.359
E61_2_655,2.655
E6_3_357,3.3569999999999998
E51_1_703,1.703
E134_3_557,3.557
E147_4_76,4.76
E45_0_451,0.451
E65_4_76,4.76
E111_3_557,3.557
E32_1_303,1.3030000000000002
E98_3_457,3.457
E109_2_355,2.355
E135_2_054,2.0540000000000003
E105_1_253,1.253
E58_1_754,1.754
E0_1_052,1.052
E102_0_501,0.501
E111_3_657,3.657
E143_1_052,1.052
E56_2_104,2.104
E81_1_703,1.703
E86_4_659,4.659
E134_1_904,1.9040000000000001
E3_3_457,3.457
E104_2_154,2.154
E149_3_808,3.8080000000000003
E92_3_908,3.908
E18_1_002,1.002
E1_3_557,3.557
E1_4_208,4.208
E24_3_958,3.958
E126_4_659,4.659
E106_3_507,3.5069999999999997
E125_4_709,4.709
E82_0_2,0.2
E120_2_355,2.355
E33_4_81,4.81
E139_2_555,2.555
E23_1_904,1.9040000000000001
E85_1_052,1.052
E49_0_802,0.802
E78_2_305,2.305
E148_3_808,3.8080000000000003
E63_1_403,1.403
E1_4_008,4.008
E114_1_754,1.754
E84_4_81,4.81
E38_4_309,4.309
E4_3_858,3.858
E130_2_405,2.405
E11_4_709,4.709
E17_4_259,4.2589999999999995
