Gene1	Gene2	EdgeWeight
g9	g10	99
g8	g9	99
g1	g1	98
g2	g4	98
g6	g5	97
g2	g5	96
g5	g1	96
g2	g7	95
g2	g3	94
g10	g2	93
g3	g8	92
g7	g1	92
g7	g8	91
g4	g6	91
g6	g1	90
g10	g4	90
g6	g8	89
g4	g1	89
g5	g7	88
g7	g4	87
g10	g9	86
g9	g6	86
g1	g3	85
g2	g6	85
g7	g6	84
g4	g5	84
g5	g4	83
g6	g7	83
g7	g10	82
g10	g5	81
g8	g5	81
g9	g7	80
g1	g6	79
g4	g3	78
g3	g2	78
g6	g10	77
g9	g8	77
g8	g4	76
g8	g6	75
g1	g7	75
g8	g7	74
g5	g2	74
g7	g9	73
g6	g4	72
g5	g3	71
g9	g1	70
g7	g5	70
g4	g2	69
g1	g2	68
g5	g8	68
g4	g8	67
g3	g5	67
g4	g7	66
g5	g6	64
g3	g1	64
g2	g1	62
g10	g8	61
g9	g9	60
g3	g4	59
g2	g10	58
g3	g10	56
g6	g2	56
g3	g9	54
g10	g10	54
g1	g8	53
g9	g4	52
g9	g5	52
g7	g2	50
g6	g3	50
g3	g3	49
g8	g3	48
g8	g8	47
g7	g7	47
g10	g3	45
g10	g1	45
g1	g10	44
g1	g9	43
g8	g2	42
g9	g2	41
g6	g9	40
g9	g3	38
g8	g10	37
g2	g8	35
g3	g6	34
g7	g3	34
g4	g10	33
g3	g7	31
g5	g10	31
g10	g6	30
g6	g6	29
g5	g5	27
g4	g4	25
g8	g1	24
g4	g9	22
g10	g7	20
g5	g9	17
g2	g2	15
g2	g9	14
g1	g4	10
g1	g5	9
