PseudoTime1,PseudoTime2
E115_1_603,75.5451039044888,NA
E51_1_754,70.515265874312,NA
E107_1_854,NA,149.741684432555
E79_0_952,34.0663553702529,41.3751384234651
E104_1_453,54.7540185188337,NA
E115_1_353,89.5031000856735,NA
E110_2_004,41.9475329859162,37.3615782136196
E140_3_206,77.3078337923175,NA
E125_4_259,NA,143.44249197915
E56_1_653,90.4463429451727,NA
E83_0_0,11.4018257644363,10.7674675546165
E76_4_86,NA,146.787456139938
E91_2_806,NA,125.840584925965
E138_1_703,38.9802686301251,40.511747736787
E109_2_405,NA,113.004247918832
E34_1_102,72.8895389682954,NA
E138_0_952,52.2870746077306,NA
E138_3_557,NA,125.584782558642
E136_1_253,37.9599689077539,43.4724523511605
E13_1_152,75.067980987036,NA
E59_1_503,NA,68.1832042473244
E47_0_501,15.9239672703237,15.2706067958894
E1_1_703,41.2655514436911,39.8572597724219
E67_4_208,NA,122.919824861859
E91_4_76,NA,125.64185427271
E108_4_559,NA,132.19589296415
E51_0_902,2.81800984530515,2.81801142313961
E143_3_156,58.1760838700771,NA
E29_0_401,0,0
E47_3_006,NA,134.145089158174
E136_4_259,NA,149.741684432555
E44_4_96,NA,98.6666459155827
E3_2_204,69.4652281051577,NA
E147_2_104,NA,149.741684432555
E32_1_603,NA,65.6967064930113
E139_0_752,34.3680612586828,40.2391762099548
E138_2_154,NA,54.539798398151
E84_0_551,15.4654548393774,14.803739375873
E92_2_305,NA,129.507504433473
E84_2_906,71.6576677894769,NA
E100_1_904,NA,80.2366379895782
E103_0_05,13.1155736538988,12.303969612222
E42_2_154,NA,135.82389168135
E90_3_858,NA,101.147965897218
E131_1_052,29.2942825024292,25.2630208114354
E92_4_108,NA,149.741684432555
E67_0_401,2.65638444341404,2.64515319851337
E40_1_453,NA,65.0281972137402
E46_3_006,NA,81.3762844447616
E69_1_303,NA,55.854910662736
E14_2_655,NA,113.085720892347
E112_1_002,NA,62.3574149154967
E44_2_004,NA,101.39557374551
E51_2_806,51.354685723575,NA
E132_0_551,22.9126934233,24.8914422401558
E42_1_754,NA,101.295688999852
E63_0_05,11.9278575607868,11.1723824022906
E78_3_958,NA,130.14825852147
E148_0_852,NA,65.8620987354228
E66_0_651,32.7522297877524,38.687655688328
E6_4_008,NA,129.306222586792
E73_3_858,NA,149.286068944895
E16_3_156,NA,139.495717108274
E65_2_806,NA,62.4226895920287
E95_3_507,NA,149.741684432555
E97_4_76,NA,141.718336116282
E63_4_559,77.0997793376855,NA
E88_1_152,34.9132822043477,43.5893604528128
E83_4_208,NA,125.619436353232
E89_4_309,73.9693815202149,NA
E120_4_96,NA,149.741684432555
E18_0_401,16.5783087628162,16.0367099482802
E88_1_653,NA,55.5698988999809
E59_0_501,8.53994758466227,8.65069485545068
E67_4_659,NA,140.963409254525
E138_0_15,12.3682169846527,11.7658418272494
E102_1_453,40.7632852679816,38.1551795719286
E66_4_609,NA,120.767128266689
E5_0_651,21.3514431969843,22.6211973274212
E39_1_052,35.5146755351635,41.973874369121
E17_3_557,NA,149.741684432555
E111_4_559,75.99846323747,NA
E121_4_509,NA,149.741684432555
E87_3_657,77.9113491805343,NA
E123_1_653,36.0765308115589,45.7902938588294
