,PseudoTime0,PseudoTime1
E20_0_16,,0.16
E103_7_049,7.049,
E125_6_889,6.889,
E127_7_77,,7.77
E64_2_003,,2.003
E111_3_124,,3.124
E3_7_449,7.449,
E89_6_088,6.088,
E88_4_886,4.886,
E123_2_083,,2.083
E85_0_561,,0.561
E86_4_886,,4.886
E87_1_842,1.842,
E70_3_444,3.444,
E22_3_524,3.524,
E98_3_284,3.284,
E123_6_168,,6.168
E47_7_61,,7.61
E63_1_602,,1.602
E10_5_367,,5.367
E132_1_842,,1.842
E94_5_527,5.527,
E21_4_726,,4.726
E2_5_687,,5.687
E20_5_126,,5.126
E19_0_24,,0.24
E102_0_961,,0.961
E10_2_323,,2.323
E124_7_049,,7.049
E105_5_046,,5.046
E122_0_801,0.801,
E149_1_121,1.121,
E126_5_527,,5.527
E104_1_041,,1.041
E142_3_605,3.605,
E22_0_32,0.32,
E65_2_243,2.243,
E35_7_049,7.049,
E6_7_61,,7.61
E123_0_481,,0.481
E49_0_0,0.0,
E98_2_163,2.163,
E55_3_044,3.044,
E115_3_925,3.925,
E21_3_685,,3.685
E41_0_08,0.08,
E45_3_444,3.444,
E81_0_401,,0.401
E136_4_406,,4.406
E46_7_049,7.049,
E64_6_969,,6.969
E27_5_767,5.767,
E55_6_328,6.328,
E115_4_966,4.966,
E135_5_447,,5.447
E26_4_886,,4.886
E144_1_121,1.121,
E117_7_209,7.209,
E3_2_163,2.163,
E134_6_168,6.168,
E138_3_444,,3.444
E121_5_207,,5.207
E64_7_049,,7.049
E18_7_529,7.529,
E127_0_721,,0.721
E139_2_083,2.083,
E83_0_801,0.801,
E85_6_889,,6.889
E107_2_403,,2.403
E23_2_723,,2.723
E51_6_328,,6.328
E98_0_16,0.16,
E129_2_804,,2.804
E53_4_406,,4.406
E50_6_568,,6.568
E110_3_845,,3.845
E53_2_403,,2.403
E23_6_728,,6.728
E7_6_568,,6.568
E133_4_486,4.486,
E81_7_85,,7.85
E110_4_566,,4.566
E132_3_204,,3.204
E32_6_168,,6.168
E9_3_765,,3.765
E70_5_687,5.687,
E114_5_927,5.927,
E7_0_08,,0.08
E102_7_049,,7.049
E2_6_568,,6.568
E64_4_165,,4.165
E129_1_121,,1.121
E116_5_607,,5.607
E91_6_248,,6.248
E54_5_287,,5.287
E56_7_049,,7.049
E82_0_881,0.881,
E134_2_804,2.804,
E60_3_044,3.044,
E67_2_083,,2.083
E78_1_522,,1.522
E64_3_044,,3.044
E35_0_481,0.481,
E24_6_408,6.408,
E71_4_406,4.406,
E106_4_486,,4.486
E148_6_728,,6.728
E0_7_529,,7.529
E43_1_121,1.121,
E26_0_16,,0.16
E105_4_966,,4.966
E50_3_364,,3.364
E95_5_367,,5.367
E2_5_447,,5.447
E112_2_243,2.243,
E123_6_969,,6.969
E95_4_646,,4.646
E120_4_886,4.886,
E87_0_881,0.881,
E35_1_762,1.762,
E70_0_561,0.561,
E62_3_685,,3.685
E98_3_124,3.124,
E10_0_32,,0.32
E10_2_403,,2.403
E2_7_69,,7.69
E74_1_842,,1.842
E93_2_964,2.964,
E13_7_93,,7.93
E24_7_449,7.449,
E16_6_168,6.168,
E137_5_207,5.207,
E22_1_041,1.041,
E29_7_529,7.529,
E5_5_287,5.287,
E104_4_646,,4.646
E97_6_969,,6.969
E26_3_044,,3.044
E51_6_088,,6.088
E76_2_723,2.723,
E49_2_243,2.243,
E101_7_449,7.449,
E26_1_602,,1.602
E147_1_282,,1.282
E117_1_041,1.041,
E9_0_24,,0.24
E75_7_69,7.69,
E117_4_566,4.566,
E86_2_323,,2.323
E51_6_488,,6.488
E90_4_726,4.726,
E145_1_041,1.041,
E29_4_886,4.886,
E144_6_809,6.809,
E5_4_005,4.005,
E26_2_643,,2.643
E49_0_24,0.24,
E149_2_804,2.804,
E52_4_486,4.486,
E61_2_323,,2.323
E93_2_884,2.884,
E97_1_762,,1.762
E129_5_207,,5.207
E149_1_362,1.362,
E83_1_041,1.041,
E142_4_005,4.005,
E129_6_008,,6.008
E9_3_204,,3.204
E93_7_93,7.93,
E55_6_568,6.568,
E134_3_284,3.284,
E33_4_245,,4.245
E67_1_522,,1.522
E79_4_886,,4.886
E87_0_0,0.0,
E18_6_648,6.648,
E73_0_24,0.24,
E36_4_005,,4.005
E74_0_481,,0.481
E132_7_85,,7.85
E37_7_209,7.209,
E117_2_403,2.403,
E44_3_605,,3.605
E5_2_083,2.083,
E26_4_085,,4.085
E146_7_209,7.209,
E33_7_85,,7.85
E103_6_889,6.889,
E8_2_964,2.964,
E36_0_881,,0.881
E70_6_969,6.969,
E147_2_563,,2.563
E119_7_85,7.85,
E119_1_282,1.282,
E69_3_204,3.204,
E74_4_005,,4.005
E37_1_442,1.442,
E80_7_61,7.61,
E78_3_524,,3.524
E77_6_809,6.809,
E42_1_041,,1.041
E19_7_209,,7.209
E83_2_964,2.964,
E28_5_046,,5.046
E32_3_124,,3.124
E51_2_003,,2.003
E25_2_964,2.964,
E73_0_961,0.961,
E38_1_842,,1.842
E76_7_85,7.85,
E132_1_922,,1.922
E125_4_566,4.566,
E100_0_481,,0.481
E143_5_927,5.927,
E76_1_202,1.202,
E43_3_444,3.444,
E148_5_687,,5.687
E142_6_168,6.168,
E10_4_325,,4.325
E116_5_367,,5.367
E104_4_806,,4.806
E110_1_362,,1.362
E91_3_044,,3.044
E134_6_328,6.328,
E32_3_284,,3.284
E21_6_408,,6.408
E149_5_687,5.687,
E123_1_682,,1.682
E79_3_765,,3.765
E115_0_961,0.961,
E14_3_524,,3.524
E29_2_804,2.804,
E127_1_922,,1.922
E91_0_641,,0.641
E72_4_806,4.806,
