PseudoTime1,PseudoTime2
E63_0_801,29.2139706228105,29.4744829497087
E24_2_563,NA,70.0213990402179
E120_2_643,80.8985262896809,NA
E135_0_401,10.6521099874408,10.6552445581443
E101_6_008,139.922656973414,NA
E108_0_721,4.1342091475341,4.13400272619637
E48_5_607,NA,128.288633300904
E56_4_806,NA,87.0085012461293
E63_3_765,NA,81.0606634904498
E1_1_121,6.28946486360224,6.29205569974269
E131_4_486,NA,118.361632710539
E40_4_245,NA,111.467790427281
E136_5_367,134.560177475746,NA
E48_1_121,19.6472194792003,19.6280548951876
E135_3_364,97.1246418703238,NA
E108_3_685,NA,129.434572252588
E112_3_124,98.9518549761348,NA
E20_3_524,90.4470531684639,NA
E109_6_969,139.39144324677,NA
E133_6_728,NA,122.487524727989
E80_4_726,NA,104.828758224326
E107_6_728,105.266182040294,NA
E86_3_605,NA,102.705710578275
E80_5_207,NA,117.337525830603
E85_6_408,140.379540443799,NA
E101_7_85,140.348425227545,NA
E80_5_527,NA,122.002437868415
E54_3_925,NA,125.140847044974
E51_1_522,47.7177016701349,50.6140129981707
E88_7_529,146.393359467871,NA
E86_6_728,NA,132.207813129222
E17_5_367,NA,127.577752815599
E78_4_486,NA,126.573361654374
E55_2_163,NA,80.8871190219935
E88_6_488,137.870993443158,NA
E0_2_083,65.5893417558049,69.3157690273915
E94_1_202,33.47616636771,33.9113911674787
E106_7_209,NA,130.834289442843
E51_4_165,89.9078162699308,NA
E40_1_842,63.4117150294283,69.9893441690865
E15_0_0,0,0
E121_6_728,128.883278220022,NA
E126_4_325,NA,130.128037584805
E123_3_364,NA,109.58492281668
E119_6_648,NA,107.527045064324
E4_2_003,76.7998379283499,NA
E96_5_607,NA,134.539057312364
E110_4_325,NA,108.348636782275
E49_7_209,142.537564897152,NA
E119_0_16,2.79500474204806,2.79493724127806
E109_1_602,51.7735477646848,56.536170795173
E121_7_69,137.044288894117,NA
E88_1_202,45.4801299191131,46.7558375097177
E79_1_362,42.3928594850569,43.1015952032137
E110_1_282,16.0233227663286,16.0167929743894
E85_0_881,24.2035704051313,24.2101247605221
E24_7_69,NA,114.417664616158
E66_5_607,NA,129.264766374901
E56_0_961,28.3799569603764,28.6705845673613
E1_4_886,NA,128.817729400135
E86_0_16,10.0164030421576,10.0176307470896
E125_5_046,NA,124.582773457399
E17_6_488,NA,103.909940646946
E109_0_881,31.7773543846064,32.2264443643576
E0_7_93,136.931686631327,NA
E107_6_889,118.830208968896,NA
E133_7_049,NA,126.025823917415
E121_3_765,92.9654071125427,NA
E15_1_762,61.8532238480159,64.1522308827575
E78_0_32,9.53755386375799,9.53644932295833
E88_3_765,91.9734539499302,NA
E41_6_969,140.017902274622,NA
E10_5_046,NA,106.839129692624
E37_1_282,0.672119643077263,0.671677336428465
E42_7_369,NA,131.360142000939
E16_7_369,NA,125.893940515928
E128_0_561,13.1140725803695,13.1048670826703
E131_3_605,NA,127.287947835672
E31_2_804,83.2549660028325,NA
E98_3_524,91.9053559151792,NA
E42_4_325,NA,119.676522586743
E109_6_809,141.139488294152,NA
E135_4_085,102.753967300547,NA
E15_6_809,133.837735568959,NA
E80_7_61,NA,118.867716380617
E0_6_088,140.838263905324,NA
E135_7_129,145.146127865842,NA
E94_6_408,134.075227761298,NA
E70_2_964,87.1000850681586,NA
E17_2_804,77.5504534930797,NA
E2_2_323,53.4555251987023,55.5459831691044
E88_5_767,133.08172606815,NA
E51_1_202,46.3928943128086,48.5369518877193
E10_3_524,NA,82.9626297138055
E94_4_646,132.939155277052,NA
E54_0_721,27.0408243521216,27.0858353743611
E15_6_328,130.567371970377,NA
E37_5_447,NA,121.20278339334
E63_6_008,NA,136.577125437087
E107_2_083,52.2054596766446,57.2529234330855
E107_0_561,22.7312979079972,22.8440811912971
E1_3_925,NA,88.5898999591767
E123_5_527,NA,114.152242395471
E112_0_0,0,0
E79_7_61,NA,117.18958710334
E24_0_401,15.2261868351743,15.2100586244572
E125_0_16,12.5460346094544,12.5498342533889
E108_6_969,NA,119.944304259182
E37_2_403,54.7428850286988,50.7990689712927
E101_2_723,78.3013985231906,NA
E94_2_723,80.6386284907737,NA
E41_2_403,78.4340936737464,NA
E88_4_406,99.3521614457852,NA
E47_6_408,NA,135.439733237006
E66_4_486,NA,133.675425302162
E96_0_481,12.3595224221148,12.3569195633411
E86_5_126,NA,117.277249981575
E107_2_964,79.3331081059743,NA
E36_0_721,0.856779422734012,0.856787547592356
E120_1_282,34.4545950215677,34.8985493760167
E2_5_207,NA,110.333669519059
E20_1_842,61.9821566782687,66.0675388471135
E112_2_723,78.9837696063126,NA
E47_6_648,NA,126.245337311815
E126_3_044,NA,106.002264001098
E44_6_728,134.571047043545,NA
E136_0_561,26.1211714215435,26.3537437749767
E36_6_889,145.54729407717,NA
E4_4_325,121.42146019299,NA
E14_0_0,0,0
E15_7_69,133.78777648029,NA
E135_7_449,145.618490600062,NA
E42_6_008,NA,115.822500685872
E85_2_003,50.8255497106082,55.6429913568427
E25_5_126,133.884229896088,NA
E101_6_809,129.526802924158,NA
E131_6_969,NA,121.726551404967
E109_0_641,22.7456214062556,22.8331706701309
E10_5_927,NA,110.67365219156
E126_6_969,NA,109.616405265915
E40_5_126,NA,115.765867232519
E94_0_481,14.5389072108465,14.5437109524345
E25_3_124,84.8355232132226,NA
E70_5_447,136.956167585314,NA
E78_7_049,NA,110.216418967942
E80_0_961,42.6414107011055,43.8169100624299
E80_3_204,NA,134.567149617471
E94_2_403,76.1473863079622,NA
E78_1_362,34.7941114572705,35.3119578389034
