PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4,PseudoTime5
E117_4_359,60.926942509542,NA,NA,NA,NA
E57_0_902,NA,52.5647450227503,NA,NA,NA
E113_2_405,57.1974137826353,NA,NA,NA,NA
E46_3_908,70.9220682344046,NA,NA,NA,NA
E95_0_601,14.1278950875066,5.13059777553362,13.3288329911159,5.8923912925142,5.75188080116693
E57_0_802,NA,47.948018013721,NA,NA,NA
E69_0_852,25.2736666067908,NA,NA,NA,NA
E103_4_409,NA,41.4758522401125,NA,NA,NA
E75_3_156,NA,68.7320501745567,NA,NA,NA
E126_3_758,NA,NA,59.1230269862553,NA,NA
E67_2_555,51.7333072862808,NA,NA,NA,NA
E59_4_659,NA,NA,57.228806663998,NA,NA
E147_0_251,0.0510434441697854,15.0593925027345,0.050852108253757,0.050891688036127,0.0510476609128526
E90_2_856,52.9530001326176,NA,NA,NA,NA
E138_0_902,49.6540692945525,NA,NA,NA,NA
E87_1_854,54.5737492070366,NA,NA,NA,NA
E15_0_752,NA,22.6307714038927,NA,NA,NA
E65_0_1,7.12675201138261,4.9738697769136,5.66866363006327,5.8052396735989,5.75188080116693
E127_3_958,NA,39.0830243544523,NA,NA,NA
E64_3_106,NA,NA,65.7460603503537,NA,NA
E44_4_609,NA,NA,NA,55.5290916476494,NA
E90_0_15,9.90193034367904,4.65294421475075,5.52670375748851,13.0396909707132,10.4366637993146
E115_0_651,NA,17.9521354968759,NA,NA,NA
E48_3_206,NA,70.2996609865545,NA,NA,NA
E2_1_653,65.9652088752088,NA,NA,NA,NA
E16_1_653,NA,NA,31.7749651812217,NA,NA
E149_3_006,54.5241131851192,NA,NA,NA,NA
E1_1_353,52.8676626103503,NA,NA,NA,NA
E49_2_405,NA,NA,NA,NA,57.5914431016588
E83_0_251,5.47864796781084,4.21079632150991,5.52670375748851,13.5896681443816,12.1981764933788
E52_4_86,NA,NA,73.3810378929679,NA,NA
E149_4_659,48.5577097111697,NA,NA,NA,NA
E39_0_401,NA,27.1852410178466,NA,NA,NA
E123_4_008,44.1026848797803,NA,NA,NA,NA
E22_2_605,NA,51.1284717799847,NA,NA,NA
E40_4_659,NA,83.3271864509638,NA,NA,NA
E146_2_154,NA,76.9327598635343,NA,NA,NA
E52_0_601,NA,NA,72.0073469145255,NA,NA
E112_0_1,0,0,0,15.697923093473,13.2596644825413
E3_3_056,NA,64.0788325034296,NA,NA,NA
E56_3_607,61.72717001059,NA,NA,NA,NA
E82_0_902,29.4535359850708,NA,NA,NA,NA
E117_4_709,67.4476299216137,NA,NA,NA,NA
E137_3_156,NA,NA,66.7342598664932,NA,NA
E73_3_808,NA,66.365665674252,NA,NA,NA
E82_2_605,30.5631636628523,NA,NA,NA,NA
E114_2_756,NA,52.5286571360104,NA,NA,NA
E125_1_152,70.9220682344046,NA,NA,NA,NA
E90_4_86,51.633905768256,NA,NA,NA,NA
E51_1_603,38.7855050905132,NA,NA,NA,NA
E56_3_808,70.9220682344046,NA,NA,NA,NA
E59_2_705,NA,NA,45.3524209278074,NA,NA
E131_2_756,NA,65.0290418962533,NA,NA,NA
E2_2_405,55.6931848211055,NA,NA,NA,NA
E100_3_457,NA,NA,66.2103854597854,NA,NA
E129_4_86,NA,77.9459494384318,NA,NA,NA
E95_1_553,NA,NA,30.6248023573736,NA,NA
E0_4_96,NA,NA,52.3585669723322,NA,NA
E95_1_603,NA,NA,30.4473293504111,NA,NA
E95_2_154,NA,NA,30.8858153496439,NA,NA
E41_1_603,NA,36.1078385678831,NA,NA,NA
