Gene1	Gene2	EdgeWeight
PGD2	WT1mKTS	6.0
FOXL2	DMRT1	6.0
DHH	RSPO1	1.5
FOXL2	WT1mKTS	1.5
DHH	CTNNB1	0.66666
FOXL2	WT1pKTS	0.66666
FOXL2	DKK1	0.375
PGD2	GATA4	0.375
AMH	SRY	0.16666
CTNNB1	DMRT1	0.12244000000000001
PGD2	WT1pKTS	0.12244000000000001
PGD2	CTNNB1	0.09375
FGF9	WT1pKTS	0.07407000000000001
CTNNB1	RSPO1	0.07407000000000001
RSPO1	NR5A1	0.06
PGD2	UGR	0.04958
CTNNB1	DKK1	0.04958
SOX9	CTNNB1	0.030610000000000002
UGR	CBX2	0.030610000000000002
RSPO1	SOX9	0.02343
PGD2	SRY	0.02076
DHH	CBX2	0.01851
WNT4	RSPO1	0.01851
FGF9	AMH	0.01662
CTNNB1	WNT4	0.015
SOX9	RSPO1	0.0136
SOX9	NR0B1	0.0136
CTNNB1	SOX9	0.011340000000000001
DHH	SRY	0.011340000000000001
AMH	NR0B1	0.010409999999999999
SOX9	FGF9	0.010409999999999999
RSPO1	WNT4	0.008870000000000001
WT1mKTS	GATA4	0.008870000000000001
FGF9	CTNNB1	0.00823
SOX9	PGD2	0.00823
PGD2	NR5A1	0.00713
SRY	CBX2	0.006659999999999999
WT1pKTS	NR5A1	0.006659999999999999
DMRT1	CBX2	0.00624
DKK1	SOX9	0.00585
CBX2	RSPO1	0.00585
SOX9	AMH	0.0055
WNT4	NR0B1	0.00519
SOX9	DHH	0.00489
SOX9	WNT4	0.00489
DMRT1	NR5A1	0.00462
UGR	WNT4	0.004379999999999999
FOXL2	SRY	0.004379999999999999
CBX2	WNT4	0.00415
SOX9	WT1pKTS	0.00415
NR0B1	UGR	0.00394
UGR	SRY	0.00394
AMH	FOXL2	0.00375
WNT4	NR5A1	0.0035600000000000002
CBX2	CTNNB1	0.0035600000000000002
WNT4	CTNNB1	0.0034
GATA4	WT1mKTS	0.0034
WT1mKTS	NR0B1	0.00324
NR5A1	SRY	0.00324
CBX2	NR5A1	0.00309
AMH	DKK1	0.00296
NR5A1	CTNNB1	0.00283
NR5A1	WT1pKTS	0.00283
GATA4	NR0B1	0.0026
GATA4	WT1pKTS	0.0024
GATA4	RSPO1	0.0024
SOX9	WT1mKTS	0.0023
NR5A1	WNT4	0.0023
RSPO1	SRY	0.00221
AMH	UGR	0.00213
WT1mKTS	RSPO1	0.00213
WT1pKTS	SRY	0.00205
DMRT1	RSPO1	0.00205
WNT4	UGR	0.00198
NR0B1	SRY	0.00198
FGF9	UGR	0.0019100000000000002
WNT4	SOX9	0.0018399999999999998
SRY	CTNNB1	0.0018399999999999998
UGR	SOX9	0.0017800000000000001
WT1pKTS	UGR	0.00172
WNT4	SRY	0.00172
WNT4	CBX2	0.0016600000000000002
WNT4	CBX2	0.0016600000000000002
NR5A1	CBX2	0.00156
WT1mKTS	SOX9	0.00156
DKK1	CTNNB1	0.00151
RSPO1	NR0B1	0.00146
GATA4	WNT4	0.0014199999999999998
DMRT1	WNT4	0.0014199999999999998
DMRT1	CTNNB1	0.00137
AMH	DMRT1	0.00137
SRY	WT1mKTS	0.00133
SOX9	SRY	0.00133
NR5A1	UGR	0.0012900000000000001
NR0B1	WNT4	0.00126
CTNNB1	NR5A1	0.00122
NR5A1	DHH	0.00119
SRY	SOX9	0.00115
WT1mKTS	CTNNB1	0.00115
NR0B1	CBX2	0.00112
FGF9	WT1mKTS	0.00112
NR0B1	CTNNB1	0.00109
AMH	CBX2	0.00106
GATA4	NR5A1	0.00106
RSPO1	CTNNB1	0.00103
AMH	FGF9	0.00098
WT1mKTS	SRY	0.00093
DKK1	GATA4	0.00093
CTNNB1	UGR	0.0008900000000000001
FOXL2	FGF9	0.00085
CTNNB1	SRY	0.00085
NR0B1	WT1mKTS	0.0008300000000000001
DKK1	CBX2	0.0008300000000000001
UGR	WT1pKTS	0.00081
RSPO1	CBX2	0.00081
GATA4	CBX2	0.00079
NR5A1	WT1mKTS	0.0007700000000000001
NR5A1	DKK1	0.00074
CBX2	DHH	0.00072
SRY	RSPO1	0.00072
CBX2	UGR	0.0007
