Gene1	Gene2	EdgeWeight
cJun	cJun	1.0
Fli1	Scl	1.0
Pu1	Pu1	1.0
cJun	Pu1	1.0
Eklf	Eklf	1.0
Gata2	Eklf	1.0
Gata2	Gata2	1.0
Fli1	Fli1	1.0
Pu1	cJun	1.0
cJun	cJun	1.0
EgrNab	EgrNab	1.0
Cebpa	Cebpa	1.0
Gata2	Gata1	1.0
Gfi1	Gfi1	1.0
Gata2	Fog1	1.0
Scl	Fog1	1.0
Cebpa	Cebpa	1.0
Gata2	Cebpa	1.0
Gata2	Scl	1.0
Fog1	Fog1	1.0
Pu1	Pu1	1.0
Scl	Scl	1.0
Gata1	Scl	1.0
Cebpa	Gata2	1.0
Fog1	Scl	1.0
Fog1	Eklf	1.0
Eklf	Eklf	1.0
Cebpa	Gata2	1.0
Gata2	Gata2	1.0
Pu1	cJun	1.0
cJun	cJun	1.0
Pu1	Pu1	1.0
Gata1	Gata1	1.0
Fog1	Gata1	1.0
Gata2	Gata1	1.0
Gfi1	Gfi1	1.0
Gata1	Fog1	1.0
Fog1	Fog1	1.0
Fli1	Fog1	1.0
Cebpa	Cebpa	1.0
Scl	Scl	1.0
Gata1	Fli1	1.0
Fog1	Fli1	1.0
Fli1	Fli1	1.0
cJun	Pu1	1.0
Cebpa	Gfi1	1.0
Cebpa	Cebpa	1.0
Gfi1	Pu1	1.0
Gfi1	Gfi1	1.0
Pu1	Gfi1	1.0
Gata2	Fog1	1.0
Gfi1	Cebpa	1.0
Gata2	Fli1	1.0
Gata2	Scl	1.0
Pu1	Pu1	1.0
cJun	EgrNab	1.0
Gata2	Eklf	1.0
Pu1	Gata2	1.0
Gata2	Gata2	1.0
Cebpa	Gata1	1.0
Fog1	Gata1	1.0
Gata1	Gata1	1.0
Gata2	Gata1	1.0
cJun	Pu1	1.0
Pu1	cJun	1.0
Gata2	Gata2	1.0
Gfi1	Gfi1	1.0
cJun	cJun	1.0
Gata1	Cebpa	0.999999
Gata1	Pu1	0.999999
Scl	Eklf	0.999999
Gata2	Gfi1	0.9999979999999999
Scl	Fli1	0.9999520000000001
Gfi1	Gata2	0.999935
Fli1	Gata1	0.999871
Gfi1	EgrNab	0.999806
Gata1	Gata2	0.99979
Eklf	Fli1	0.99974
Scl	Gata1	0.9996809999999999
Pu1	Cebpa	0.9996440000000001
Fog1	Gata2	0.9996370000000001
Pu1	Fli1	0.999559
Eklf	Gata1	0.9995200000000001
cJun	Cebpa	0.999509
Gata1	Gfi1	0.9992530000000001
Gfi1	Fog1	0.998743
cJun	Gata1	0.99872
Eklf	Scl	0.9986440000000001
Pu1	Eklf	0.9985719999999999
Fli1	Gfi1	0.998489
Cebpa	Pu1	0.9979809999999999
Pu1	EgrNab	0.9951959999999999
Cebpa	Fli1	0.994858
Scl	Cebpa	0.9939899999999999
cJun	Gfi1	0.9935209999999999
EgrNab	Pu1	0.992555
Fli1	Gata2	0.991441
Eklf	Cebpa	0.991023
EgrNab	Gfi1	0.9894370000000001
Scl	Pu1	0.9839870000000001
Pu1	Gata1	0.979923
Gfi1	Fli1	0.9795379999999999
Eklf	Gata2	0.9684780000000001
Scl	Gata2	0.9621069999999999
Pu1	Scl	0.950327
Gata2	Pu1	0.9500879999999999
Fli1	Pu1	0.9464790000000001
Gfi1	Gata1	0.8940819999999999
Eklf	Pu1	0.8482360000000001
Fli1	Cebpa	0.8416389999999999
Fog1	Cebpa	0.8357959999999999
Fog1	Pu1	0.824292
EgrNab	Cebpa	0.781717
Pu1	Fog1	0.726182
Eklf	Gfi1	0.717946
Fli1	Eklf	0.717375
Eklf	cJun	0.709924
Scl	Gfi1	0.707176
Cebpa	Scl	0.652846
cJun	Eklf	0.62166
EgrNab	Scl	0.612064
Fog1	Gfi1	0.6109829999999999
Gfi1	Scl	0.576438
Fli1	cJun	0.575663
Gata1	Eklf	0.533668
Gata2	cJun	0.5318149999999999
EgrNab	Gata2	0.520857
EgrNab	Fog1	0.504728
Scl	cJun	0.489671
EgrNab	cJun	0.48188400000000003
EgrNab	Fli1	0.463721
Eklf	EgrNab	0.449709
EgrNab	Eklf	0.446982
EgrNab	Gata1	0.440663
Fog1	EgrNab	0.43634399999999995
Fli1	EgrNab	0.43013199999999996
Scl	EgrNab	0.425834
Fog1	cJun	0.42446300000000003
Eklf	Fog1	0.42373500000000003
cJun	Gata2	0.32510300000000003
Gfi1	Eklf	0.271519
Cebpa	Eklf	0.20141900000000001
Cebpa	cJun	0.179137
Cebpa	Fog1	0.16382
cJun	Scl	0.160997
Gata1	EgrNab	0.14589000000000002
cJun	Fog1	0.134113
Gfi1	cJun	0.120402
Cebpa	EgrNab	0.094546
cJun	Fli1	0.087727
Gata1	cJun	0.081358
Gata2	EgrNab	0.07370399999999999
