Gene1	Gene2	EdgeWeight
CTNNB1	CBX2	360
UGR	UGR	360
CTNNB1	SRY	359
WT1pKTS	FOXL2	359
WNT4	FOXL2	358
AMH	AMH	358
FOXL2	NR5A1	357
SOX9	WNT4	357
NR5A1	FOXL2	356
FGF9	FGF9	356
NR0B1	SRY	355
SOX9	RSPO1	355
SRY	NR0B1	354
RSPO1	CTNNB1	354
DHH	DHH	353
FOXL2	FOXL2	353
NR0B1	WNT4	352
PGD2	WNT4	352
FGF9	WNT4	351
UGR	RSPO1	350
SRY	UGR	350
RSPO1	CBX2	349
PGD2	PGD2	349
GATA4	NR0B1	348
GATA4	CBX2	348
DHH	CBX2	347
CTNNB1	UGR	347
CBX2	NR5A1	346
SRY	NR5A1	346
NR5A1	WT1pKTS	345
DKK1	CTNNB1	345
DKK1	CBX2	344
DMRT1	UGR	344
DHH	WNT4	343
PGD2	SRY	343
CBX2	RSPO1	342
FOXL2	CTNNB1	342
DKK1	UGR	341
WNT4	SOX9	341
CTNNB1	WNT4	340
FOXL2	SRY	340
WNT4	WNT4	339
CTNNB1	RSPO1	339
WT1mKTS	CBX2	338
RSPO1	SOX9	337
WT1mKTS	NR0B1	336
SRY	CTNNB1	336
NR0B1	SOX9	335
SOX9	WT1pKTS	335
DHH	NR5A1	334
WT1pKTS	NR5A1	333
CBX2	DMRT1	333
CBX2	CTNNB1	332
UGR	SRY	332
PGD2	NR5A1	331
DMRT1	FOXL2	331
CTNNB1	NR5A1	330
SOX9	CTNNB1	329
FGF9	NR5A1	328
NR0B1	UGR	328
CBX2	DKK1	327
CTNNB1	WT1mKTS	326
AMH	NR5A1	326
RSPO1	UGR	325
NR5A1	SRY	325
WNT4	UGR	324
WNT4	RSPO1	324
NR5A1	WNT4	323
WT1pKTS	SRY	323
FOXL2	GATA4	322
GATA4	WNT4	322
DHH	AMH	321
GATA4	RSPO1	321
FGF9	FOXL2	320
RSPO1	NR5A1	319
NR0B1	AMH	319
DKK1	RSPO1	318
AMH	FGF9	317
FOXL2	WNT4	316
WT1mKTS	WT1pKTS	316
CTNNB1	NR0B1	315
NR5A1	RSPO1	315
CBX2	UGR	314
DMRT1	CTNNB1	313
RSPO1	NR0B1	313
UGR	CTNNB1	312
SRY	DMRT1	312
NR0B1	NR0B1	311
SRY	WNT4	310
WNT4	SRY	309
RSPO1	SRY	309
WT1pKTS	CBX2	308
WT1mKTS	RSPO1	308
DKK1	GATA4	307
WT1pKTS	RSPO1	306
AMH	WT1pKTS	305
PGD2	NR0B1	305
SOX9	FOXL2	304
WNT4	DMRT1	304
WT1mKTS	SRY	303
DMRT1	RSPO1	303
WT1mKTS	PGD2	302
