,PseudoTime0,PseudoTime1
E111_1_362,1.362,
E24_3_204,,3.204
E76_2_804,,2.804
E87_6_728,,6.728
E75_2_163,,2.163
E66_3_444,3.444,
E102_7_209,7.209,
E34_3_685,,3.685
E39_0_881,0.881,
E76_7_209,,7.209
E90_3_685,,3.685
E88_4_325,,4.325
E38_4_245,4.245,
E123_5_287,5.287,
E4_4_085,,4.085
E37_0_16,,0.16
E10_6_969,6.969,
E2_1_602,1.602,
E48_7_449,7.449,
E39_6_008,6.008,
E46_7_69,,7.69
E97_5_847,5.847,
E52_6_648,,6.648
E96_4_886,,4.886
E54_6_809,6.809,
E100_6_008,6.008,
E21_3_444,3.444,
E22_4_486,,4.486
E110_5_927,5.927,
E98_6_568,,6.568
E82_5_046,,5.046
E113_2_884,,2.884
E138_2_243,2.243,
E86_4_325,4.325,
E8_7_529,,7.529
E21_6_008,6.008,
E5_4_005,,4.005
E47_2_083,2.083,
E105_2_323,2.323,
E86_4_406,4.406,
E113_2_003,,2.003
E42_5_767,5.767,
E39_6_809,6.809,
E78_1_041,1.041,
E30_1_121,,1.121
E1_6_809,,6.809
E61_3_204,3.204,
E116_2_083,2.083,
E96_3_124,,3.124
E22_6_008,,6.008
E97_6_088,6.088,
E90_7_61,,7.61
E124_2_163,2.163,
E48_3_685,3.685,
E127_0_881,0.881,
E124_3_685,3.685,
E119_3_044,,3.044
E62_3_124,3.124,
E87_7_85,,7.85
E51_3_765,3.765,
E141_7_289,7.289,
E148_1_762,1.762,
E69_7_85,,7.85
E46_4_726,,4.726
E128_2_323,,2.323
E51_6_328,6.328,
E81_0_641,0.641,
E32_1_762,1.762,
E129_1_362,1.362,
E89_5_126,,5.126
E117_6_168,,6.168
E9_2_083,2.083,
E56_7_69,7.69,
E88_3_044,,3.044
E44_5_367,5.367,
E125_5_847,,5.847
E103_2_723,,2.723
E38_4_165,4.165,
E11_3_284,,3.284
E68_1_842,1.842,
E106_1_041,1.041,
E27_5_207,,5.207
E58_5_287,,5.287
E13_1_682,1.682,
E39_0_481,0.481,
E39_5_367,5.367,
E9_2_403,2.403,
E142_5_687,,5.687
E130_4_085,,4.085
E146_4_566,,4.566
E64_4_245,4.245,
E11_4_325,,4.325
E110_2_483,2.483,
E58_0_0,,0.0
E29_3_284,,3.284
E130_0_0,,0.0
E45_6_328,,6.328
E98_6_008,,6.008
E87_1_442,,1.442
E66_3_524,3.524,
E94_6_728,,6.728
E63_7_209,7.209,
E89_6_408,,6.408
E55_4_245,,4.245
E38_0_481,0.481,
E38_2_483,2.483,
E145_6_008,,6.008
E101_0_641,,0.641
E64_0_24,0.24,
E110_4_886,4.886,
E105_0_961,0.961,
E28_1_922,1.922,
E72_7_61,,7.61
E128_1_362,,1.362
E141_5_847,5.847,
E91_0_0,0.0,
E95_0_0,0.0,
E59_1_041,,1.041
E90_0_641,,0.641
E66_4_245,4.245,
E136_3_284,3.284,
E50_1_282,1.282,
E37_1_842,,1.842
E9_1_041,1.041,
E105_1_842,1.842,
E3_4_005,,4.005
E48_0_641,0.641,
E31_0_16,0.16,
E139_5_287,,5.287
E47_0_561,0.561,
E96_4_806,,4.806
E124_6_008,6.008,
E62_0_16,0.16,
E55_7_289,,7.289
E103_4_165,,4.165
E11_4_165,,4.165
E129_0_801,0.801,
E91_6_088,6.088,
E82_6_728,,6.728
E80_0_16,,0.16
E120_4_165,,4.165
E134_0_32,,0.32
E55_1_922,,1.922
E7_4_726,4.726,
E61_7_93,7.93,
E50_3_364,3.364,
E1_0_16,,0.16
E45_6_568,,6.568
E77_1_442,,1.442
E63_7_289,7.289,
E58_4_005,,4.005
E46_3_444,,3.444
E39_2_403,2.403,
E86_5_447,5.447,
E2_7_369,7.369,
E59_4_966,,4.966
E38_5_367,5.367,
E122_6_088,,6.088
E65_4_005,,4.005
E3_2_003,,2.003
E81_2_483,2.483,
E85_5_367,5.367,
E42_6_969,6.969,
E55_0_401,,0.401
E38_4_726,4.726,
E139_0_961,,0.961
E104_0_32,0.32,
E20_3_925,3.925,
E38_1_682,1.682,
E79_5_126,5.126,
E27_0_721,,0.721
E2_0_641,0.641,
E86_7_449,7.449,
E139_1_121,,1.121
E11_7_049,,7.049
E130_7_289,,7.289
E2_7_529,7.529,
E45_5_046,,5.046
E76_3_845,,3.845
E10_5_287,5.287,
E44_7_529,7.529,
E94_6_008,,6.008
E81_7_93,7.93,
E145_5_847,,5.847
E62_0_961,0.961,
E50_2_884,2.884,
E127_0_32,0.32,
E144_1_282,,1.282
E87_6_969,,6.969
E4_5_527,,5.527
E32_3_685,3.685,
E6_7_69,7.69,
E24_3_765,,3.765
E74_5_687,5.687,
E138_3_765,3.765,
E138_1_282,1.282,
E75_7_289,,7.289
E49_3_204,,3.204
E104_7_93,7.93,
E105_1_922,1.922,
E91_0_961,0.961,
E73_4_966,,4.966
E70_4_966,,4.966
E43_3_765,,3.765
E46_3_685,,3.685
E76_1_922,,1.922
E123_4_005,4.005,
E56_6_889,6.889,
E49_0_08,,0.08
E26_1_682,1.682,
E14_5_367,5.367,
E104_7_369,7.369,
E69_7_77,,7.77
E111_5_126,5.126,
E134_5_767,,5.767
E3_6_408,,6.408
E37_4_406,,4.406
E50_5_207,5.207,
E122_1_522,,1.522
E125_3_364,,3.364
E37_3_685,,3.685
E81_7_449,7.449,
E73_2_563,,2.563
E47_2_403,2.403,
E19_2_083,2.083,
E55_5_367,,5.367
E145_2_643,,2.643
E43_5_287,,5.287
E83_7_209,,7.209
E67_6_648,6.648,
E58_4_886,,4.886
E54_0_0,0.0,
E36_6_408,6.408,
E29_7_529,,7.529
E122_4_646,,4.646
E83_7_049,,7.049
E146_2_243,,2.243
E47_6_408,6.408,
E148_6_648,6.648,
E27_4_085,,4.085
E139_5_687,,5.687
E67_6_568,6.568,
E87_5_207,,5.207
E5_2_243,,2.243
E81_2_563,2.563,
E86_5_767,5.767,
E31_6_088,6.088,
E106_1_602,1.602,
E49_0_481,,0.481
E78_2_483,2.483,
E132_3_524,3.524,
E76_6_889,,6.889
E138_2_403,2.403,
E48_6_408,6.408,
E119_1_121,,1.121
E61_3_444,3.444,
E2_4_806,4.806,
E3_2_163,,2.163
E126_7_209,7.209,
E44_5_287,5.287,
E147_1_922,1.922,
E29_0_0,,0.0
E138_5_687,5.687,
E129_7_85,7.85,
E88_4_085,,4.085
E26_0_641,0.641,
E98_6_088,,6.088
E26_2_723,2.723,
E3_1_602,,1.602
E100_6_088,6.088,
E21_2_483,2.483,
E96_0_721,,0.721
E148_7_209,7.209,
E91_5_927,5.927,
E130_5_767,,5.767
E74_1_282,1.282,
E148_0_32,0.32,
E80_3_685,,3.685
E21_7_449,7.449,
E12_5_927,,5.927
E48_0_881,0.881,
E38_2_884,2.884,
E99_5_207,5.207,
E130_5_847,,5.847
E74_4_085,4.085,
E143_3_364,,3.364
E89_6_809,,6.809
E10_0_481,0.481,
E134_5_126,,5.126
E122_0_481,,0.481
E11_1_362,,1.362
E122_6_728,,6.728
E87_6_568,,6.568
E90_2_483,,2.483
E2_6_809,6.809,
E145_2_964,,2.964
E111_1_922,1.922,
E134_7_049,,7.049
E102_5_447,5.447,
E40_0_08,,0.08
E66_2_563,2.563,
E22_0_641,,0.641
E11_1_442,,1.442
E34_5_367,,5.367
E129_3_685,3.685,
E50_7_129,7.129,
E48_1_202,1.202,
E99_2_964,2.964,
E91_4_486,4.486,
E79_1_202,1.202,
E56_6_088,6.088,
E107_0_401,0.401,
E20_4_726,4.726,
E23_0_24,0.24,
E130_4_566,,4.566
E102_0_32,0.32,
E70_2_643,,2.643
E31_3_685,3.685,
E94_4_966,,4.966
E0_7_449,7.449,
E143_6_648,,6.648
E72_6_809,,6.809
E21_2_083,2.083,
E6_4_886,4.886,
E28_0_16,0.16,
E127_1_922,1.922,
E69_3_605,,3.605
E97_2_884,2.884,
E72_7_449,,7.449
E95_7_85,7.85,
E21_0_721,0.721,
E140_2_083,,2.083
E104_1_121,1.121,
E122_0_801,,0.801
E123_5_607,5.607,
