,PseudoTime0,PseudoTime1
E135_2_243,2.243,
E45_0_401,,0.401
E85_6_088,6.088,
E99_5_447,5.447,
E77_2_643,,2.643
E72_0_16,,0.16
E20_5_126,5.126,
E2_5_207,5.207,
E139_2_323,,2.323
E59_6_248,,6.248
E115_4_886,,4.886
E149_7_209,,7.209
E45_0_32,,0.32
E55_4_646,,4.646
E15_4_806,4.806,
E117_1_522,,1.522
E78_6_568,6.568,
E1_3_765,,3.765
E114_2_003,,2.003
E107_2_804,2.804,
E9_2_723,2.723,
E83_4_005,,4.005
E41_2_323,,2.323
E120_2_403,,2.403
E142_2_003,,2.003
E81_4_646,4.646,
E93_7_049,,7.049
E111_0_0,0.0,
E65_7_049,,7.049
E68_3_364,3.364,
E68_1_602,1.602,
E2_2_403,2.403,
E93_2_243,,2.243
E50_7_449,7.449,
E112_3_524,,3.524
E39_2_643,2.643,
E92_2_643,,2.643
E77_5_687,,5.687
E98_5_287,,5.287
E126_0_561,0.561,
E66_2_403,2.403,
E32_2_964,2.964,
E106_1_842,1.842,
E30_4_245,,4.245
E42_0_32,0.32,
E118_3_845,,3.845
E111_6_728,6.728,
E87_1_602,,1.602
E78_6_488,6.488,
E95_1_282,1.282,
E100_4_566,4.566,
E142_2_804,,2.804
E17_3_284,3.284,
E96_0_16,,0.16
E78_6_889,6.889,
E112_5_126,,5.126
E39_3_044,3.044,
E16_5_126,,5.126
E13_1_362,1.362,
E14_0_16,0.16,
E21_3_204,3.204,
E26_5_287,5.287,
E14_3_685,3.685,
E91_2_723,2.723,
E5_1_682,,1.682
E62_4_646,4.646,
E98_6_568,,6.568
E123_6_648,6.648,
E13_2_483,2.483,
E20_7_449,7.449,
E91_4_726,4.726,
E123_0_401,0.401,
E124_2_563,2.563,
E103_0_561,,0.561
E33_7_449,7.449,
E148_0_561,0.561,
E52_6_728,,6.728
E114_0_401,,0.401
E126_7_529,7.529,
E97_0_641,0.641,
E102_4_806,4.806,
E117_6_088,,6.088
E120_4_966,,4.966
E12_2_083,,2.083
E15_4_325,4.325,
E1_4_085,,4.085
E108_3_765,,3.765
E141_4_085,4.085,
E68_6_008,6.008,
E42_3_524,3.524,
E18_4_646,,4.646
E45_4_085,,4.085
E57_5_527,,5.527
E113_5_927,,5.927
E138_0_0,0.0,
E147_7_209,7.209,
E79_0_32,0.32,
E148_4_806,4.806,
E117_0_16,,0.16
E63_4_245,4.245,
E41_3_364,,3.364
E42_6_568,6.568,
E140_6_008,,6.008
E111_1_121,1.121,
E61_3_845,3.845,
E68_3_845,3.845,
E9_5_607,5.607,
E17_4_406,4.406,
E93_5_607,,5.607
E121_2_483,2.483,
E18_2_964,,2.964
E108_2_163,,2.163
E89_7_85,,7.85
E109_4_806,,4.806
E94_3_284,,3.284
E20_6_408,6.408,
E59_3_284,,3.284
E63_4_325,4.325,
E136_7_209,7.209,
E84_1_362,1.362,
E14_3_524,3.524,
E136_4_966,4.966,
E85_0_961,0.961,
E42_1_762,1.762,
E97_2_723,2.723,
E107_2_884,2.884,
E135_7_77,7.77,
E115_0_721,,0.721
E109_5_927,,5.927
E79_5_687,5.687,
E73_0_961,,0.961
E40_5_527,,5.527
E138_2_643,2.643,
E81_1_602,1.602,
E137_4_486,,4.486
E83_1_362,,1.362
E146_5_767,,5.767
E39_1_842,1.842,
