Gene1	Gene2	EdgeWeight
g1	g1	1.0
g6	g4	1.0
g6	g2	1.0
g2	g5	1.0
g5	g5	1.0
g6	g5	1.0
g3	g3	1.0
g4	g3	1.0
g6	g3	1.0
g6	g1	1.0
g4	g4	1.0
g2	g2	1.0
g6	g6	1.0
g1	g6	1.0
g2	g1	1.0
g5	g4	0.9999959999999999
g3	g4	0.999993
g5	g1	0.999991
g1	g5	0.9999549999999999
g4	g2	0.998808
g3	g6	0.9966149999999999
g2	g4	0.9889680000000001
g4	g5	0.947643
g3	g2	0.9224
g4	g6	0.780133
g5	g2	0.64212
g3	g1	0.394742
g4	g1	0.215704
g1	g3	0.21139899999999998
g5	g3	0.16008499999999998
g2	g6	0.136812
g1	g4	0.133847
g2	g3	0.10953900000000001
g5	g6	0.083562
g1	g2	0.082188
g3	g5	0.079368
