,PseudoTime0,PseudoTime1
E116_1_253,,1.253
E141_2_455,2.455,
E136_4_108,,4.108
E134_3_056,,3.056
E148_1_152,1.152,
E87_1_904,,1.904
E41_1_253,,1.253
E77_1_052,,1.052
E58_1_754,,1.754
E24_4_709,4.709,
E61_2_104,2.104,
E114_3_357,,3.357
E99_1_303,,1.303
E113_2_305,,2.305
E99_1_152,,1.152
E49_4_108,,4.108
E140_1_052,,1.052
E79_1_703,1.703,
E0_4_81,,4.81
E131_0_902,0.902,
E54_1_052,,1.052
E7_4_359,,4.359
E70_3_908,,3.908
E74_0_401,,0.401
E149_4_709,,4.709
E50_3_407,3.407,
E27_2_705,2.705,
E1_2_255,,2.255
E110_0_2,,0.2
E60_2_505,,2.505
E107_0_2,0.2,
E50_1_553,1.553,
E80_3_758,,3.758
E144_0_752,,0.752
E29_2_405,2.405,
E50_2_555,2.555,
E29_3_808,3.808,
E59_2_004,2.004,
E88_2_305,,2.305
E127_3_156,3.156,
E32_0_551,0.551,
E145_2_856,2.856,
E69_4_609,4.609,
E139_2_255,2.255,
E149_1_503,,1.503
E85_0_15,,0.15
E144_1_202,,1.202
E103_1_152,1.152,
E42_3_257,,3.257
E109_3_958,,3.958
E44_3_908,3.908,
E95_3_657,,3.657
E70_1_453,,1.453
E24_2_305,2.305,
E73_3_156,,3.156
E38_0_952,0.952,
E79_2_054,2.054,
E99_2_255,,2.255
E126_1_703,1.703,
E4_1_653,1.653,
E35_3_006,3.006,
E136_2_856,,2.856
E47_3_156,,3.156
E143_3_257,3.257,
E35_0_0,0.0,
E5_3_257,3.257,
E88_3_006,,3.006
E145_1_553,1.553,
E81_0_351,0.351,
E136_1_303,,1.303
E84_4_459,,4.459
E135_0_601,,0.601
E77_0_05,,0.05
E145_3_307,3.307,
E97_1_954,,1.954
E82_2_906,,2.906
E140_2_705,,2.705
E46_4_459,,4.459
E117_2_004,2.004,
E37_1_353,1.353,
E42_4_81,,4.81
E111_4_96,4.96,
E38_0_0,0.0,
E49_2_405,,2.405
E88_3_808,,3.808
E142_3_707,,3.707
E39_2_455,2.455,
E113_1_353,,1.353
E17_3_707,3.707,
E149_2_856,,2.856
E111_4_058,4.058,
E134_2_154,,2.154
E77_2_405,,2.405
E45_4_509,4.509,
E98_4_86,,4.86
E28_4_108,4.108,
E1_1_002,,1.002
E37_2_154,2.154,
E49_4_81,,4.81
E35_0_551,0.551,
E130_2_505,2.505,
E0_1_603,,1.603
E104_4_76,,4.76
E87_2_956,,2.956
E137_3_557,3.557,
E99_2_104,,2.104
E141_3_858,3.858,
E85_2_505,,2.505
E140_2_956,,2.956
E7_2_154,,2.154
E109_0_0,,0.0
E61_4_459,4.459,
E77_4_409,,4.409
E42_0_802,,0.802
E41_4_509,,4.509
E83_0_2,0.2,
E123_4_659,4.659,
E8_3_407,3.407,
E53_2_906,,2.906
E55_1_253,1.253,
E26_0_952,,0.952
E17_0_651,0.651,
E126_2_806,2.806,
E78_0_05,0.05,
E75_3_808,3.808,
E76_0_601,,0.601
E36_2_705,2.705,
E121_0_1,0.1,
E26_3_056,,3.056
E108_0_701,0.701,
E19_4_359,4.359,
E23_4_91,4.91,
E120_1_403,,1.403
E99_0_902,,0.902
E78_0_401,0.401,
E70_0_752,,0.752
E65_0_952,,0.952
E84_3_607,,3.607
E73_3_958,,3.958
E26_0_852,,0.852
E145_2_305,2.305,
E80_2_004,,2.004
E117_4_559,4.559,
E48_1_403,1.403,
E15_2_455,,2.455
E24_2_555,2.555,
E111_0_351,0.351,
E32_3_407,3.407,
E100_4_709,4.709,
E33_1_603,1.603,
E48_2_906,2.906,
E130_4_459,4.459,
E56_0_852,,0.852
E84_0_15,,0.15
E121_1_553,1.553,
E23_2_255,2.255,
E23_0_651,0.651,
E9_4_91,,4.91
E73_3_557,,3.557
E90_2_004,,2.004
E33_3_257,3.257,
E141_0_2,0.2,
E88_4_359,,4.359
E121_0_451,0.451,
E49_1_253,,1.253
E121_2_856,2.856,
E85_2_906,,2.906
E89_0_351,,0.351
E116_1_403,,1.403
E87_4_81,,4.81
E0_1_854,,1.854
E82_2_054,,2.054
E80_0_301,,0.301
E119_4_158,4.158,
E26_1_603,,1.603
E93_3_006,,3.006
E88_0_05,,0.05
E107_0_651,0.651,
E99_0_1,,0.1
E89_1_453,,1.453
E0_4_309,,4.309
E141_0_401,0.401,
E53_3_657,,3.657
E49_2_455,,2.455
E80_1_854,,1.854
E128_1_603,1.603,
E60_2_305,,2.305
E14_3_758,,3.758
E54_4_96,,4.96
E145_2_806,2.806,
E81_0_301,0.301,
E99_2_705,,2.705
E19_0_401,0.401,
E109_1_553,,1.553
E87_3_858,,3.858
E53_3_307,,3.307
E117_1_804,1.804,
E93_2_505,,2.505
E57_1_202,,1.202
E71_3_557,,3.557
E23_1_804,1.804,
E100_2_054,2.054,
E76_1_954,,1.954
E14_0_1,,0.1
E133_1_303,1.303,
E24_1_653,1.653,
E35_3_206,3.206,
E149_2_305,,2.305
E48_0_802,0.802,
E66_2_305,,2.305
E35_4_158,4.158,
E109_2_405,,2.405
E18_3_156,3.156,
E24_0_251,0.251,
E33_1_353,1.353,
E78_0_852,0.852,
E38_1_403,1.403,
E22_2_355,2.355,
E105_1_754,,1.754
E80_1_804,,1.804
E87_4_709,,4.709
E88_0_802,,0.802
E43_0_401,0.401,
E21_3_457,,3.457
E88_2_806,,2.806
E80_0_952,,0.952
E53_0_902,,0.902
E60_1_002,,1.002
E91_2_355,2.355,
E32_4_008,4.008,
E131_4_96,4.96,
E4_3_407,3.407,
E129_3_056,,3.056
E19_4_259,4.259,
E124_0_651,0.651,
E129_1_854,,1.854
E36_1_954,1.954,
E23_0_852,0.852,
E109_2_605,,2.605
E71_0_902,,0.902
E119_1_553,1.553,
E135_2_355,,2.355
E36_1_503,1.503,
E72_0_701,0.701,
E56_2_405,,2.405
E76_3_858,,3.858
E149_3_006,,3.006
E73_0_752,,0.752
E47_3_858,,3.858
E23_0_401,0.401,
E49_2_104,,2.104
E37_0_551,0.551,
E121_1_954,1.954,
E139_2_505,2.505,
E43_0_852,0.852,
E104_0_451,,0.451
E104_2_705,,2.705
E11_4_81,4.81,
E43_4_76,4.76,
E130_2_555,2.555,
E7_0_701,,0.701
E75_2_705,2.705,
E91_3_206,3.206,
E34_3_707,,3.707
E88_3_206,,3.206
E50_1_303,1.303,
E43_1_002,1.002,
E10_3_557,3.557,
E135_0_0,,0.0
E31_4_509,,4.509
E14_1_202,,1.202
E121_0_501,0.501,
E95_0_752,,0.752
E138_3_407,3.407,
E20_1_503,1.503,
E53_2_956,,2.956
E119_4_108,4.108,
E28_3_206,3.206,
E111_0_752,0.752,
