Gene1	Gene2	EdgeWeight
Nkx22	Dbx1	63
Nkx61	Irx3	62
Dbx1	Dbx2	61
Irx3	Nkx62	60
Irx3	Dbx1	59
Nkx22	Irx3	58
Nkx61	Nkx62	57
Pax6	Nkx62	56
Dbx2	Dbx2	55
Nkx62	Dbx2	54
Dbx1	Nkx62	53
Nkx22	Nkx62	52
Nkx61	Dbx1	51
Dbx2	Nkx22	50
Pax6	Irx3	49
Nkx62	Nkx22	48
Dbx2	Olig2	47
Nkx62	Olig2	46
Irx3	Dbx2	45
Olig2	Dbx2	44
Olig2	Olig2	43
Dbx1	Nkx22	42
Pax6	Dbx1	41
Nkx22	Pax6	40
Olig2	Dbx1	39
Irx3	Irx3	38
Pax6	Dbx2	37
Nkx22	Olig2	36
Nkx62	Nkx61	35
Dbx2	Nkx61	34
Nkx61	Dbx2	33
Olig2	Nkx62	32
Olig2	Nkx22	31
Nkx61	Pax6	30
Dbx2	Nkx62	29
Dbx1	Olig2	28
Olig2	Irx3	27
Irx3	Olig2	26
Irx3	Nkx22	25
Nkx62	Dbx1	24
Nkx61	Olig2	23
Dbx1	Nkx61	22
Pax6	Nkx22	21
Pax6	Olig2	20
Pax6	Pax6	19
Dbx1	Dbx1	18
Olig2	Pax6	17
Dbx2	Dbx1	16
Nkx62	Nkx62	15
Nkx62	Irx3	14
Nkx22	Dbx2	13
Dbx1	Pax6	12
Dbx1	Irx3	11
Dbx2	Irx3	10
Nkx62	Pax6	9
Nkx61	Nkx61	8
Nkx22	Nkx22	7
Irx3	Pax6	6
Pax6	Nkx61	5
Dbx2	Pax6	4
Olig2	Nkx61	3
Irx3	Nkx61	2
Nkx61	Nkx22	1
Nkx22	Nkx61	0
