,PseudoTime0,PseudoTime1
E6_4_96,,4.96
E140_3_557,3.557,
E4_4_659,,4.659
E54_1_503,1.503,
E20_3_457,,3.457
E14_4_709,4.709,
E10_3_808,,3.808
E83_4_559,,4.559
E137_3_808,,3.808
E37_2_305,,2.305
E126_4_309,,4.309
E80_4_008,4.008,
E59_2_104,,2.104
E0_2_405,2.405,
E42_3_357,3.357,
E139_0_301,,0.301
E134_0_852,0.852,
E81_2_605,,2.605
E92_3_206,,3.206
E1_2_705,2.705,
E149_1_152,1.152,
E44_4_459,,4.459
E3_1_052,,1.052
E145_3_156,,3.156
E54_4_359,4.359,
E44_0_701,,0.701
E22_0_952,,0.952
E17_4_609,,4.609
E24_3_006,,3.006
E80_0_852,0.852,
E24_4_359,,4.359
E7_1_052,1.052,
E51_0_1,,0.1
E145_0_551,,0.551
E144_0_701,0.701,
E71_4_459,4.459,
E95_2_756,2.756,
E3_0_05,,0.05
E69_2_305,,2.305
E72_0_752,,0.752
E107_0_15,,0.15
E87_2_505,2.505,
E121_3_457,,3.457
E17_4_559,,4.559
E141_3_958,,3.958
E9_1_002,1.002,
E45_4_208,,4.208
E86_4_259,4.259,
E116_1_904,1.904,
E72_2_555,,2.555
E136_0_551,0.551,
E17_2_355,,2.355
E16_1_804,,1.804
E1_3_707,3.707,
E10_1_253,,1.253
E81_3_006,,3.006
E61_1_152,,1.152
E112_3_006,3.006,
E130_1_102,,1.102
E22_2_305,,2.305
E90_3_056,3.056,
E45_2_004,,2.004
E115_2_756,,2.756
E35_4_96,,4.96
E147_1_954,1.954,
E78_2_004,,2.004
E105_2_756,2.756,
E147_3_758,3.758,
E72_1_904,,1.904
E43_2_054,,2.054
E16_0_05,,0.05
E106_4_259,,4.259
E146_2_756,,2.756
E127_0_2,,0.2
E106_0_401,,0.401
E14_4_108,4.108,
E9_3_156,3.156,
E38_2_705,,2.705
E90_1_152,1.152,
E56_2_154,2.154,
E96_0_651,0.651,
E111_0_2,,0.2
E130_1_904,,1.904
E73_1_703,1.703,
E147_0_852,0.852,
E66_4_108,4.108,
E35_2_004,,2.004
E107_2_505,,2.505
E44_1_653,,1.653
E43_3_357,,3.357
E135_4_459,4.459,
E128_2_756,,2.756
E131_4_96,,4.96
E59_4_559,,4.559
E131_2_054,,2.054
E35_0_952,,0.952
E45_2_806,,2.806
E20_1_904,,1.904
E118_1_052,,1.052
E95_0_601,0.601,
E25_4_259,4.259,
E144_1_603,1.603,
E88_4_96,4.96,
E61_2_154,,2.154
E64_0_852,0.852,
E128_1_553,,1.553
E36_1_403,,1.403
E107_4_609,,4.609
E106_0_701,,0.701
E83_2_655,,2.655
E121_1_754,,1.754
E85_2_856,2.856,
E75_2_405,,2.405
E118_0_0,,0.0
E4_4_86,,4.86
E132_0_2,0.2,
E32_2_305,,2.305
E47_2_054,2.054,
E55_0_651,,0.651
E10_4_559,,4.559
E46_0_802,0.802,
E125_2_154,,2.154
E14_1_754,1.754,
E46_0_902,0.902,
E73_0_15,0.15,
E92_1_804,,1.804
E70_1_854,1.854,
E0_2_255,2.255,
E26_2_605,2.605,
E111_4_709,,4.709
E128_3_056,,3.056
E78_0_0,,0.0
E21_2_655,2.655,
E75_1_102,,1.102
E118_2_906,,2.906
E6_3_357,,3.357
E120_2_154,2.154,
E34_3_457,3.457,
E143_3_657,,3.657
E96_1_453,1.453,
E149_3_657,3.657,
E109_0_251,0.251,
E105_3_557,3.557,
E77_3_758,3.758,
E52_4_008,4.008,
E100_4_259,,4.259
E7_2_054,2.054,
E61_1_202,,1.202
E136_3_958,3.958,
E131_0_1,,0.1
E104_0_251,0.251,
E149_0_601,0.601,
E89_1_804,1.804,
E84_0_551,0.551,
E69_4_208,,4.208
E93_3_958,3.958,
E41_3_557,3.557,
E128_0_301,,0.301
E31_0_651,0.651,
E145_1_954,,1.954
E69_3_257,,3.257
E66_1_353,1.353,
E132_2_455,2.455,
E136_2_054,2.054,
E72_2_605,,2.605
E120_2_305,2.305,
E93_3_707,3.707,
E0_1_653,1.653,
E4_0_601,,0.601
E132_2_555,2.555,
E25_0_952,0.952,
E66_3_507,3.507,
E54_2_756,2.756,
E112_1_653,1.653,
E50_4_208,,4.208
E93_4_76,4.76,
E55_0_451,,0.451
E129_0_651,0.651,
E131_4_208,,4.208
E83_0_1,,0.1
E123_3_357,,3.357
E56_2_305,2.305,
E30_0_551,,0.551
E145_2_305,,2.305
E116_2_204,2.204,
E70_1_954,1.954,
E112_1_303,1.303,
E75_0_802,,0.802
E26_4_008,4.008,
E30_3_808,,3.808
E7_2_806,2.806,
E30_4_158,,4.158
E53_4_709,4.709,
E63_2_355,,2.355
E110_0_401,0.401,
E125_1_403,,1.403
E145_2_555,,2.555
E91_1_703,,1.703
E37_4_008,,4.008
E87_0_952,0.952,
E59_3_808,,3.808
E25_4_609,4.609,
E19_3_156,,3.156
E66_0_251,0.251,
E147_0_351,0.351,
E99_0_802,0.802,
E19_2_054,,2.054
E79_3_958,,3.958
E23_3_908,,3.908
E44_2_705,,2.705
E51_4_208,,4.208
E124_1_503,,1.503
E6_1_202,,1.202
E6_0_301,,0.301
E101_3_958,3.958,
E66_1_703,1.703,
E143_2_655,,2.655
E78_1_152,,1.152
E72_0_351,,0.351
E24_4_208,,4.208
E117_3_307,,3.307
E83_4_509,,4.509
E47_4_609,4.609,
E74_4_76,4.76,
E53_1_403,1.403,
E70_2_906,2.906,
E120_3_707,3.707,
E19_1_152,,1.152
E149_1_102,1.102,
E18_4_709,,4.709
E21_1_303,1.303,
E145_4_509,,4.509
E54_2_455,2.455,
E87_4_86,4.86,
E99_2_204,2.204,
E144_4_559,4.559,
E112_0_701,0.701,
E38_4_96,,4.96
E32_0_301,,0.301
E106_2_856,,2.856
E96_1_703,1.703,
E36_2_405,,2.405
E44_0_501,,0.501
