,PseudoTime0,PseudoTime1
E23_2_563,2.563,
E5_2_403,,2.403
E87_4_646,,4.646
E50_3_765,3.765,
E40_7_93,,7.93
E63_4_005,4.005,
E139_7_209,,7.209
E54_3_685,3.685,
E133_4_646,,4.646
E106_0_24,0.24,
E86_4_886,4.886,
E30_1_522,,1.522
E67_6_889,6.889,
E65_5_367,,5.367
E35_2_964,,2.964
E30_2_884,,2.884
E59_1_202,,1.202
E133_3_444,,3.444
E103_4_566,,4.566
E126_5_046,5.046,
E21_6_728,6.728,
E11_0_481,,0.481
E41_1_121,,1.121
E77_3_685,,3.685
E66_5_927,5.927,
E75_1_762,,1.762
E102_2_964,2.964,
E44_0_0,0.0,
E45_6_969,,6.969
E79_1_041,1.041,
E86_7_209,7.209,
E121_0_0,0.0,
E3_2_003,,2.003
E97_7_93,7.93,
E56_2_243,2.243,
E65_3_124,,3.124
E82_0_881,,0.881
E88_3_765,,3.765
E59_0_24,,0.24
E2_7_449,7.449,
E74_0_961,0.961,
E136_6_728,6.728,
E67_5_687,5.687,
E14_6_889,6.889,
E45_5_767,,5.767
E141_2_003,2.003,
E98_6_408,,6.408
E132_7_209,7.209,
E108_1_121,,1.121
E18_6_568,,6.568
E57_2_083,,2.083
E20_6_408,6.408,
E36_4_726,4.726,
E111_0_0,0.0,
E141_1_682,1.682,
E138_7_93,7.93,
E31_4_806,4.806,
E27_6_728,,6.728
E11_3_524,,3.524
E144_7_61,,7.61
E123_2_003,2.003,
E10_5_287,5.287,
E114_0_0,,0.0
E79_4_646,4.646,
E126_5_287,5.287,
E36_2_563,2.563,
E109_1_762,,1.762
E63_6_488,6.488,
E99_6_088,6.088,
E110_5_287,5.287,
E137_0_881,,0.881
E58_7_209,,7.209
E55_1_842,,1.842
E33_4_886,4.886,
E99_3_044,3.044,
E68_2_003,2.003,
E117_3_284,,3.284
E107_2_323,2.323,
E41_0_561,,0.561
E62_4_406,4.406,
E109_5_687,,5.687
E128_5_207,,5.207
E45_2_964,,2.964
E54_1_362,1.362,
E17_4_886,4.886,
E122_5_367,,5.367
E92_7_369,,7.369
E91_0_24,0.24,
E123_2_884,2.884,
E147_1_522,1.522,
E85_3_845,3.845,
E77_7_209,,7.209
E121_4_005,4.005,
E94_3_765,,3.765
E119_2_323,,2.323
E25_2_563,,2.563
E132_6_969,6.969,
E139_3_845,,3.845
E118_2_003,,2.003
E1_5_927,,5.927
E77_5_927,,5.927
E129_1_202,1.202,
