Gene1	Gene2	EdgeWeight
DMRT1	DMRT1	1.0
CBX2	CBX2	1.0
GATA4	GATA4	1.0
SOX9	SOX9	1.0
UGR	UGR	1.0
FOXL2	FOXL2	1.0
WT1pKTS	WT1pKTS	1.0
NR5A1	NR5A1	1.0
FGF9	FGF9	1.0
AMH	AMH	1.0
NR0B1	NR0B1	1.0
WNT4	WNT4	1.0
DKK1	DKK1	1.0
SRY	SRY	1.0
WT1mKTS	WT1mKTS	1.0
PGD2	PGD2	1.0
CTNNB1	CTNNB1	1.0
DHH	DHH	1.0
RSPO1	RSPO1	1.0
WNT4	RSPO1	0.318991166488132
RSPO1	WNT4	0.318991166488132
WT1pKTS	NR5A1	0.308776538564947
NR5A1	WT1pKTS	0.308776538564947
FOXL2	WT1pKTS	-0.29341578181266303
WT1pKTS	FOXL2	-0.29341578181266303
CTNNB1	RSPO1	0.257887052946506
RSPO1	CTNNB1	0.257887052946506
DKK1	SRY	0.24828777265441002
SRY	DKK1	0.24828777265441002
SRY	DMRT1	0.24267366363923798
DMRT1	SRY	0.24267366363923798
WNT4	NR0B1	0.241635121878261
NR0B1	WNT4	0.241635121878261
DKK1	DMRT1	0.23107569356789603
DMRT1	DKK1	0.231075693567895
SRY	WT1pKTS	0.219359886369209
WT1pKTS	SRY	0.219359886369209
RSPO1	NR5A1	-0.21165311472383602
NR5A1	RSPO1	-0.21165311472383602
WNT4	CTNNB1	0.20565262756551803
CTNNB1	WNT4	0.20565262756551803
SOX9	DKK1	0.204399425400398
DKK1	SOX9	0.204399425400398
UGR	CBX2	0.19122281435433605
CBX2	UGR	0.19122281435433605
NR5A1	CBX2	0.179005213743133
CBX2	NR5A1	0.179005213743133
FGF9	AMH	0.17471924230680402
AMH	FGF9	0.17471924230680302
WT1mKTS	GATA4	0.161383528931294
GATA4	WT1mKTS	0.161383528931294
AMH	PGD2	0.15017884573334697
PGD2	AMH	0.15017884573334697
DHH	FGF9	0.148108240623889
FGF9	DHH	0.148108240623889
DHH	AMH	0.144347596564357
AMH	DHH	0.144347596564357
DHH	PGD2	0.140984593837873
PGD2	DHH	0.140984593837873
DMRT1	SOX9	0.14031812971792598
SOX9	DMRT1	0.14031812971792598
FOXL2	CTNNB1	0.137066523624545
CTNNB1	FOXL2	0.137066523624545
NR0B1	CTNNB1	0.136967050226009
CTNNB1	NR0B1	0.136967050226009
NR0B1	SRY	0.13580813202186098
SRY	NR0B1	0.13580813202186098
NR0B1	GATA4	0.131796303292138
GATA4	NR0B1	0.131796303292138
UGR	CTNNB1	-0.12947823035008
CTNNB1	UGR	-0.12947823035008
DMRT1	WT1pKTS	0.12782239951677699
WT1pKTS	DMRT1	0.12782239951677699
DMRT1	WNT4	-0.12663632897173
WNT4	DMRT1	-0.12663632897173
NR5A1	SRY	0.126484162510339
SRY	NR5A1	0.126484162510339
FOXL2	NR5A1	-0.12565133660674302
NR5A1	FOXL2	-0.12565133660674302
NR5A1	DKK1	-0.12027681193815401
DKK1	NR5A1	-0.12027681193815302
CBX2	CTNNB1	-0.120221716186301
CTNNB1	CBX2	-0.120221716186301
SOX9	NR5A1	0.118785661901346
NR5A1	SOX9	0.118785661901346
NR0B1	AMH	-0.11590306531266499
AMH	NR0B1	-0.11590306531266499
RSPO1	FOXL2	0.11558335182029801
FOXL2	RSPO1	0.11558335182029801
DHH	NR0B1	-0.11452033177569401
NR0B1	DHH	-0.11452033177569401
SRY	GATA4	0.11408403116215801
GATA4	SRY	0.11408403116215801
SOX9	CBX2	-0.11373523439854
CBX2	SOX9	-0.11373523439854
NR5A1	DMRT1	-0.112204069364334
DMRT1	NR5A1	-0.112204069364334
SRY	CTNNB1	-0.112001851972304
CTNNB1	SRY	-0.112001851972304
SOX9	WNT4	-0.11142282973520402
WNT4	SOX9	-0.11142282973520402
DHH	FOXL2	0.110218176749892
FOXL2	DHH	0.110218176749892
FOXL2	NR0B1	0.107440947115062
NR0B1	FOXL2	0.107440947115062
PGD2	SOX9	0.10651918290141901
SOX9	PGD2	0.10651918290141901
NR0B1	FGF9	-0.10438218780542
FGF9	NR0B1	-0.10438218780542
DMRT1	UGR	-0.10117096551860301
UGR	DMRT1	-0.10117096551860301
CTNNB1	GATA4	0.101094909233482
GATA4	CTNNB1	0.101094909233482
CBX2	DKK1	-0.10089388662424
DKK1	CBX2	-0.10089388662424
NR5A1	FGF9	0.0998925682874709
FGF9	NR5A1	0.0998925682874709
DKK1	UGR	-0.0980074281097341
UGR	DKK1	-0.0980074281097341
RSPO1	UGR	-0.0970384744911941
UGR	RSPO1	-0.097038474491194
WT1pKTS	WNT4	0.0953191158816914
WNT4	WT1pKTS	0.0953191158816913
CTNNB1	WT1pKTS	-0.0949448218384337
WT1pKTS	CTNNB1	-0.0949448218384336
NR0B1	NR5A1	-0.0947060242110424
NR5A1	NR0B1	-0.0947060242110424
DHH	CBX2	-0.0936014896466647
CBX2	DHH	-0.0936014896466647
FOXL2	SRY	-0.0934854162098294
SRY	FOXL2	-0.0934854162098293
SRY	UGR	-0.0931769204864909
UGR	SRY	-0.0931769204864908
NR0B1	PGD2	-0.0928378659236825
PGD2	NR0B1	-0.0928378659236825
NR5A1	DHH	0.0916066872879675
DHH	NR5A1	0.0916066872879674
DMRT1	CBX2	-0.0901791742598727
CBX2	DMRT1	-0.0901791742598727
CTNNB1	NR5A1	-0.0896354602743377
NR5A1	CTNNB1	-0.0896354602743377
PGD2	FOXL2	0.0880136663198241
FOXL2	PGD2	0.088013666319824
CBX2	FGF9	-0.0879074838441298
FGF9	CBX2	-0.0879074838441298
WT1pKTS	DKK1	0.08557947577615202
DKK1	WT1pKTS	0.0855794757761519
FOXL2	WT1mKTS	0.0844959246238031
WT1mKTS	FOXL2	0.084495924623803
NR0B1	UGR	-0.0840592381560155
UGR	NR0B1	-0.0840592381560155
WT1pKTS	WT1mKTS	0.0839844719104902
WT1mKTS	WT1pKTS	0.0839844719104901
CBX2	RSPO1	-0.0834777365870938
RSPO1	CBX2	-0.0834777365870937
DMRT1	CTNNB1	-0.0827942072101022
CTNNB1	DMRT1	-0.0827942072101022
WNT4	WT1mKTS	0.080023143810105
WT1mKTS	WNT4	0.080023143810105
RSPO1	WT1mKTS	0.078507773389029
WT1mKTS	RSPO1	0.0785077733890289
SRY	SOX9	0.0762540671756894
SOX9	SRY	0.0762540671756893
DKK1	PGD2	0.0755454710624174
