,PseudoTime0,PseudoTime1
E74_2_563,2.563,
E135_4_646,4.646,
E65_1_041,,1.041
E138_4_325,4.325,
E135_3_364,3.364,
E71_6_008,,6.008
E94_2_964,,2.964
E4_0_641,,0.641
E4_1_202,,1.202
E19_0_0,0.0,
E105_0_481,0.481,
E54_1_041,1.041,
E68_0_24,0.24,
E82_1_282,,1.282
E10_0_24,0.24,
E11_2_243,,2.243
E107_3_124,3.124,
E117_0_801,,0.801
E75_6_969,,6.969
E135_6_488,6.488,
E11_4_486,,4.486
E117_0_881,,0.881
E34_3_925,,3.925
E52_4_245,,4.245
E136_3_044,3.044,
E77_7_61,,7.61
E135_0_0,0.0,
E27_6_809,,6.809
E91_7_85,7.85,
E145_6_408,,6.408
E131_0_0,,0.0
E111_3_044,3.044,
E88_6_008,,6.008
E87_3_605,,3.605
E91_2_083,2.083,
E142_2_964,,2.964
E8_5_927,,5.927
E101_2_323,,2.323
E72_3_284,,3.284
E123_4_806,4.806,
E70_4_085,,4.085
E79_3_605,3.605,
E121_3_124,3.124,
E6_7_289,7.289,
E59_2_643,,2.643
E68_4_005,4.005,
E73_2_083,,2.083
E138_3_364,3.364,
E127_0_641,0.641,
E34_7_69,,7.69
E68_7_85,7.85,
E26_1_522,1.522,
E93_7_93,,7.93
E129_5_447,5.447,
E14_1_922,1.922,
E121_7_049,7.049,
E71_6_809,,6.809
E42_5_767,5.767,
E42_0_881,0.881,
E125_3_925,,3.925
E94_5_126,,5.126
E115_1_041,,1.041
E62_5_447,5.447,
E30_7_529,,7.529
E3_6_568,,6.568
E69_6_889,,6.889
E119_4_486,,4.486
E86_5_207,5.207,
E103_7_129,,7.129
E118_3_685,,3.685
E113_1_682,,1.682
E96_7_049,,7.049
E55_7_93,,7.93
E51_2_723,2.723,
E81_6_328,6.328,
E121_3_765,3.765,
E44_7_049,7.049,
E149_2_483,,2.483
E135_1_842,1.842,
E31_6_648,6.648,
E110_5_046,5.046,
E127_1_922,1.922,
E69_6_969,,6.969
E95_0_641,0.641,
E88_4_005,,4.005
E76_7_369,,7.369
E147_2_403,2.403,
E73_2_563,,2.563
E87_3_204,,3.204
E17_2_243,2.243,
E38_1_362,1.362,
E146_2_163,,2.163
E131_6_648,,6.648
E141_2_884,2.884,
E0_7_85,7.85,
E113_0_481,,0.481
E43_0_0,,0.0
E140_3_845,,3.845
E69_2_403,,2.403
E39_7_85,7.85,
E107_7_449,7.449,
E86_4_406,4.406,
E89_7_049,,7.049
E32_0_401,0.401,
E136_6_889,6.889,
E1_7_449,,7.449
E54_4_165,4.165,
E110_1_842,1.842,
E99_5_767,5.767,
E149_4_806,,4.806
E82_4_165,,4.165
E32_4_165,4.165,
E26_6_728,6.728,
E108_5_126,,5.126
E62_7_69,7.69,
E100_3_284,3.284,
E95_0_481,0.481,
E34_5_607,,5.607
E92_6_568,,6.568
E132_1_202,1.202,
E126_3_364,3.364,
E29_0_801,,0.801
E101_0_481,,0.481
E147_3_204,3.204,
E129_0_401,0.401,
E112_7_77,,7.77
E137_2_483,,2.483
E20_2_243,2.243,
E9_4_165,4.165,
E41_6_568,,6.568
E77_6_408,,6.408
E81_3_364,3.364,
E30_6_889,,6.889
E59_6_728,,6.728
E63_7_049,7.049,
E107_5_687,5.687,
E104_7_529,7.529,
E52_1_762,,1.762
E95_5_847,5.847,
E127_7_93,7.93,
E14_7_209,7.209,
E29_1_282,,1.282
E113_3_124,,3.124
E107_3_845,3.845,
E7_6_008,6.008,
E5_3_044,,3.044
E118_3_845,,3.845
E29_6_889,,6.889
E23_2_403,2.403,
E64_0_481,0.481,
E39_5_447,5.447,
E115_3_284,,3.284
E18_1_922,,1.922
E4_3_124,,3.124
E124_6_408,6.408,
E65_6_969,,6.969
E43_0_961,,0.961
E109_0_32,,0.32
E132_0_0,0.0,
E3_5_287,,5.287
E44_4_085,4.085,
E43_0_401,,0.401
E107_6_568,6.568,
E95_6_248,6.248,
E102_5_847,5.847,
E63_4_325,4.325,
E145_2_243,,2.243
E139_1_842,,1.842
E144_5_447,,5.447
E144_0_801,,0.801
E81_7_049,7.049,
E121_5_927,5.927,
E9_0_801,0.801,
E52_2_804,,2.804
E111_2_163,2.163,
E147_5_607,5.607,
E137_6_088,,6.088
E4_4_406,,4.406
E117_2_243,,2.243
E4_2_403,,2.403
E91_6_488,6.488,
E121_4_646,4.646,
E48_0_401,0.401,
E37_3_925,,3.925
E55_4_325,,4.325
E84_0_641,0.641,
E137_4_085,,4.085
E73_6_648,,6.648
E12_4_486,,4.486
E96_5_046,,5.046
E38_7_93,7.93,
E5_3_605,,3.605
E16_0_401,,0.401
E29_4_726,,4.726
E31_5_927,5.927,
E138_5_046,5.046,
E45_7_93,,7.93
E91_0_881,0.881,
E123_1_442,1.442,
E88_3_284,,3.284
E23_3_845,3.845,
E17_1_362,1.362,
E59_2_243,,2.243
E149_6_728,,6.728
E6_3_044,3.044,
E25_1_842,,1.842
E13_1_842,1.842,
E111_3_284,3.284,
E96_1_442,,1.442
E9_3_044,3.044,
E117_5_207,,5.207
E106_4_486,4.486,
E95_5_207,5.207,
E0_5_126,5.126,
E71_7_209,,7.209
E124_3_284,3.284,
E86_1_442,1.442,
E106_5_767,5.767,
E69_2_643,,2.643
E120_7_289,,7.289
E129_4_646,4.646,
E139_7_529,,7.529
E19_4_245,4.245,
E52_4_085,,4.085
E112_2_163,,2.163
E42_5_126,5.126,
E65_6_168,,6.168
E131_4_245,,4.245
E6_0_32,0.32,
E73_6_728,,6.728
E103_2_643,,2.643
E55_6_889,,6.889
E54_4_566,4.566,
E117_0_08,,0.08
E127_7_209,7.209,
E117_3_524,,3.524
E106_1_842,1.842,
E53_7_529,7.529,
E40_2_323,,2.323
E121_6_008,6.008,
E41_2_163,,2.163
E79_2_323,2.323,
E52_1_121,,1.121
E16_0_561,,0.561
E26_2_723,2.723,
E126_3_204,3.204,
E114_7_129,,7.129
E71_0_0,,0.0
E91_0_0,0.0,
E105_6_088,6.088,
E93_3_765,,3.765
E114_4_085,,4.085
E23_7_93,7.93,
E53_7_93,7.93,
E19_7_77,7.77,
E82_2_083,,2.083
E83_1_442,,1.442
E117_5_687,,5.687
E33_5_287,5.287,
E64_2_083,2.083,
E71_5_687,,5.687
E36_2_563,2.563,
E29_5_207,,5.207
E27_2_243,,2.243
E137_0_641,,0.641
E86_2_643,2.643,
E43_3_605,,3.605
E36_6_969,6.969,
E52_7_049,,7.049
E9_3_605,3.605,
E123_7_129,7.129,
E42_7_449,7.449,
E26_1_762,1.762,
E89_5_207,,5.207
E53_7_85,7.85,
E59_0_721,,0.721
E23_7_209,7.209,
E62_4_085,4.085,
E42_0_961,0.961,
E125_1_442,,1.442
E12_6_889,,6.889
E5_2_563,,2.563
E142_0_401,,0.401
E18_5_126,,5.126
E141_0_481,0.481,
E120_7_77,,7.77
E111_5_367,5.367,
E81_5_687,5.687,
E65_5_927,,5.927
E128_5_527,,5.527
E9_4_486,4.486,
E101_3_444,,3.444
E52_6_408,,6.408
E106_4_966,4.966,
E14_6_008,6.008,
E31_2_964,2.964,
E48_1_282,1.282,
E41_4_165,,4.165
E96_3_524,,3.524
E123_4_245,4.245,
E23_1_922,1.922,
E30_0_881,,0.881
E11_6_088,,6.088
E145_0_32,,0.32
E98_6_248,,6.248
E44_4_566,4.566,
E111_2_964,2.964,
E113_4_726,,4.726
E44_1_602,1.602,
E145_5_367,,5.367
E100_3_925,3.925,
E85_2_243,2.243,
E136_6_408,6.408,
E148_1_041,1.041,
E139_7_289,,7.289
E116_0_961,0.961,
E140_1_922,,1.922
E9_7_529,7.529,
E92_5_126,,5.126
E15_6_328,6.328,
E126_6_728,6.728,
E92_5_607,,5.607
E143_6_568,,6.568
E68_7_61,7.61,
E61_2_483,2.483,
E136_6_008,6.008,
E125_4_646,,4.646
E84_7_61,7.61,
E120_2_163,,2.163
E110_6_568,6.568,
E16_1_362,,1.362
E106_0_08,0.08,
E79_2_403,2.403,
E27_1_522,,1.522
E47_3_685,3.685,
E38_0_481,0.481,
E140_3_765,,3.765
E37_2_243,,2.243
E141_5_447,5.447,
E21_7_529,7.529,
E76_3_925,,3.925
E140_5_847,,5.847
E128_6_728,,6.728
E104_1_121,1.121,
E7_7_209,7.209,
E2_7_049,7.049,
E146_6_248,,6.248
E8_0_721,,0.721
E141_6_648,6.648,
E82_5_126,,5.126
E121_1_041,1.041,
E3_0_08,,0.08
E149_4_566,,4.566
E147_1_202,1.202,
E39_0_24,0.24,
E149_1_282,,1.282
E11_1_041,,1.041
E21_4_245,4.245,
E85_7_69,7.69,
E87_2_964,,2.964
E75_7_69,,7.69
E141_2_083,2.083,
E95_7_529,7.529,
E112_6_008,,6.008
E114_5_287,,5.287
E77_1_682,,1.682
E84_6_088,6.088,
E27_1_762,,1.762
E141_0_24,0.24,
E6_7_69,7.69,
E138_6_408,6.408,
E28_3_524,3.524,
E131_7_69,,7.69
E82_2_643,,2.643
E73_2_323,,2.323
E8_0_881,,0.881
E139_2_563,,2.563
E17_4_085,4.085,
E50_0_961,0.961,
E33_5_607,5.607,
E68_1_762,1.762,
E126_1_602,1.602,
E93_1_762,,1.762
E116_0_24,0.24,
E125_2_083,,2.083
E101_4_806,,4.806
E3_5_527,,5.527
E2_5_447,5.447,
E43_0_16,,0.16
E16_1_202,,1.202
E103_6_648,,6.648
E126_2_483,2.483,
E92_2_723,,2.723
E95_4_966,4.966,
E104_4_406,4.406,
E135_7_69,7.69,
E81_7_61,7.61,
E120_0_881,,0.881
E26_0_16,0.16,
E70_2_804,,2.804
E145_4_486,,4.486
E59_5_207,,5.207
E76_2_243,,2.243
E106_0_24,0.24,
E146_6_088,,6.088
E36_4_486,4.486,
E126_1_682,1.682,
E54_6_728,6.728,
E9_1_362,1.362,
E82_5_687,,5.687
E120_7_369,,7.369
E52_4_886,,4.886
E141_5_287,5.287,
E143_3_124,,3.124
E59_4_646,,4.646
E44_4_245,4.245,
E94_1_602,,1.602
E109_0_721,,0.721
E63_1_282,1.282,
E140_1_842,,1.842
E39_4_486,4.486,
E14_5_527,5.527,
E54_5_046,5.046,
E62_4_486,4.486,
E6_1_602,1.602,
E117_0_561,,0.561
E31_2_323,2.323,
E6_1_202,1.202,
E75_5_046,,5.046
E67_3_364,3.364,
E78_0_32,0.32,
E127_1_682,1.682,
E132_0_961,0.961,
E75_7_61,,7.61
E114_6_889,,6.889
E24_6_008,,6.008
E28_5_687,5.687,
E40_5_207,,5.207
E40_2_723,,2.723
E66_7_529,7.529,
E116_2_003,2.003,
E98_3_044,,3.044
E11_0_561,,0.561
E118_6_168,,6.168
E71_4_406,,4.406
E94_0_16,,0.16
E146_4_886,,4.886
E59_7_129,,7.129
E61_1_682,1.682,
E86_4_245,4.245,
E103_7_369,,7.369
E105_1_682,1.682,
E143_5_126,,5.126
E57_5_927,,5.927
E62_0_401,0.401,
E21_3_605,3.605,
E39_7_61,7.61,
E114_1_762,,1.762
E17_6_809,6.809,
E84_4_325,4.325,
E102_3_124,3.124,
E133_7_289,,7.289
E59_0_0,,0.0
E142_6_568,,6.568
E61_2_964,2.964,
E83_0_08,,0.08
E149_1_522,,1.522
E58_5_046,,5.046
E122_6_969,,6.969
E139_6_408,,6.408
E73_7_369,,7.369
E78_6_008,6.008,
E88_5_126,,5.126
E120_7_209,,7.209
E95_1_602,1.602,
E11_3_444,,3.444
E17_1_442,1.442,
E40_0_08,,0.08
E113_0_641,,0.641
E124_0_801,0.801,
E100_5_046,5.046,
E111_3_124,3.124,
E28_1_602,1.602,
E7_2_003,2.003,
E68_6_408,6.408,
E35_5_687,,5.687
E2_6_248,6.248,
E139_2_884,,2.884
E87_5_126,,5.126
E5_6_088,,6.088
E114_1_922,,1.922
E14_6_488,6.488,
E113_0_24,,0.24
E125_5_207,,5.207
E4_6_809,,6.809
E77_5_767,,5.767
E125_0_32,,0.32
E146_7_69,,7.69
E25_2_243,,2.243
E56_1_362,1.362,
