,PseudoTime0,PseudoTime1
E39_5_287,5.287,
E95_0_561,0.561,
E6_1_442,1.442,
E38_4_245,4.245,
E102_5_207,5.207,
E117_7_129,,7.129
E64_7_529,7.529,
E135_6_168,6.168,
E72_3_524,,3.524
E145_1_282,,1.282
E130_4_566,,4.566
E127_3_845,3.845,
E142_0_0,,0.0
E46_2_403,,2.403
E63_2_003,2.003,
E82_4_566,,4.566
E23_1_442,1.442,
E115_1_522,,1.522
E65_6_889,,6.889
E72_5_927,,5.927
E81_6_728,6.728,
E21_5_287,5.287,
E30_5_527,,5.527
E73_0_08,,0.08
E5_0_24,,0.24
E29_4_325,,4.325
E142_4_966,,4.966
E30_7_61,,7.61
E87_0_0,,0.0
E53_2_163,2.163,
E57_6_008,,6.008
E142_6_328,,6.328
E70_7_289,,7.289
E75_4_085,,4.085
E37_5_207,,5.207
E148_3_605,3.605,
E90_4_566,,4.566
E37_4_806,,4.806
E141_3_444,3.444,
E86_4_726,4.726,
E20_0_16,0.16,
E90_7_77,,7.77
E91_7_77,7.77,
E89_7_69,,7.69
E17_5_126,5.126,
E84_3_044,3.044,
E7_6_168,6.168,
E87_5_767,,5.767
E140_1_762,,1.762
E95_5_847,5.847,
E33_0_24,0.24,
E59_5_927,,5.927
E94_0_16,,0.16
E17_4_966,4.966,
E70_5_447,,5.447
E137_6_328,,6.328
E102_3_444,3.444,
E56_4_406,4.406,
E147_7_289,7.289,
E115_4_646,,4.646
E65_0_0,,0.0
E146_7_049,,7.049
E50_1_202,1.202,
E23_6_568,6.568,
E61_4_245,4.245,
E109_1_842,,1.842
E52_6_408,,6.408
E105_7_85,7.85,
E32_4_726,4.726,
E52_7_289,,7.289
E75_7_369,,7.369
E33_4_486,4.486,
E0_2_403,2.403,
E18_7_85,,7.85
E68_4_886,4.886,
E126_1_442,1.442,
E82_5_607,,5.607
E51_6_168,6.168,
E130_7_289,,7.289
E137_2_964,,2.964
E65_0_641,,0.641
E54_5_767,5.767,
E69_2_563,,2.563
E105_1_682,1.682,
E38_4_325,4.325,
E62_1_762,1.762,
E14_2_804,2.804,
E30_7_449,,7.449
E107_2_243,2.243,
E148_2_964,2.964,
E44_2_884,2.884,
E21_2_323,2.323,
E63_0_561,0.561,
E124_5_687,5.687,
E9_4_325,4.325,
E124_0_481,0.481,
E67_4_165,4.165,
E126_0_721,0.721,
E80_1_602,,1.602
E137_6_889,,6.889
E95_5_046,5.046,
E30_3_765,,3.765
E1_4_806,,4.806
E143_6_889,,6.889
E32_3_044,3.044,
E94_5_527,,5.527
E148_7_129,7.129,
E12_7_61,,7.61
E9_7_77,7.77,
E110_0_881,0.881,
E27_6_648,,6.648
E67_7_77,7.77,
E95_4_406,4.406,
E32_0_0,0.0,
E100_1_362,1.362,
E54_1_922,1.922,
E7_2_403,2.403,
E26_1_202,1.202,
E34_0_24,,0.24
E132_3_605,3.605,
E12_4_245,,4.245
E22_2_643,,2.643
E121_4_726,4.726,
E12_7_209,,7.209
E102_5_126,5.126,
E80_2_563,,2.563
E11_6_648,,6.648
E122_3_524,,3.524
E145_2_483,,2.483
E122_7_129,,7.129
E7_4_566,4.566,
E24_2_723,,2.723
E51_2_083,2.083,
E30_6_408,,6.408
E6_1_842,1.842,
E81_7_449,7.449,
E123_5_207,5.207,
E77_2_563,,2.563
E5_0_561,,0.561
E113_6_648,,6.648
E134_6_088,,6.088
E146_3_284,,3.284
E57_1_762,,1.762
E144_6_088,,6.088
E113_7_529,,7.529
E71_5_126,,5.126
E125_7_93,,7.93
E76_0_24,,0.24
E30_6_248,,6.248
E37_0_481,,0.481
E63_5_046,5.046,
E16_1_362,,1.362
E134_2_403,,2.403
E136_5_287,5.287,
E102_4_886,4.886,
E115_2_563,,2.563
E4_3_605,,3.605
E44_6_088,6.088,
E118_3_124,,3.124
E148_0_16,0.16,
E130_2_563,,2.563
E11_4_165,,4.165
E72_4_886,,4.886
E56_1_682,1.682,
E132_1_762,1.762,
E115_5_367,,5.367
E58_6_568,,6.568
E6_2_964,2.964,
E83_3_044,,3.044
E55_0_24,,0.24
E69_1_282,,1.282
E101_3_364,,3.364
E104_6_168,6.168,
E20_0_721,0.721,
E54_0_881,0.881,
E10_3_765,3.765,
E118_0_881,,0.881
E89_5_207,,5.207
E140_2_884,,2.884
E75_2_723,,2.723
E148_4_486,4.486,
E128_3_284,,3.284
E111_0_641,0.641,
E89_6_648,,6.648
E54_0_481,0.481,
E24_7_449,,7.449
E73_7_529,,7.529
E104_7_129,7.129,
E139_6_008,,6.008
E72_2_563,,2.563
E117_1_282,,1.282
E10_5_847,5.847,
E78_7_369,7.369,
E73_2_804,,2.804
E124_3_284,3.284,
E4_6_008,,6.008
E109_4_005,,4.005
E49_0_961,,0.961
E107_4_165,4.165,
E120_2_723,,2.723
E55_4_886,,4.886
E79_4_406,4.406,
E51_3_044,3.044,
E80_4_566,,4.566
E2_1_842,1.842,
E113_3_204,,3.204
E95_7_049,7.049,
E26_2_243,2.243,
E130_4_486,,4.486
E79_2_643,2.643,
E87_7_129,,7.129
E46_6_408,,6.408
E99_4_806,4.806,
E97_6_969,6.969,
E1_5_126,,5.126
E66_6_248,6.248,
E29_2_643,,2.643
E72_6_809,,6.809
E117_2_964,,2.964
E97_4_406,4.406,
E138_3_605,3.605,
E97_5_767,5.767,
E95_1_121,1.121,
E71_4_165,,4.165
E89_6_568,,6.568
E51_0_0,0.0,
E4_4_005,,4.005
E14_2_884,2.884,
E28_0_08,0.08,
E29_0_561,,0.561
E86_6_408,6.408,
E102_0_481,0.481,
E9_6_648,6.648,
E123_1_282,1.282,
E107_4_245,4.245,
E138_1_442,1.442,
E20_6_809,6.809,
E124_4_085,4.085,
E44_3_925,3.925,
E57_2_483,,2.483
E88_2_563,,2.563
E95_2_804,2.804,
E75_0_481,,0.481
E42_7_049,7.049,
E18_4_966,,4.966
E8_3_605,,3.605
E79_1_362,1.362,
E144_5_046,,5.046
E63_7_77,7.77,
E45_4_245,,4.245
E76_3_685,,3.685
E94_2_643,,2.643
E85_4_406,4.406,
E55_2_643,,2.643
E3_6_408,,6.408
E28_3_685,3.685,
E86_4_566,4.566,
E113_2_804,,2.804
E28_1_362,1.362,
E11_3_124,,3.124
E66_4_486,4.486,
E97_0_561,0.561,
E78_3_124,3.124,
E60_3_044,,3.044
E11_5_767,,5.767
E4_5_607,,5.607
E79_4_806,4.806,
E102_5_046,5.046,
E92_2_083,,2.083
E96_1_041,,1.041
E14_0_801,0.801,
E125_2_884,,2.884
E28_1_282,1.282,
E53_5_607,5.607,
E33_5_367,5.367,
E142_0_961,,0.961
E106_2_723,2.723,
E142_0_881,,0.881
E33_5_126,5.126,
E85_7_129,7.129,
E13_4_085,4.085,
E115_7_85,,7.85
E23_2_643,2.643,
E52_0_961,,0.961
E127_0_0,0.0,
E135_2_723,2.723,
E45_4_165,,4.165
E47_5_607,5.607,
E121_4_245,4.245,
E137_7_85,,7.85
E17_3_925,3.925,
E76_1_602,,1.602
E119_5_367,,5.367
E138_4_646,4.646,
E138_2_403,2.403,
E68_7_529,7.529,
E145_4_726,,4.726
E28_6_408,6.408,
E36_2_563,2.563,
E28_4_085,4.085,
E51_0_24,0.24,
E36_2_643,2.643,
E128_0_32,,0.32
E120_2_964,,2.964
E127_0_24,0.24,
E136_3_605,3.605,
E148_5_687,5.687,
E43_6_408,,6.408
E143_2_243,,2.243
E134_7_93,,7.93
E91_1_522,1.522,
E71_2_563,,2.563
E87_4_966,,4.966
E61_4_486,4.486,
E8_7_69,,7.69
E15_4_966,4.966,
E102_7_369,7.369,
E4_3_284,,3.284
E60_4_005,,4.005
E42_6_969,6.969,
E24_7_61,,7.61
E30_0_32,,0.32
E1_7_209,,7.209
E81_4_165,4.165,
E18_6_568,,6.568
E98_3_444,,3.444
E82_6_568,,6.568
E20_6_008,6.008,
E85_0_481,0.481,
E60_2_403,,2.403
E138_5_126,5.126,
E133_0_641,,0.641
E28_1_442,1.442,
E95_1_442,1.442,
E108_5_767,,5.767
E128_4_646,,4.646
E11_6_168,,6.168
E102_7_289,7.289,
E73_4_325,,4.325
E18_1_922,,1.922
E127_3_765,3.765,
E46_7_69,,7.69
E102_6_568,6.568,
E103_3_524,,3.524
E49_2_403,,2.403
E141_4_325,4.325,
E49_2_083,,2.083
E21_3_524,3.524,
E143_4_085,,4.085
E12_7_77,,7.77
E12_3_765,,3.765
E36_1_202,1.202,
E123_7_69,7.69,
E26_3_685,3.685,
E5_0_881,,0.881
E107_3_845,3.845,
E87_1_362,,1.362
E57_5_527,,5.527
E32_2_884,2.884,
E132_2_964,2.964,
E38_3_124,3.124,
E146_6_648,,6.648
E87_0_641,,0.641
E13_1_121,1.121,
E20_2_243,2.243,
E145_0_32,,0.32
E3_0_16,,0.16
E74_7_69,7.69,
E43_6_328,,6.328
E16_7_289,,7.289
E110_3_124,3.124,
E15_3_524,3.524,
E111_5_046,5.046,
E4_0_16,,0.16
E72_3_364,,3.364
E142_3_765,,3.765
E109_6_328,,6.328
E111_7_93,7.93,
E72_2_003,,2.003
E6_2_804,2.804,
E65_5_767,,5.767
E141_0_481,0.481,
E30_1_362,,1.362
E38_5_687,5.687,
E13_0_961,0.961,
E83_0_881,,0.881
E139_4_085,,4.085
E96_5_927,,5.927
E58_4_566,,4.566
E20_0_481,0.481,
E60_3_524,,3.524
E27_2_243,,2.243
E63_5_367,5.367,
E82_4_406,,4.406
E63_4_325,4.325,
