,PseudoTime0,PseudoTime1
E19_0_641,,0.641
E89_1_602,1.602,
E68_2_723,,2.723
E5_2_003,2.003,
E138_1_762,,1.762
E90_1_282,1.282,
E6_4_325,,4.325
E72_4_406,4.406,
E35_5_607,5.607,
E77_6_408,6.408,
E83_3_284,3.284,
E18_7_289,7.289,
E148_2_964,,2.964
E10_1_282,,1.282
E47_6_889,,6.889
E138_7_85,,7.85
E64_2_003,,2.003
E147_6_248,,6.248
E147_7_77,,7.77
E64_2_804,,2.804
E89_7_129,7.129,
E138_6_969,,6.969
E141_0_561,,0.561
E24_5_527,5.527,
E87_3_605,3.605,
E78_0_0,,0.0
E40_3_204,3.204,
E109_1_522,1.522,
E113_6_648,6.648,
E134_4_245,4.245,
E140_7_529,7.529,
E84_1_682,,1.682
E100_6_889,,6.889
E120_3_925,3.925,
E111_5_367,,5.367
E13_3_524,,3.524
E1_0_881,0.881,
E76_6_248,6.248,
E44_1_282,,1.282
E13_2_884,,2.884
E21_7_77,,7.77
E99_5_287,,5.287
E87_0_641,0.641,
E138_2_563,,2.563
E36_1_282,,1.282
E25_0_401,0.401,
E60_6_488,6.488,
E123_6_809,,6.809
E137_1_842,1.842,
E133_2_163,2.163,
E148_1_121,,1.121
E36_4_165,,4.165
E113_0_0,0.0,
E14_4_486,,4.486
E115_2_003,2.003,
E68_0_16,,0.16
E30_0_24,0.24,
E37_4_165,4.165,
E17_5_767,,5.767
E28_6_168,,6.168
E89_0_721,0.721,
E22_4_806,4.806,
E46_6_168,6.168,
E30_4_566,4.566,
E87_4_325,4.325,
E29_1_522,1.522,
E133_4_726,4.726,
E5_7_69,7.69,
E71_3_845,3.845,
E81_3_284,,3.284
E144_3_765,3.765,
E22_1_602,1.602,
E73_5_767,5.767,
E47_0_401,,0.401
E2_1_922,,1.922
E85_6_328,,6.328
E63_4_966,,4.966
E114_6_008,6.008,
E15_2_804,,2.804
E9_7_129,,7.129
E36_3_284,,3.284
E108_0_24,0.24,
E32_6_809,,6.809
E68_6_648,,6.648
E19_0_801,,0.801
E137_1_682,1.682,
E110_1_202,,1.202
E123_6_728,,6.728
E105_5_126,,5.126
E49_6_168,6.168,
E135_0_721,,0.721
E55_3_364,3.364,
E9_5_767,,5.767
E141_7_449,,7.449
E1_0_961,0.961,
E10_1_922,,1.922
E138_2_884,,2.884
E96_0_961,0.961,
E43_6_969,6.969,
E33_7_61,,7.61
E77_3_444,3.444,
E114_5_607,5.607,
E30_4_085,4.085,
E2_6_248,,6.248
E80_4_806,4.806,
E72_4_806,4.806,
E2_3_044,,3.044
E52_0_561,0.561,
E116_1_202,,1.202
E3_4_406,4.406,
E76_7_85,7.85,
E19_6_889,,6.889
E92_1_922,1.922,
E107_1_121,,1.121
E141_2_483,,2.483
E94_2_723,2.723,
E53_1_442,,1.442
E28_2_804,,2.804
E147_6_889,,6.889
E61_5_126,,5.126
E134_0_16,0.16,
E34_0_481,0.481,
E114_6_328,6.328,
E23_2_804,,2.804
E111_6_168,,6.168
E124_2_083,,2.083
E64_1_041,,1.041
E95_7_85,,7.85
E122_0_801,0.801,
E62_5_607,,5.607
E149_6_408,6.408,
E80_3_845,3.845,
E24_1_522,1.522,
E81_4_165,,4.165
E142_7_369,7.369,
E110_4_245,,4.245
E86_3_765,,3.765
E67_5_527,,5.527
E51_3_124,,3.124
E98_1_282,1.282,
E25_3_925,3.925,
E147_0_0,,0.0
E145_7_049,7.049,
E140_1_282,1.282,
E15_6_728,,6.728
E129_6_728,,6.728
E93_2_643,2.643,
E141_2_964,,2.964
E116_7_369,,7.369
E39_1_762,,1.762
E54_4_165,,4.165
E125_2_884,2.884,
E129_4_646,,4.646
E106_0_721,,0.721
E23_2_964,,2.964
E5_1_602,1.602,
E52_6_728,6.728,
E43_5_927,5.927,
E136_7_61,,7.61
E104_5_527,,5.527
E2_1_442,,1.442
E38_4_486,,4.486
E86_5_527,,5.527
E143_6_809,6.809,
E67_6_328,,6.328
E6_5_367,,5.367
E77_2_964,2.964,
E52_3_685,3.685,
E50_1_842,,1.842
E22_1_442,1.442,
E66_2_884,,2.884
E8_0_32,0.32,
E122_6_008,6.008,
E108_1_842,1.842,
E104_0_641,,0.641
E76_2_323,2.323,
E109_5_367,5.367,
E127_5_207,,5.207
E64_0_32,,0.32
E105_4_806,,4.806
E7_3_124,,3.124
E100_6_488,,6.488
E74_5_687,,5.687
E123_2_083,,2.083
E110_4_566,,4.566
E10_2_403,,2.403
E62_4_406,,4.406
E50_4_646,,4.646
E69_2_964,2.964,
E144_5_367,5.367,
E5_6_648,6.648,
E32_1_522,,1.522
E124_5_927,,5.927
E46_3_765,3.765,
E5_0_08,0.08,
E132_4_165,,4.165
E103_5_447,5.447,
E71_7_77,7.77,
E105_5_207,,5.207
E101_5_046,5.046,
E92_3_204,3.204,
E7_4_566,,4.566
E109_3_605,3.605,
E117_1_922,1.922,
E115_1_762,1.762,
E138_5_046,,5.046
E102_2_243,,2.243
E19_7_049,,7.049
E52_3_925,3.925,
E16_3_524,3.524,
E106_5_447,,5.447
E101_0_641,0.641,
E127_5_126,,5.126
E19_5_287,,5.287
E83_7_529,7.529,
E93_2_323,2.323,
E20_5_287,,5.287
E75_7_85,7.85,
E59_7_529,7.529,
E34_6_568,6.568,
E27_7_129,7.129,
E139_2_243,2.243,
E109_5_607,5.607,
E87_7_529,7.529,
E86_0_721,,0.721
E147_4_085,,4.085
E43_6_809,6.809,
E10_6_728,,6.728
E61_3_044,,3.044
E87_0_401,0.401,
E20_1_682,,1.682
E81_1_282,,1.282
E97_2_243,,2.243
E55_4_325,4.325,
E56_7_529,,7.529
E84_0_481,,0.481
E116_5_527,,5.527
E75_6_568,6.568,
E67_1_682,,1.682
E143_0_32,0.32,
E28_5_287,,5.287
E121_3_364,,3.364
E109_5_287,5.287,
E39_1_041,,1.041
E93_5_126,5.126,
E32_5_207,,5.207
E73_6_008,6.008,
E20_1_522,,1.522
E91_5_447,,5.447
E16_2_964,2.964,
E135_6_648,,6.648
E125_1_442,1.442,
E63_5_527,,5.527
E96_3_925,3.925,
E17_3_685,,3.685
