Gene1	Gene2	EdgeWeight
Pu1	EgrNab	120
EgrNab	cJun	119
Eklf	cJun	118
cJun	cJun	117
Fli1	Pu1	116
Gata2	Gata1	115
Gfi1	Gfi1	114
EgrNab	Cebpa	113
Cebpa	Gata1	112
Gata1	Gata1	111
Pu1	Gata1	110
Pu1	Gfi1	109
Gata1	Gfi1	108
Gata2	Gata2	107
Eklf	EgrNab	106
cJun	Gata2	105
Gata1	Cebpa	104
cJun	Cebpa	103
cJun	Pu1	102
Scl	Pu1	101
EgrNab	EgrNab	100
Gfi1	Gata2	99
EgrNab	Pu1	98
EgrNab	Gfi1	97
Cebpa	EgrNab	96
Gfi1	Pu1	95
Pu1	cJun	94
Cebpa	Gfi1	93
Fli1	Gata1	92
Gfi1	EgrNab	91
Scl	Gata2	90
Fog1	Pu1	89
Gata2	Gfi1	88
Fli1	EgrNab	87
Scl	Gfi1	86
Fog1	Gata1	85
Gfi1	Cebpa	84
Cebpa	cJun	83
Gata2	cJun	82
Eklf	Pu1	81
Gata2	EgrNab	80
Gfi1	cJun	79
Fog1	cJun	78
Cebpa	Pu1	77
Scl	Gata1	76
Scl	Cebpa	75
Gata1	Pu1	74
Gata2	Pu1	73
Eklf	Gata1	72
Gata1	EgrNab	71
Cebpa	Cebpa	70
Gata1	Gata2	69
cJun	EgrNab	68
Fog1	EgrNab	67
Scl	EgrNab	66
Pu1	Pu1	65
Fli1	Gata2	64
Eklf	Gfi1	63
Fog1	Gfi1	62
EgrNab	Gata1	61
Fli1	cJun	60
Gata1	cJun	59
Gata2	Cebpa	58
Cebpa	Gata2	57
Fog1	Cebpa	56
Fli1	Cebpa	55
Scl	cJun	54
Fli1	Gfi1	53
Pu1	Cebpa	52
Gfi1	Gata1	51
Fog1	Gata2	50
cJun	Gata1	49
Eklf	Gata2	48
cJun	Gfi1	47
Pu1	Gata2	46
Eklf	Cebpa	45
Fog1	Fog1	44
Fog1	Scl	43
Scl	Scl	42
Fli1	Scl	41
Eklf	Eklf	40
Eklf	Scl	39
Fli1	Fli1	38
EgrNab	Gata2	37
cJun	Eklf	36
Cebpa	Scl	35
Fog1	Fli1	34
EgrNab	Eklf	33
Fli1	Fog1	32
Gata1	Scl	31
Scl	Eklf	30
Eklf	Fli1	29
Scl	Fli1	28
Cebpa	Fli1	27
Fli1	Eklf	26
Scl	Fog1	25
Pu1	Eklf	24
Gata1	Eklf	23
Gfi1	Scl	22
Gata2	Scl	21
Cebpa	Eklf	20
Gata2	Eklf	19
Fog1	Eklf	18
Cebpa	Fog1	17
cJun	Fog1	16
Gfi1	Fog1	15
Eklf	Fog1	14
Gata1	Fli1	13
cJun	Fli1	12
Pu1	Scl	11
EgrNab	Fog1	10
Gfi1	Eklf	9
cJun	Scl	8
Gfi1	Fli1	7
Pu1	Fli1	6
Gata1	Fog1	5
Pu1	Fog1	4
Gata2	Fli1	3
Gata2	Fog1	2
EgrNab	Scl	1
EgrNab	Fli1	0
