,PseudoTime0,PseudoTime1
E52_3_006,,3.006
E3_3_257,3.257,
E91_0_351,0.351,
E111_3_707,3.707,
E59_3_307,3.307,
E82_0_351,,0.351
E28_2_104,2.104,
E91_3_457,3.457,
E98_3_707,,3.707
E108_0_1,0.1,
E84_1_703,,1.703
E127_2_856,2.856,
E8_3_257,3.257,
E101_3_707,,3.707
E4_3_006,3.006,
E55_4_609,4.609,
E32_1_703,1.703,
E145_3_758,3.758,
E106_3_407,3.407,
E136_1_253,,1.253
E135_3_657,,3.657
E142_0_1,,0.1
E31_4_058,,4.058
E87_1_854,,1.854
E99_2_405,,2.405
E77_3_507,,3.507
E104_3_507,,3.507
E31_3_156,,3.156
E28_1_052,1.052,
E76_1_904,,1.904
E128_4_96,4.96,
E117_0_752,0.752,
E98_0_451,,0.451
E104_1_653,,1.653
E37_1_954,1.954,
E47_4_81,,4.81
E133_1_152,1.152,
E134_0_301,,0.301
E121_0_601,0.601,
E71_2_405,,2.405
E81_4_609,4.609,
E110_3_758,,3.758
E50_3_758,3.758,
E52_2_405,,2.405
E145_0_1,0.1,
E139_3_156,3.156,
E123_2_655,2.655,
E20_1_854,1.854,
E23_1_553,1.553,
E38_1_503,1.503,
E29_4_509,4.509,
E105_0_601,,0.601
E61_4_058,4.058,
E44_0_0,0.0,
E93_2_806,,2.806
E64_1_553,,1.553
E112_3_307,,3.307
E43_0_251,0.251,
E114_2_204,,2.204
E62_4_158,,4.158
E104_4_96,,4.96
E88_1_152,,1.152
E140_0_401,,0.401
E49_4_259,,4.259
E126_1_052,1.052,
E126_2_154,2.154,
E47_1_904,,1.904
E73_3_657,,3.657
E110_2_004,,2.004
E79_2_154,2.154,
E31_3_357,,3.357
E36_1_754,1.754,
E31_3_707,,3.707
E101_1_303,,1.303
E139_4_158,4.158,
E17_1_653,1.653,
E53_2_405,,2.405
E121_4_459,4.459,
E65_3_407,,3.407
E106_0_301,0.301,
E105_1_553,,1.553
E93_1_353,,1.353
E60_2_204,,2.204
E127_1_754,1.754,
E23_0_952,0.952,
E75_1_553,1.553,
E117_3_056,3.056,
E60_4_158,,4.158
E81_0_351,0.351,
E39_0_902,0.902,
E117_2_104,2.104,
E49_0_701,,0.701
E131_4_509,4.509,
E29_0_601,0.601,
E90_3_056,,3.056
E11_2_705,2.705,
E43_1_754,1.754,
E81_2_104,2.104,
E55_3_707,3.707,
E124_2_555,2.555,
E96_4_409,,4.409
E55_2_154,2.154,
E7_3_307,,3.307
E138_1_002,1.002,
E9_4_309,,4.309
E72_4_208,4.208,
E127_0_251,0.251,
E93_1_453,,1.453
E90_3_507,,3.507
E33_2_505,2.505,
E143_2_505,2.505,
E112_0_1,,0.1
E25_1_854,,1.854
E51_2_455,2.455,
E71_3_858,,3.858
E56_2_405,,2.405
E58_4_309,,4.309
E48_4_208,4.208,
E100_3_457,3.457,
E11_2_004,2.004,
E56_1_553,,1.553
E21_3_257,,3.257
E123_4_509,4.509,
E39_1_603,1.603,
E39_2_655,2.655,
E128_3_908,3.908,
E45_3_607,3.607,
E83_3_657,3.657,
E56_0_551,,0.551
E123_1_303,1.303,
E33_4_259,4.259,
E36_3_707,3.707,
E101_2_104,,2.104
E44_3_808,3.808,
E141_3_156,3.156,
E98_0_1,,0.1
E22_3_206,3.206,
E137_4_609,4.609,
E50_4_058,4.058,
E103_2_956,2.956,
E65_2_956,,2.956
E23_2_956,2.956,
E33_2_756,2.756,
E40_2_505,2.505,
E65_4_359,,4.359
E108_4_96,4.96,
E56_2_154,,2.154
E54_1_202,,1.202
E74_2_054,,2.054
E5_3_257,3.257,
E64_0_451,,0.451
E111_3_257,3.257,
E58_2_204,,2.204
E82_3_858,,3.858
E57_2_405,,2.405
E45_2_204,2.204,
E65_0_2,,0.2
E9_1_353,,1.353
E79_0_351,0.351,
E69_4_409,4.409,
E64_4_359,,4.359
E28_4_208,4.208,
E4_0_451,0.451,
E101_2_605,,2.605
E23_3_206,3.206,
E1_2_906,,2.906
E84_4_208,,4.208
E79_3_808,3.808,
E33_3_407,3.407,
E96_4_81,,4.81
E29_4_008,4.008,
E90_0_351,,0.351
E1_2_705,,2.705
E1_0_351,,0.351
E78_2_756,2.756,
E131_0_952,0.952,
E96_2_405,,2.405
E138_1_152,1.152,
E65_0_351,,0.351
E24_4_309,4.309,
E103_4_81,4.81,
E66_2_004,,2.004
E131_1_553,1.553,
E43_1_353,1.353,
E56_1_653,,1.653
E12_3_357,3.357,
E1_2_355,,2.355
E148_3_056,3.056,
E7_0_601,,0.601
E25_4_208,,4.208
E107_3_657,3.657,
E129_4_659,,4.659
E4_1_353,1.353,
E74_3_607,,3.607
E145_4_81,4.81,
E133_4_76,4.76,
E145_4_459,4.459,
E138_1_503,1.503,
E19_3_908,3.908,
E75_0_351,0.351,
E80_2_806,,2.806
E7_3_657,,3.657
E117_0_401,0.401,
E106_2_355,2.355,
E148_0_802,0.802,
E98_3_607,,3.607
E42_0_15,,0.15
E119_1_353,1.353,
E12_3_808,3.808,
E40_2_655,2.655,
E137_4_81,4.81,
E49_4_058,,4.058
E1_2_856,,2.856
E11_4_208,4.208,
E142_1_553,,1.553
E79_3_206,3.206,
E141_3_707,3.707,
E142_4_91,,4.91
E128_3_507,3.507,
E47_4_91,,4.91
E140_1_202,,1.202
E145_0_301,0.301,
E73_4_359,,4.359
E56_4_76,,4.76
E140_2_405,,2.405
E88_1_102,,1.102
E109_4_058,,4.058
E11_1_854,1.854,
E87_2_605,,2.605
E57_3_407,,3.407
E12_2_705,2.705,
E134_2_305,,2.305
E52_2_956,,2.956
E14_1_052,,1.052
E104_0_701,,0.701
E59_3_507,3.507,
E138_3_858,3.858,
E12_0_351,0.351,
E93_2_204,,2.204
E111_4_309,4.309,
E109_0_802,,0.802
E140_1_303,,1.303
E40_4_91,4.91,
E82_4_208,,4.208
E122_4_259,4.259,
E65_0_902,,0.902
E99_4_309,,4.309
E4_1_102,1.102,
E22_1_754,1.754,
E137_1_303,1.303,
E126_2_104,2.104,
E24_2_004,2.004,
E7_4_158,,4.158
E83_0_401,0.401,
E127_3_106,3.106,
E114_1_102,,1.102
E138_1_052,1.052,
E78_2_505,2.505,
E135_3_056,,3.056
E95_2_204,,2.204
E4_0_551,0.551,
E50_0_301,0.301,
E76_0_05,,0.05
E73_0_05,,0.05
E110_1_754,,1.754
E101_4_76,,4.76
E10_3_858,3.858,
E18_2_104,2.104,
E57_1_202,,1.202
E123_0_251,0.251,
E112_2_154,,2.154
E96_2_054,,2.054
E43_4_409,4.409,
E4_4_659,4.659,
E25_3_557,,3.557
E133_0_15,0.15,
E51_0_0,0.0,
E142_1_904,,1.904
E113_3_607,,3.607
E96_4_208,,4.208
E90_0_902,,0.902
E76_1_303,,1.303
E9_3_958,,3.958
E59_3_156,3.156,
E120_0_752,,0.752
E78_4_509,4.509,
E149_2_204,,2.204
E95_3_557,,3.557
E108_0_501,0.501,
E70_0_802,,0.802
E131_0_852,0.852,
E35_3_958,3.958,
E134_2_004,,2.004
E51_0_451,0.451,
E9_1_603,,1.603
E149_4_609,,4.609
E12_1_303,1.303,
E114_2_705,,2.705
E25_0_902,,0.902
E126_0_952,0.952,
E108_4_058,4.058,
E17_3_257,3.257,
E129_2_355,,2.355
E24_4_058,4.058,
E105_0_0,,0.0
E23_3_457,3.457,
E141_4_609,4.609,
E37_3_307,3.307,
E96_2_655,,2.655
E108_1_152,1.152,
E98_4_058,,4.058
E128_2_705,2.705,
E109_1_403,,1.403
E147_2_655,,2.655
E74_0_701,,0.701
E148_0_752,0.752,
E96_3_056,,3.056
E138_2_605,2.605,
E112_4_86,,4.86
E0_0_251,,0.251
E5_1_453,1.453,
E77_0_551,,0.551
E122_1_002,1.002,
E40_0_501,0.501,
E0_4_609,,4.609
E37_4_86,4.86,
E61_0_501,0.501,
E72_3_557,3.557,
E65_0_952,,0.952
E141_4_309,4.309,
E88_4_058,,4.058
E15_3_357,,3.357
E132_4_659,,4.659
E110_4_86,,4.86
E26_1_804,,1.804
E52_4_659,,4.659
E75_1_152,1.152,
E50_2_756,2.756,
E82_4_76,,4.76
E74_0_852,,0.852
E141_2_906,2.906,
E41_4_259,,4.259
E98_0_251,,0.251
E77_2_255,,2.255
E72_0_952,0.952,
E42_3_707,,3.707
E46_2_054,,2.054
E61_4_459,4.459,
E28_1_954,1.954,
E112_3_657,,3.657
E21_4_359,,4.359
E128_0_251,0.251,
E19_4_259,4.259,
E38_4_108,4.108,
E62_0_301,,0.301
E148_1_403,1.403,
E147_1_002,,1.002
E43_2_405,2.405,
E87_3_006,,3.006
E33_0_752,0.752,
E44_4_559,4.559,
E64_3_758,,3.758
E105_1_202,,1.202
E120_4_609,,4.609
E121_0_752,0.752,
E27_2_204,2.204,
E104_1_804,,1.804
E116_3_908,,3.908
E20_3_257,3.257,
E130_1_202,1.202,
E85_2_806,,2.806
E4_2_856,2.856,
E89_0_2,,0.2
E65_2_154,,2.154
E97_0_651,,0.651
E88_0_902,,0.902
E78_0_15,0.15,
E78_3_006,3.006,
E27_2_956,2.956,
E93_3_507,,3.507
E40_2_004,2.004,
E112_2_705,,2.705
E40_1_403,1.403,
E43_0_451,0.451,
E3_3_557,3.557,
E126_0_351,0.351,
E49_2_555,,2.555
E110_3_607,,3.607
E51_3_106,3.106,
E114_0_401,,0.401
E52_4_86,,4.86
E66_3_858,,3.858
E27_1_754,1.754,
E19_4_058,4.058,
E28_0_1,0.1,
E119_3_357,3.357,
E77_3_257,,3.257
E85_0_902,,0.902
E8_4_058,4.058,
E111_3_006,3.006,
E49_3_808,,3.808
E8_2_806,2.806,
E83_0_251,0.251,
E8_3_808,3.808,
E83_2_705,2.705,
E3_4_76,4.76,
E84_4_559,,4.559
E56_2_655,,2.655
E4_3_206,3.206,
E14_2_004,,2.004
E142_1_804,,1.804
E98_2_455,,2.455
E81_3_457,3.457,
E5_4_058,4.058,
E80_1_102,,1.102
E97_2_255,,2.255
E148_1_904,1.904,
E34_4_559,,4.559
E145_3_307,3.307,
E50_0_501,0.501,
E11_3_457,3.457,
E28_1_453,1.453,
E69_3_156,3.156,
E64_2_405,,2.405
E84_2_355,,2.355
E113_4_359,,4.359
E12_1_353,1.353,
E77_1_253,,1.253
E134_0_952,,0.952
E32_4_108,4.108,
E107_1_603,1.603,
E109_4_158,,4.158
E62_2_605,,2.605
E62_3_006,,3.006
E87_2_906,,2.906
E81_1_854,1.854,
E8_4_559,4.559,
E90_4_058,,4.058
E123_2_756,2.756,
E123_2_555,2.555,
E140_4_008,,4.008
E81_4_409,4.409,
E49_0_651,,0.651
E141_4_058,4.058,
E107_4_158,4.158,
E140_2_956,,2.956
E11_3_056,3.056,
E69_3_858,3.858,
E78_3_707,3.707,
E126_1_954,1.954,
E58_3_407,,3.407
E55_3_607,3.607,
E90_1_002,,1.002
E83_3_607,3.607,
E141_3_657,3.657,
