PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E2_2_003,80.2890093593064,NA,NA,NA
E22_3_284,NA,75.54962873932,NA,NA
E95_6_889,NA,61.031004856326,NA,NA
E21_4_325,NA,50.3855534005042,NA,NA
E148_2_003,5.17550469500031,10.6116049446795,16.3782698733241,NA
E108_3_204,NA,65.3326903427934,NA,NA
E31_6_889,NA,NA,74.0521732677496,NA
E46_4_566,NA,NA,106.29023359848,NA
E61_1_762,16.4410347118154,4.66112855765057,3.92811353115958,16.6050620950145
E92_2_003,NA,NA,93.6606883592664,NA
E130_5_527,NA,84.1227560440464,NA,NA
E50_2_003,NA,NA,72.1702308012908,NA
E88_3_605,38.0389968789921,NA,NA,41.1993407352038
E89_3_124,NA,NA,61.7940019563383,NA
E115_0_641,NA,17.6024587156852,9.36955413220272,NA
E21_0_561,2.92270078040342,16.759310909598,10.1299242440457,2.94877364337518
E127_5_287,NA,NA,77.3052878761223,NA
E45_7_529,79.9173900596966,NA,NA,NA
E26_4_325,78.1822375082759,NA,NA,NA
E53_4_806,NA,53.379428731853,NA,NA
E126_1_282,NA,NA,44.731451412145,NA
E110_3_925,NA,NA,51.3876668570575,NA
E57_4_646,NA,80.1704411951549,NA,NA
E138_7_289,NA,NA,76.9135736804556,NA
E66_3_845,NA,NA,111.912459549372,NA
E48_6_728,NA,NA,74.6418414740524,NA
E27_1_922,NA,NA,78.6431141882074,NA
E126_7_85,NA,NA,102.972468858505,NA
E117_0_24,3.85983987850731,6.70659900857785,5.14649046004268,3.89317978843734
E31_4_646,NA,NA,64.2776167242727,NA
E50_0_08,1.28840330455374,8.6774176880519,1.28952817213839,1.29130041134764
E113_1_121,NA,NA,106.210267704078,NA
E129_4_406,NA,NA,61.7765661986897,NA
E99_0_32,NA,NA,68.9489213333699,NA
E66_6_728,NA,NA,61.1996679595552,NA
E33_2_884,NA,NA,43.8950345604412,NA
E55_2_804,NA,NA,67.5569504597961,NA
E32_0_08,1.91055075201856,1.87817115784998,1.92099704380747,1.90327310592159
E26_5_447,79.6439345440109,NA,NA,NA
E148_4_406,NA,NA,79.9423703242995,NA
E114_2_804,NA,71.6890175440536,NA,NA
E80_4_005,NA,NA,NA,59.6260759875113
E123_1_602,NA,NA,64.0094941867167,NA
E71_2_804,NA,82.8782858644702,NA,NA
E133_1_522,NA,65.1681824168286,NA,NA
E77_4_726,NA,NA,94.607940596138,NA
E140_1_922,NA,NA,59.2114518555985,NA
E94_4_325,NA,NA,45.8420612103492,NA
E35_1_442,17.2797465762244,4.6049130761093,NA,17.5086476777418
E91_4_646,NA,NA,42.6647419925326,NA
E92_5_447,NA,NA,40.9448015161927,NA
E145_3_364,NA,NA,52.6905982212678,NA
E27_2_243,NA,NA,71.1367906490673,NA
E66_2_964,NA,NA,97.2878781488674,NA
E35_1_682,23.149354654873,NA,NA,23.2940446468013
E62_3_765,77.8581391580152,NA,NA,NA
E115_5_847,NA,71.9932607904821,NA,NA
E133_4_085,NA,74.7176337773203,NA,NA
E92_3_364,NA,NA,69.4303624376597,NA
E38_3_124,85.8752902861956,NA,NA,NA
E95_0_961,NA,49.7470840542961,NA,NA
E71_0_561,NA,20.7774679385573,NA,NA
E6_6_969,NA,79.8798885758091,NA,NA
E134_7_289,NA,NA,74.8749550201295,NA
E6_6_889,NA,65.4760285375707,NA,NA
E145_6_168,NA,NA,100.492367821986,NA
E22_5_207,NA,69.9316863024358,NA,NA
E79_6_168,78.8286529178846,NA,NA,NA
E145_0_641,NA,18.5587864439713,17.8754505086622,NA
E53_3_284,NA,60.4206459508981,NA,NA
E132_4_806,NA,NA,NA,55.8561292804879
E21_3_444,NA,75.4058665351918,NA,NA
E20_2_723,NA,67.9287119099604,NA,NA
E86_4_486,NA,NA,104.127676236481,NA
E79_7_049,79.5493021630563,NA,NA,NA
E114_7_529,NA,56.4182833726496,NA,NA
E106_0_961,NA,13.0564967281124,16.49269645971,NA
E81_4_005,NA,54.2942869938936,NA,NA
E32_0_561,0,0,0,0
E55_2_243,NA,NA,72.475123693524,NA
E35_3_364,67.2846602623771,NA,NA,NA
E108_2_243,NA,65.3875833655934,NA,NA
E24_3_685,NA,NA,84.4864523514248,NA
E88_7_049,NA,NA,NA,64.9925793007891
E79_6_008,77.6563230056212,NA,NA,NA
E106_1_282,NA,19.5999755428169,NA,NA
E58_0_08,1.0135345868903,9.3305327062034,1.00384404669268,1.01382791897027
E107_5_767,NA,NA,112.581283466309,NA
E2_4_325,75.5008534514236,NA,NA,NA
E90_1_602,NA,NA,70.3008493827238,NA
E92_4_966,NA,NA,107.845921816769,NA
E7_6_328,84.683457993272,NA,NA,NA
E107_3_124,NA,NA,74.5002398205084,NA
E30_0_721,NA,NA,17.758801571116,NA
E68_2_483,NA,NA,NA,44.0270690603741
E83_6_168,NA,NA,42.0020813485596,NA
E81_4_966,NA,52.8792750949001,NA,NA
E31_2_163,NA,NA,65.7280033592144,NA
E95_0_721,NA,22.5398049085949,NA,NA
E134_2_083,NA,NA,111.902815656718,NA
E139_2_323,NA,79.7894805821128,NA,NA
E62_5_287,79.1749939216494,NA,NA,NA
E55_5_207,NA,NA,68.8205425060614,NA
E121_3_765,NA,NA,NA,54.3174301012852
E62_2_163,77.0472249116733,NA,NA,NA
E86_0_08,2.44888348972608,10.0002749264715,2.6942179577958,2.46787000598733
E4_6_248,NA,NA,94.869493605343,NA
E41_5_367,NA,NA,NA,64.5236121637463
E14_0_08,0.0763081486398518,0.0764548068130145,0.0764222214185991,0.0763298433677434
E23_2_323,NA,NA,69.4340382735855,NA
E35_7_209,77.8045988329666,NA,NA,NA
E16_1_682,NA,83.8225019917977,NA,NA
E132_2_563,NA,NA,NA,46.2112414578291
E112_6_648,NA,NA,43.2252664353773,NA
E4_6_568,NA,NA,49.3225757676405,NA
E98_6_969,NA,NA,105.079926044127,NA
E98_3_364,NA,NA,99.7658757103933,NA
E75_3_204,NA,NA,65.4862914207964,NA
E124_3_444,NA,81.1809130916677,NA,NA
E22_5_287,NA,76.9423225260006,NA,NA
E65_2_643,79.8944136210385,NA,NA,NA
E94_5_046,NA,NA,113.142901047599,NA
E46_2_964,NA,NA,44.3841758210174,NA
E136_3_444,NA,89.7921621553749,NA,NA
E132_5_767,NA,NA,NA,55.1540151043056
E32_7_289,NA,NA,NA,60.0500127904007
E104_0_481,9.68632497479228,4.74514626218753,4.84543811782137,9.84662457382652
E62_6_328,81.7121170985657,NA,NA,NA
E33_7_369,NA,NA,45.1373830379334,NA
E16_4_486,NA,64.5747905993836,NA,NA
E106_1_762,NA,51.6233992369386,NA,NA
E140_5_927,NA,NA,68.9094845156565,NA
E66_3_444,NA,NA,88.5234576625497,NA
E1_3_364,NA,NA,94.3865965877596,NA
E49_7_369,NA,NA,97.4414182699529,NA
E73_5_287,NA,NA,57.5244052378276,NA
E77_4_806,NA,NA,112.84009899016,NA
E58_2_003,NA,71.695680740126,NA,NA
E85_2_083,NA,NA,52.6808060927175,NA
E108_2_884,NA,65.0648272436917,NA,NA
E139_2_964,NA,76.5650377182624,NA,NA
E92_0_08,4.0018830564299,6.76346477585378,5.8730765949365,4.04452190961381
E24_6_809,NA,NA,82.2853300914595,NA
E23_2_083,NA,NA,69.8054898814506,NA
E134_1_202,NA,NA,25.4194321867858,NA
E81_4_245,NA,62.29218875204,NA,NA
E137_0_0,0,0,0,0
E82_4_005,NA,NA,NA,55.4876734243137
E81_3_845,NA,81.7057040581128,NA,NA
E88_1_202,15.5957721237194,4.71190613994877,4.12875764831123,15.7177478315354
E122_1_202,NA,NA,17.6347990496005,NA
E13_6_568,NA,75.44576397568,NA,NA
E119_0_961,15.1951727713383,4.66112855765057,3.86536888158533,15.4269290194102
E134_6_488,NA,NA,72.5557847607234,NA
E83_1_842,NA,NA,20.8008452375083,NA
E136_3_204,NA,66.1601938064033,NA,NA
E1_1_282,NA,NA,34.1008433634328,NA
E121_1_041,NA,NA,NA,42.8802827508006
E84_3_044,76.0573433459284,NA,NA,NA
E49_6_408,NA,NA,83.8210410669991,NA
E33_0_16,2.49689527355208,9.98937406044038,2.80220150006521,2.51350083814734
E122_4_165,NA,25.0566791638503,NA,NA
E104_6_969,NA,NA,65.806418157122,NA
E124_7_69,NA,71.2296437805079,NA,NA
E16_7_529,NA,71.8153301842299,NA,NA
E129_2_884,NA,NA,69.3907908176836,NA
E80_0_481,13.8600207698952,4.66112855765057,3.99056591966909,14.1029839458501
E107_1_522,NA,NA,92.200102372072,NA
E78_7_529,NA,NA,73.0189186790254,NA
E136_5_367,NA,83.4549453232951,NA,NA
E81_7_369,NA,73.6202006355713,NA,NA
E136_2_323,NA,80.0180973947427,NA,NA
E98_6_728,NA,NA,72.3860191623418,NA
E99_2_804,NA,NA,71.1135920868057,NA
E53_0_881,1.94487158722558,16.3647247107271,9.38831644643706,1.94723879963669
E48_3_925,NA,NA,94.4932949829081,NA
E106_6_488,NA,67.9049024051693,NA,NA
E28_6_408,NA,NA,100.580558077041,NA
E68_3_765,NA,NA,NA,60.391243079681
E121_6_168,NA,NA,NA,57.0110555714434
E105_6_408,NA,NA,72.6053382532862,NA
E18_6_969,NA,73.9298655976005,NA,NA
E14_2_804,NA,NA,NA,49.1078637006059
E62_3_925,76.0533205077835,NA,NA,NA
E25_6_969,NA,85.8160905601825,NA,NA
E57_6_488,NA,65.7548592675158,NA,NA
E99_1_922,NA,NA,107.879760163283,NA
E82_0_481,0,0,0,0
E120_5_687,NA,NA,68.9094845156565,NA
E11_5_927,NA,NA,70.8373880450415,NA
E145_4_566,NA,NA,79.3555983079057,NA
E16_2_083,NA,66.6997875389231,NA,NA
E48_6_969,NA,NA,111.704515325881,NA
E124_4_806,NA,58.1341138407488,NA,NA
E123_6_568,NA,NA,83.644345696997,NA
E78_6_008,NA,NA,105.466766003532,NA
E123_0_721,NA,NA,18.9991804338889,NA
E66_0_0,0,0,0,0
E47_1_522,NA,NA,50.3101469962273,NA
E127_5_607,NA,NA,77.1682334486235,NA
E115_6_728,NA,56.3152013831846,NA,NA
E58_3_685,NA,61.2050712546678,NA,NA
E7_1_682,26.0671509842833,NA,NA,26.1582930086095
E73_6_809,NA,NA,39.6350468217486,NA
E38_0_08,1.02405809549172,1.02267468697551,1.0236713707463,1.02501990862219
E124_6_088,NA,58.4252237753263,NA,NA
E110_0_0,0,0,0,0
E84_2_643,78.1004863402523,NA,NA,NA
E98_1_041,NA,NA,105.454405055729,NA
E102_4_566,NA,NA,NA,57.6984175432278
E130_2_003,NA,55.2400297773422,NA,NA
E46_5_847,NA,NA,52.555932511429,NA
E81_4_165,NA,72.2258631570108,NA,NA
E138_5_367,NA,NA,66.2125155062042,NA
E134_4_966,NA,NA,101.6518643584,NA
E89_6_248,NA,NA,69.0219570404372,NA
E98_0_32,NA,NA,18.83645323656,NA
E41_6_088,NA,NA,NA,56.4977962938277
E139_0_801,NA,21.9610499721329,NA,NA
E98_4_245,NA,NA,100.529209758989,NA
E16_5_767,NA,63.7383033074881,NA,NA
E93_5_607,NA,69.9038446590759,NA,NA
E112_2_964,NA,NA,82.9210748667327,NA
E46_7_129,NA,NA,47.1894384964983,NA
E17_6_889,NA,83.6426326135794,NA,NA
E3_4_486,NA,NA,80.1549397221093,NA
E30_6_728,NA,NA,104.87477286208,NA
E113_7_449,NA,NA,82.4520653849264,NA
E78_4_726,NA,NA,46.6595080135873,NA
E26_1_522,26.820356928835,NA,NA,26.9915220312182
E68_5_367,NA,NA,NA,62.477436542977
E57_0_08,2.78155049192142,7.40990248910909,2.95901374166435,2.78689768028109
E124_5_207,NA,52.49061815304,NA,NA
E88_1_602,20.1907542867392,NA,NA,20.3811913966505
E55_6_728,NA,NA,55.3773367850611,NA
E78_3_765,NA,NA,67.0271906192545,NA
E94_4_966,NA,NA,109.468029110296,NA
E14_6_809,NA,NA,NA,55.2922152469012
E136_2_403,NA,65.0658456152737,NA,NA
E110_2_563,NA,NA,103.519885512114,NA
E50_1_922,NA,NA,70.2619255895807,NA
E145_1_602,NA,NA,71.8504965573749,NA
E95_3_524,NA,68.1395898493773,NA,NA
E82_0_561,0,0,0,0
E75_4_245,NA,NA,98.478162663365,NA
E79_3_444,67.5038499390354,NA,NA,NA
E6_5_367,NA,71.2774776187509,NA,NA
E4_0_641,NA,NA,20.7250729536768,NA
E28_7_209,NA,NA,70.2842841085789,NA
E145_7_93,NA,NA,69.0818262608214,NA
E122_5_687,NA,51.136748379482,NA,NA
E141_6_728,NA,53.9690043415909,NA,NA
E90_3_845,NA,NA,85.2653162739186,NA
E134_3_044,NA,NA,53.887715346005,NA
E134_7_93,NA,NA,112.464713841837,NA
E112_7_449,NA,NA,40.8800125106432,NA
E31_4_886,NA,NA,110.919527099697,NA
E11_2_723,NA,NA,102.761328680208,NA
E13_5_847,NA,54.1627486444589,NA,NA
E80_6_008,NA,NA,NA,52.0989173458678
E112_6_809,NA,NA,43.1625208908854,NA
E18_7_93,NA,63.8222817339776,NA,NA
E28_1_202,NA,NA,89.1640865157679,NA
E18_6_328,NA,89.5864976238713,NA,NA
E110_7_289,NA,NA,82.9047750202431,NA
E94_6_008,NA,NA,43.5758398468011,NA
E55_4_486,NA,NA,87.9731857288701,NA
E58_2_083,NA,70.6313418886752,NA,NA
E73_0_16,1.25520351153179,1.25322103931137,1.25529507188624,1.25571699068705
E144_7_93,NA,NA,104.271295523627,NA
E35_1_842,24.7319336751197,NA,NA,24.8692888532757
E127_5_367,NA,NA,93.3410184179335,NA
E17_3_364,NA,69.2192274523161,NA,NA
E10_4_406,NA,NA,100.193315290546,NA
E44_5_687,NA,NA,69.8824079797269,NA
E83_6_809,NA,NA,112.990720671588,NA
E58_1_121,NA,47.9625759554336,NA,NA
E2_4_726,74.1353552181881,NA,NA,NA
E129_5_607,NA,NA,105.126724506311,NA
E122_1_922,NA,NA,26.3899141276195,NA
E27_5_607,NA,NA,78.9825687068143,NA
E88_2_003,24.9415320116111,NA,NA,25.0234645463388
E37_7_449,NA,NA,70.5599488132487,NA
E121_3_364,NA,NA,NA,54.116055448924
E50_4_245,NA,NA,90.1096946969907,NA
E20_5_046,NA,73.5952520924776,NA,NA
E79_5_927,81.3015861956069,NA,NA,NA
E33_2_483,NA,NA,61.212279443627,NA
E17_7_77,NA,52.0048487092872,NA,NA
E41_0_881,16.8227976363111,4.66112855765057,NA,16.9839424395194
E90_6_568,NA,NA,43.7544985436043,NA
E29_7_61,NA,79.2097676470806,NA,NA
E79_4_245,79.9516540521856,NA,NA,NA
E62_7_93,76.6359224686403,NA,NA,NA
E33_2_243,NA,NA,53.2005833813805,NA
E86_0_16,NA,18.414533652336,10.4890037477875,NA
E123_7_85,NA,NA,43.0916590213722,NA
E72_4_646,NA,NA,44.762414453716,NA
E33_4_966,NA,NA,63.6490068540491,NA
