Gene1	Gene2	EdgeWeight
Eklf	Gfi1	120
EgrNab	EgrNab	120
Pu1	Pu1	120
EgrNab	Cebpa	120
cJun	Pu1	119
Fog1	Gfi1	119
EgrNab	Gata2	119
Gata2	Pu1	119
Cebpa	Fli1	118
Scl	Eklf	118
Pu1	EgrNab	118
Gata1	cJun	118
cJun	cJun	117
Gfi1	Pu1	117
Pu1	cJun	117
Cebpa	Pu1	117
Gata1	Cebpa	116
Gata1	Gata1	116
Fog1	Gata2	115
Gata1	EgrNab	115
Fli1	Gfi1	115
Eklf	Fli1	114
Fog1	cJun	114
Cebpa	Gfi1	114
Cebpa	cJun	113
Fog1	Cebpa	113
Gata2	Gfi1	113
cJun	Gata2	112
Fog1	Eklf	112
Gata1	Pu1	111
Gata2	Cebpa	111
Fli1	Cebpa	111
Gfi1	Gata2	110
Gfi1	cJun	110
Gata2	EgrNab	110
Gata2	Eklf	109
Fog1	Fli1	109
cJun	EgrNab	109
cJun	Gfi1	108
Gata1	Gata2	108
EgrNab	cJun	108
Cebpa	EgrNab	107
Gfi1	Gfi1	107
Scl	Gfi1	107
Gata2	Gata1	106
Pu1	Gata1	106
Scl	Gata2	105
Eklf	Gata1	105
Fli1	Pu1	104
Fli1	Gata1	104
Eklf	Cebpa	104
EgrNab	Gfi1	104
EgrNab	Pu1	103
Pu1	Cebpa	103
Scl	Gata1	103
Scl	Cebpa	102
Cebpa	Cebpa	102
Cebpa	Gata1	101
EgrNab	Eklf	100
Scl	cJun	99
Gfi1	Cebpa	98
Eklf	Pu1	98
Gfi1	Gata1	98
Gata1	Gfi1	97
Pu1	Gfi1	97
Gata2	Fli1	96
Scl	Pu1	96
Pu1	Fog1	96
Fog1	Pu1	95
Cebpa	Gata2	95
Gata2	Gata2	95
Fli1	Fog1	94
Pu1	Gata2	93
Eklf	cJun	92
cJun	Cebpa	89
Gata1	Fli1	88
cJun	Eklf	87
Gfi1	Eklf	86
Eklf	Fog1	86
Fog1	Gata1	86
Scl	Scl	85
EgrNab	Gata1	85
Fli1	cJun	84
Pu1	Scl	83
Gata1	Fog1	83
Gata2	cJun	82
cJun	Gata1	81
Fli1	Gata2	81
Gata2	Fog1	80
Fog1	Scl	79
Scl	Fli1	78
cJun	Fog1	77
Eklf	Scl	76
Cebpa	Fog1	76
Fli1	Eklf	73
Gata1	Scl	72
Cebpa	Eklf	67
Gfi1	Scl	66
Eklf	EgrNab	66
EgrNab	Fog1	65
Gata2	Scl	64
Fli1	Fli1	64
Fli1	Scl	64
Scl	Fog1	63
EgrNab	Scl	62
Eklf	Gata2	62
Pu1	Fli1	61
Eklf	Eklf	61
Scl	EgrNab	59
Gfi1	EgrNab	52
Cebpa	Scl	50
Gata1	Eklf	49
EgrNab	Fli1	46
cJun	Scl	44
Gfi1	Fog1	42
Fog1	Fog1	40
Pu1	Eklf	39
Fli1	EgrNab	39
Fog1	EgrNab	38
Gfi1	Fli1	37
cJun	Fli1	33
