,PseudoTime0,PseudoTime1
E23_2_054,2.054,
E120_1_002,,1.002
E147_2_405,,2.405
E44_3_257,3.257,
E147_3_457,,3.457
E37_1_653,1.653,
E139_1_854,1.854,
E1_1_453,,1.453
E94_4_008,4.008,
E118_3_557,3.557,
E124_3_006,3.006,
E143_2_355,2.355,
E73_1_503,,1.503
E49_4_158,,4.158
E135_4_359,,4.359
E10_0_752,0.752,
E70_4_108,,4.108
E118_2_104,2.104,
E48_1_152,1.152,
E91_4_709,4.709,
E127_2_054,2.054,
E120_3_206,,3.206
E118_2_756,2.756,
E121_4_81,4.81,
E14_1_703,,1.703
E63_2_355,2.355,
E65_0_0,,0.0
E45_0_802,0.802,
E129_1_102,,1.102
E130_4_609,4.609,
E136_2_856,,2.856
E140_3_056,,3.056
E139_2_104,2.104,
E48_0_451,0.451,
E39_4_96,4.96,
E71_1_202,,1.202
E44_4_259,4.259,
E70_1_804,,1.804
E25_4_96,,4.96
E140_0_15,,0.15
E5_4_91,4.91,
E20_3_858,3.858,
E72_3_357,3.357,
E140_0_301,,0.301
E59_0_0,0.0,
E86_0_351,,0.351
E10_3_056,3.056,
E99_1_754,,1.754
E48_1_503,1.503,
E147_3_758,,3.758
E82_4_058,,4.058
E14_3_357,,3.357
E100_3_257,3.257,
E86_2_856,,2.856
E14_0_251,,0.251
E107_2_355,2.355,
E71_1_653,,1.653
E127_1_102,1.102,
E53_0_952,,0.952
E139_0_852,0.852,
E34_3_657,,3.657
E17_2_455,2.455,
E80_4_91,,4.91
E21_4_81,,4.81
E125_0_501,0.501,
E44_2_705,2.705,
E18_4_91,4.91,
E0_4_058,,4.058
E29_4_709,4.709,
E31_2_455,,2.455
E113_0_802,,0.802
E24_0_551,0.551,
E135_2_104,,2.104
E82_3_908,,3.908
E100_1_303,1.303,
E65_2_255,,2.255
E109_1_703,,1.703
E95_4_709,,4.709
E85_2_505,,2.505
E85_4_559,,4.559
E149_2_455,,2.455
E130_0_802,0.802,
E14_0_2,,0.2
E134_2_405,,2.405
E70_2_756,,2.756
E44_4_96,4.96,
E129_3_006,,3.006
E83_0_802,0.802,
E134_1_303,,1.303
E112_1_954,,1.954
E54_1_353,,1.353
E69_4_409,4.409,
E45_0_501,0.501,
E9_0_551,,0.551
E80_4_409,,4.409
E98_4_008,,4.008
E39_3_908,3.908,
E53_1_052,,1.052
E132_2_605,,2.605
E29_2_355,2.355,
E29_3_557,3.557,
E134_2_655,,2.655
E133_1_503,1.503,
E140_1_653,,1.653
E130_1_403,1.403,
E42_4_409,,4.409
E34_0_852,,0.852
E109_0_1,,0.1
E9_2_405,,2.405
E50_2_054,2.054,
E44_3_657,3.657,
E94_3_858,3.858,
E131_4_709,4.709,
E129_1_202,,1.202
E83_4_659,4.659,
E149_3_657,,3.657
E14_4_208,,4.208
E131_0_351,0.351,
E7_4_659,,4.659
E104_3_257,,3.257
E127_2_004,2.004,
E49_2_505,,2.505
E22_1_052,1.052,
E77_3_006,,3.006
E10_1_253,1.253,
E145_1_754,1.754,
E114_4_609,,4.609
E99_4_459,,4.459
E97_1_453,,1.453
E108_3_808,3.808,
E31_2_355,,2.355
E135_2_204,,2.204
E32_1_403,1.403,
E25_4_409,,4.409
E132_0_852,,0.852
E73_2_204,,2.204
E1_3_407,,3.407
E140_3_607,,3.607
E61_2_705,2.705,
E44_1_002,1.002,
E80_1_453,,1.453
E144_0_752,,0.752
E31_2_204,,2.204
E129_0_05,,0.05
