PseudoTime1,PseudoTime2
E51_1_202,40.4552462100555,43.4682621362371
E54_5_367,117.296405324529,NA
E85_0_561,5.69377302515946,5.69317081538281
E110_3_124,56.7049430516613,60.5396322281059
E125_6_648,108.965975495,NA
E101_7_369,NA,127.223071094444
E40_2_243,67.200758398286,NA
E94_1_362,36.1506697558822,37.9199963207315
E20_0_881,28.3956533756658,28.5634414287458
E37_3_444,58.1466218627654,NA
E0_4_646,NA,97.0941049991291
E24_7_93,126.947591755284,NA
E80_7_449,118.952298977877,NA
E125_7_61,130.256208103357,NA
E31_0_561,14.0737447030338,14.0537312425594
E1_6_889,118.7532227406,NA
E94_0_481,7.76440109411071,7.76471706660933
E14_0_481,0,0
E55_7_289,110.497190960582,NA
E15_1_202,37.4788188919838,39.5470793799397
E63_7_209,108.573263424112,NA
E51_2_403,NA,69.2727125128935
E54_6_728,120.181847203846,NA
E84_3_124,104.990285546276,NA
E84_0_32,18.182397486928,18.1453109708513
E119_6_969,115.283214328296,NA
E31_0_881,20.9074264812378,20.8775572080818
E17_6_008,118.120829827866,NA
E4_1_522,44.9445100605531,51.5699014832751
E128_7_77,119.797389719748,NA
E55_2_403,71.0427416453515,NA
E40_6_969,102.843175469415,NA
E110_5_847,114.69445987429,NA
E14_7_369,NA,130.133281334035
E55_7_61,110.620346099013,NA
E51_2_563,NA,74.7830244334161
E47_0_961,19.161363206535,19.1065655072131
E42_0_721,14.4586668151292,14.4416863418386
E86_5_527,117.004119292169,NA
E65_0_24,8.04081407899463,8.04049155166079
E56_1_121,28.2890420188954,28.3003267690909
E24_2_403,56.5879879381456,NA
E51_0_0,0,0
E20_4_165,NA,91.7817154196643
E66_0_881,22.7735657498087,22.729657462312
E17_2_083,53.1467979069511,59.0421208260748
E56_6_809,97.1142571515129,NA
E94_0_641,13.336925641463,13.3398904766087
E49_6_008,NA,125.320727116622
E65_1_442,35.3640977427993,36.2502812751687
E1_3_044,61.6016508551626,NA
E136_5_287,NA,122.335616432664
E63_0_481,20.8171344286366,20.7278438881552
E12_7_69,119.978432293618,NA
E123_5_367,129.640519559798,NA
E136_4_245,NA,130.583184033537
E1_5_607,108.239154816934,NA
E106_2_083,49.3956557449411,52.1579444014078
E12_3_605,82.5117237818096,NA
E4_2_403,NA,78.5105762721388
E112_3_845,NA,115.884164897466
E101_1_762,51.5862616970035,56.9131368743884
E15_6_488,NA,124.57539084813
E10_1_041,22.5337153600924,22.4163488396293
E42_0_881,9.45240424879677,9.45542130578567
E86_1_602,49.3520811191058,50.2409810873952
E1_5_287,109.118602084978,NA
E4_5_687,NA,136.581674702648
E131_6_809,108.017941119028,NA
E84_3_364,124.712683146343,NA
E31_2_083,NA,67.4537463546407
E106_3_124,84.3758378587886,NA
E86_2_243,74.2758898384391,NA
E128_4_245,108.560740480021,NA
E70_7_369,NA,141.651840174344
E135_4_165,NA,95.4836781193798
E41_6_889,NA,142.498936831876
E36_2_323,44.7629720176473,48.4200526470202
E119_7_129,96.9222470744009,NA
E135_5_607,NA,137.089631138779
E2_2_083,48.3223045039858,43.2096286450479
E65_1_522,33.9645470564217,33.8453749625425
E20_2_884,NA,78.6827481335638
E47_0_721,0.479362297919642,0.479684171726442
E12_2_243,54.8034743050249,NA
E107_7_369,NA,130.428541557276
E108_7_529,113.15996213487,NA
E1_1_442,53.3731994486342,NA
E16_3_364,91.8725098617021,NA
E16_0_16,0.458127905839114,0.458426972044859
E2_0_16,0.867359078366564,0.867407347260438
E10_6_809,116.456741604941,NA
E119_5_447,110.943808205146,NA
E107_1_842,44.8790325539071,45.577816067497
E96_4_566,122.261324744145,NA
E56_7_93,101.259196103448,NA
E49_4_165,NA,94.4570790266647
E41_1_522,49.5784737872771,49.2920965835088
E126_0_801,16.6011800024654,16.5530114084717
E80_3_204,113.767061784594,NA
E135_5_207,NA,138.50869171336
E1_7_69,127.660183409876,NA
E101_7_61,NA,137.551813670551
E14_1_602,31.6982420868532,32.3888028276445
E120_1_522,41.7703165233795,44.1336920398466
E136_5_046,NA,122.643090243649
E66_3_044,76.8678742964543,NA
E40_5_527,111.017577284202,NA
E121_6_328,NA,135.35443025925
E25_3_605,NA,88.7847878149472
E142_6_809,NA,128.751557765044
E1_5_207,105.711527691626,NA
E119_7_289,111.474744291081,NA
E51_7_289,NA,137.315177730916
E84_0_881,26.8899785548633,27.0184615420926
E106_3_444,81.543391018467,NA
E88_6_648,NA,132.359609213351
E40_1_442,41.349888870956,41.9334507626022
E78_6_809,104.19024429908,NA
E37_0_0,0,0
E48_7_449,92.7230424660488,NA
E51_6_248,NA,134.351075117392
E25_6_328,NA,131.607271393253
E2_5_046,112.595479255711,NA
E0_3_685,NA,74.8907506087637
E123_2_323,65.3173693676736,NA
E126_3_364,104.704934578426,NA
E88_1_922,NA,62.9326777434649
E2_6_728,124.139025071125,NA
E47_2_964,71.5957155522258,NA
E12_7_61,108.723357943505,NA
E136_4_726,NA,118.211449849922
E123_5_287,117.053163769637,NA
E109_5_287,NA,123.366808040393
E78_2_723,NA,67.1758973359165
E108_2_643,72.7834992065161,NA
E119_5_207,113.255500913387,NA
E98_7_529,NA,132.716035508868
E55_5_207,111.62133972627,NA
E54_4_726,114.223949605703,NA
E85_5_927,NA,136.069440505522
E14_0_881,3.03594874570484,3.03427347624924
E55_4_085,123.662995974177,NA
E40_7_61,120.46536243039,NA
E84_1_041,33.12569709204,33.1278144155712
E109_4_406,NA,99.7134557068948
E12_5_847,122.160260926115,NA
E48_3_845,102.388581419168,NA
E24_2_003,50.1743270810906,50.2514976087611
E126_6_728,107.843708977962,NA
E142_6_568,NA,136.369982314011
E36_6_088,NA,132.674728386428
E112_3_284,NA,96.4413363067528
E47_1_522,27.8285333521629,27.99488413223
E128_0_0,0,0
E42_7_129,116.535482974618,NA
E94_5_527,NA,131.864210037022
E63_5_207,124.640567751144,NA
E121_2_483,54.83675464912,61.0972791100261
E80_4_085,114.113436897974,NA
E78_5_607,101.770595637045,NA
E108_2_323,NA,65.6621900680567
E15_5_847,NA,128.251352382418
E3_1_682,42.2473062951736,47.7975528442762
E25_0_24,11.7172404589581,11.7172126223031
E56_7_85,106.249115055954,NA
