,Time
E40_8_556,8.556000000000001
E30_14_86,14.86
E116_9_156,9.156
E43_13_959,13.959000000000001
E31_4_503,4.503
E37_12_759,12.759
E87_8_856,8.856
E133_0_15,0.15
E148_9_156,9.156
E6_7_805,7.805
E79_14_56,14.56
E142_2_552,2.552
E123_7_655,7.655
E139_5_554,5.553999999999999
E0_9_006,9.006
E101_6_454,6.454
E139_4_053,4.053
E69_9_306,9.306000000000001
E33_7_055,7.055
E45_13_209,13.209000000000001
E64_9_156,9.156
E15_7_355,7.355
E98_10_807,10.807
E93_9_907,9.907
E31_10_507,10.507
E31_1_501,1.501
E93_2_402,2.4019999999999997
E50_6_604,6.604
E124_3_152,3.1519999999999997
E1_1_051,1.051
E94_10_357,10.357000000000001
E45_4_503,4.503
E15_4_803,4.803
E29_2_101,2.101
E23_11_107,11.107000000000001
E130_6_604,6.604
E118_1_801,1.801
E132_12_308,12.308
E83_2_101,2.101
E135_8_706,8.706
E60_0_15,0.15
E94_2_552,2.552
E53_0_3,0.3
E76_0_901,0.9009999999999999
E27_10_207,10.207
E111_9_907,9.907
E139_13_059,13.059000000000001
E41_3_903,3.903
E17_6_604,6.604
E99_13_359,13.359000000000002
E48_11_107,11.107000000000001
E122_8_706,8.706
E94_4_503,4.503
E93_13_359,13.359000000000002
E27_1_951,1.9509999999999998
E6_0_901,0.9009999999999999
E146_9_156,9.156
E112_7_505,7.505
E133_11_107,11.107000000000001
E3_1_951,1.9509999999999998
E19_11_258,11.258
E31_5_704,5.704
E127_0_45,0.45
E48_0_6,0.6
E66_10_207,10.207
E63_6_454,6.454
E106_5_704,5.704
E134_3_602,3.602
E51_7_205,7.205
E10_9_757,9.757
E125_13_059,13.059000000000001
E120_4_953,4.953
E40_3_753,3.753
E64_12_909,12.909
E58_3_753,3.753
E107_11_258,11.258
E25_2_101,2.101
E13_8_256,8.256
E10_6_454,6.454
E41_1_501,1.501
E140_6_604,6.604
E44_3_152,3.1519999999999997
E80_0_15,0.15
E93_0_15,0.15
E122_6_004,6.004
E92_5_554,5.553999999999999
E90_8_105,8.105
E14_8_105,8.105
E51_10_057,10.057
E98_10_507,10.507
E115_5_103,5.103
E7_1_951,1.9509999999999998
E6_1_351,1.351
E144_3_002,3.002
E63_8_256,8.256
E61_8_706,8.706
E8_13_209,13.209000000000001
E72_6_154,6.154
E22_2_852,2.852
E127_12_909,12.909
E100_14_86,14.86
E149_9_456,9.456
E46_1_351,1.351
E82_10_507,10.507
E118_12_308,12.308
E97_10_057,10.057
E32_5_854,5.854
E99_7_055,7.055
E67_12_458,12.458
E85_6_304,6.303999999999999
