Gene1	Gene2	EdgeWeight
Pax6	Nkx22	63
Nkx22	Olig2	62
Nkx22	Irx3	61
Dbx1	Olig2	60
Nkx61	Olig2	59
Irx3	Dbx1	58
Dbx2	Nkx22	57
Irx3	Olig2	56
Dbx2	Dbx1	55
Nkx22	Nkx62	54
Dbx1	Dbx2	53
Nkx62	Olig2	52
Dbx1	Dbx1	51
Olig2	Irx3	50
Nkx62	Nkx22	49
Pax6	Dbx1	48
Irx3	Nkx22	47
Olig2	Dbx2	46
Nkx61	Nkx22	45
Olig2	Nkx61	44
Olig2	Dbx1	43
Nkx62	Nkx61	42
Nkx62	Irx3	41
Pax6	Dbx2	40
Dbx2	Olig2	39
Irx3	Nkx61	38
Nkx22	Nkx22	37
Nkx61	Irx3	36
Pax6	Nkx61	35
Dbx1	Nkx22	34
Nkx61	Nkx61	33
Dbx1	Pax6	32
Nkx62	Pax6	31
Irx3	Dbx2	30
Nkx61	Dbx1	29
Pax6	Pax6	28
Pax6	Olig2	27
Dbx2	Irx3	26
Nkx62	Nkx62	25
Dbx2	Nkx61	24
Irx3	Irx3	23
Nkx22	Dbx1	22
Nkx61	Nkx62	21
Olig2	Olig2	20
Dbx1	Nkx62	19
Olig2	Pax6	18
Olig2	Nkx62	17
Dbx2	Nkx62	16
Nkx22	Dbx2	15
Dbx2	Dbx2	14
Dbx2	Pax6	13
Dbx1	Irx3	12
Irx3	Pax6	11
Nkx61	Dbx2	10
Nkx61	Pax6	9
Nkx22	Pax6	8
Nkx62	Dbx1	7
Pax6	Irx3	6
Nkx22	Nkx61	5
Pax6	Nkx62	4
Olig2	Nkx22	3
Nkx62	Dbx2	2
Dbx1	Nkx61	1
Irx3	Nkx62	0
