Gene1	Gene2	EdgeWeight
cJun	cJun	120
Eklf	Fli1	119
Pu1	cJun	118
Fog1	Fli1	117
Pu1	Pu1	116
Fog1	Gfi1	115
Gata1	Cebpa	114
Eklf	Gfi1	113
Gata2	Pu1	112
cJun	Pu1	111
Cebpa	Fli1	110
Gata1	Fli1	109
EgrNab	Gfi1	108
Fog1	Gata2	107
Scl	Fli1	106
Fli1	Fli1	105
Cebpa	Gfi1	104
Eklf	Gata2	103
Cebpa	Gata1	102
Gata2	Gfi1	101
EgrNab	Fli1	100
Pu1	Gata2	99
Scl	Gfi1	98
Gfi1	Fog1	97
Scl	Gata2	96
EgrNab	Gata2	95
Gfi1	Cebpa	94
Fli1	Cebpa	93
Fli1	Gfi1	92
Scl	Fog1	91
Gfi1	Gfi1	90
Scl	Cebpa	89
Fog1	Cebpa	88
EgrNab	Cebpa	87
Eklf	Cebpa	86
Gfi1	Fli1	85
Gata2	Gata1	84
Pu1	Gata1	83
Gata1	Gata2	82
cJun	Fli1	81
Gata2	Cebpa	80
Fli1	Gata2	79
Gata1	Gfi1	78
Gfi1	Gata2	77
Gfi1	Pu1	76
EgrNab	Scl	75
Scl	Scl	74
Gata1	Fog1	73
Cebpa	Scl	72
Gata2	Scl	71
Fli1	Pu1	70
EgrNab	Fog1	69
cJun	Cebpa	68
Gata1	Scl	67
Eklf	Eklf	66
cJun	Scl	65
Gata2	Gata2	64
Fog1	Gata1	63
Eklf	Gata1	62
Pu1	Gfi1	61
Fli1	Scl	60
Cebpa	cJun	59
Cebpa	Eklf	58
Gata2	Fli1	57
Cebpa	Pu1	56
cJun	Gfi1	55
Gata1	Eklf	54
Gata2	Eklf	53
Fog1	Scl	52
cJun	Eklf	51
Cebpa	Gata2	50
Pu1	Cebpa	49
Fli1	Fog1	48
Gfi1	Gata1	47
cJun	Gata2	46
Fli1	Gata1	45
Scl	Gata1	44
EgrNab	Eklf	43
EgrNab	Gata1	42
Gata1	Pu1	41
Fog1	Eklf	40
Fli1	Eklf	39
Fog1	Fog1	38
Gfi1	cJun	37
Gata1	Gata1	36
Gfi1	Scl	35
Pu1	Fli1	34
Gfi1	Eklf	33
Pu1	Eklf	32
cJun	Fog1	31
Eklf	Scl	30
Scl	Eklf	29
Fli1	cJun	28
Eklf	Pu1	27
Gata2	Fog1	26
Scl	Pu1	25
Cebpa	Cebpa	24
Pu1	Fog1	23
EgrNab	Pu1	22
Gata2	cJun	21
cJun	Gata1	20
Pu1	Scl	19
Fog1	Pu1	18
Eklf	Fog1	17
Cebpa	Fog1	16
EgrNab	cJun	15
Eklf	cJun	14
Gata1	cJun	13
Scl	cJun	12
Fog1	cJun	11
Scl	EgrNab	10
EgrNab	EgrNab	9
Gata1	EgrNab	8
Fli1	EgrNab	7
Fog1	EgrNab	6
Cebpa	EgrNab	5
cJun	EgrNab	4
Gata2	EgrNab	3
Eklf	EgrNab	2
Pu1	EgrNab	1
Gfi1	EgrNab	0
