Gene1	Gene2	EdgeWeight
UGR	GATA4	360
CTNNB1	SRY	360
WNT4	WNT4	359
UGR	WT1mKTS	359
FOXL2	FOXL2	358
NR0B1	SRY	358
CTNNB1	CTNNB1	357
CTNNB1	RSPO1	357
WNT4	SOX9	356
RSPO1	WNT4	356
RSPO1	SRY	355
DHH	WNT4	355
SRY	CTNNB1	354
NR0B1	DHH	354
FOXL2	NR5A1	353
CTNNB1	NR0B1	353
UGR	NR5A1	352
PGD2	WNT4	352
SOX9	WNT4	351
WNT4	RSPO1	351
DKK1	CTNNB1	350
CBX2	SRY	350
GATA4	DKK1	349
NR5A1	WNT4	348
SRY	SRY	348
AMH	WT1mKTS	347
WT1pKTS	SRY	347
NR0B1	WNT4	346
NR5A1	CTNNB1	345
WNT4	SRY	345
SOX9	RSPO1	344
WT1pKTS	FOXL2	344
DKK1	FOXL2	343
RSPO1	CTNNB1	343
WNT4	CBX2	342
UGR	WNT4	342
SRY	DMRT1	341
FOXL2	SRY	340
NR5A1	RSPO1	340
NR5A1	CBX2	339
CBX2	CTNNB1	338
WT1pKTS	UGR	338
PGD2	SOX9	337
NR5A1	SRY	337
FOXL2	WT1mKTS	336
NR0B1	WT1mKTS	335
DMRT1	SRY	335
WNT4	CTNNB1	334
CBX2	WT1mKTS	334
SRY	CBX2	333
FGF9	SOX9	333
DHH	NR5A1	332
AMH	WT1pKTS	331
DKK1	RSPO1	331
DMRT1	RSPO1	330
CBX2	DKK1	330
CTNNB1	UGR	329
NR0B1	SOX9	329
SOX9	GATA4	328
SOX9	FOXL2	326
WT1pKTS	WT1mKTS	326
NR0B1	CBX2	325
UGR	UGR	325
DHH	WT1mKTS	324
CTNNB1	CBX2	324
SOX9	SOX9	323
PGD2	GATA4	322
NR0B1	UGR	322
AMH	GATA4	321
FGF9	RSPO1	320
GATA4	CTNNB1	320
GATA4	GATA4	319
CTNNB1	WT1pKTS	319
WT1mKTS	GATA4	318
CTNNB1	WNT4	318
GATA4	WT1mKTS	317
DMRT1	DHH	317
NR5A1	SOX9	316
DMRT1	CTNNB1	315
CBX2	DMRT1	315
GATA4	NR0B1	314
CBX2	UGR	313
RSPO1	CBX2	312
DKK1	SOX9	312
CBX2	RSPO1	311
UGR	WT1pKTS	311
WT1pKTS	DMRT1	310
UGR	SOX9	310
SOX9	CTNNB1	309
DHH	GATA4	308
RSPO1	GATA4	307
SRY	FOXL2	306
NR0B1	DKK1	306
CBX2	WNT4	305
AMH	AMH	304
UGR	NR0B1	304
