,PseudoTime0,PseudoTime1
E113_1_362,,1.362
E25_3_204,,3.204
E77_2_804,,2.804
E89_6_728,,6.728
E76_2_163,,2.163
E67_3_444,3.444,
E104_7_209,7.209,
E34_3_685,,3.685
E38_0_881,0.881,
E77_7_209,,7.209
E93_3_685,,3.685
E91_4_325,4.325,
E37_4_245,,4.245
E123_5_287,5.287,
E4_4_085,,4.085
E36_0_16,0.16,
E10_6_969,6.969,
E2_1_602,1.602,
E47_7_449,7.449,
E38_6_008,6.008,
E44_7_69,7.69,
E99_5_847,5.847,
E52_6_648,,6.648
E98_4_886,,4.886
E54_6_809,6.809,
E102_6_008,6.008,
E21_3_444,3.444,
E23_4_486,4.486,
E112_5_927,,5.927
E100_6_568,6.568,
E84_5_046,5.046,
E114_2_884,,2.884
E139_2_243,,2.243
E88_4_325,,4.325
E8_7_529,,7.529
E21_6_008,6.008,
E5_4_005,,4.005
E45_2_083,,2.083
E107_2_323,2.323,
E88_4_406,,4.406
E114_2_003,,2.003
E40_5_767,,5.767
E38_6_809,6.809,
E79_1_041,1.041,
E30_1_121,,1.121
E1_6_809,,6.809
E62_3_204,3.204,
E116_2_083,2.083,
E98_3_124,,3.124
E23_6_008,6.008,
E99_6_088,6.088,
E93_7_61,,7.61
E124_2_163,2.163,
E47_3_685,3.685,
E127_0_881,0.881,
E124_3_685,3.685,
E119_3_044,,3.044
E63_3_124,3.124,
E89_7_85,,7.85
E51_3_765,3.765,
E142_7_289,,7.289
E149_1_762,,1.762
E70_7_85,,7.85
E44_4_726,4.726,
E128_2_323,,2.323
E51_6_328,6.328,
E83_0_641,,0.641
E32_1_762,1.762,
E129_1_362,1.362,
E92_5_126,,5.126
E117_6_168,,6.168
E9_2_083,2.083,
E56_7_69,7.69,
E91_3_044,3.044,
E42_5_367,5.367,
E125_5_847,,5.847
E105_2_723,2.723,
E37_4_165,,4.165
E11_3_284,,3.284
E69_1_842,,1.842
E108_1_041,,1.041
E27_5_207,,5.207
E58_5_287,,5.287
E13_1_682,1.682,
E38_0_481,0.481,
E38_5_367,5.367,
E9_2_403,2.403,
E143_5_687,,5.687
E131_4_085,,4.085
E147_4_566,4.566,
E65_4_245,,4.245
E11_4_325,,4.325
E112_2_483,,2.483
E58_0_0,,0.0
E29_3_284,,3.284
E131_0_0,,0.0
E43_6_328,,6.328
E100_6_008,6.008,
E89_1_442,,1.442
E67_3_524,3.524,
E96_6_728,,6.728
E64_7_209,7.209,
E92_6_408,,6.408
E55_4_245,,4.245
E37_0_481,,0.481
E37_2_483,,2.483
E146_6_008,,6.008
E103_0_641,,0.641
E65_0_24,,0.24
E112_4_886,,4.886
E107_0_961,0.961,
E28_1_922,1.922,
E73_7_61,,7.61
E128_1_362,,1.362
E142_5_847,,5.847
E94_0_0,,0.0
E97_0_0,0.0,
E59_1_041,,1.041
E93_0_641,,0.641
E67_4_245,4.245,
E137_3_284,,3.284
E50_1_282,1.282,
E36_1_842,1.842,
E9_1_041,1.041,
E107_1_842,1.842,
E3_4_005,,4.005
E47_0_641,0.641,
E31_0_16,0.16,
E140_5_287,,5.287
E45_0_561,,0.561
E98_4_806,,4.806
E124_6_008,6.008,
E63_0_16,0.16,
E55_7_289,,7.289
E105_4_165,4.165,
E11_4_165,,4.165
E129_0_801,0.801,
E94_6_088,,6.088
E84_6_728,6.728,
E82_0_16,,0.16
E120_4_165,,4.165
E135_0_32,0.32,
E55_1_922,,1.922
E7_4_726,4.726,
E62_7_93,7.93,
E50_3_364,3.364,
E1_0_16,,0.16
E43_6_568,,6.568
E78_1_442,1.442,
E64_7_289,7.289,
E58_4_005,,4.005
E44_3_444,3.444,
E38_2_403,2.403,
E88_5_447,,5.447
E2_7_369,7.369,
E59_4_966,,4.966
E37_5_367,,5.367
E122_6_088,,6.088
E66_4_005,4.005,
E3_2_003,,2.003
E83_2_483,,2.483
E87_5_367,,5.367
E40_6_969,,6.969
E55_0_401,,0.401
E37_4_726,,4.726
E140_0_961,,0.961
E106_0_32,0.32,
E20_3_925,3.925,
E37_1_682,,1.682
E81_5_126,5.126,
E27_0_721,,0.721
E2_0_641,0.641,
E88_7_449,,7.449
E140_1_121,,1.121
E11_7_049,,7.049
E131_7_289,,7.289
E2_7_529,7.529,
E43_5_046,,5.046
E77_3_845,,3.845
E10_5_287,5.287,
E42_7_529,7.529,
E96_6_008,,6.008
E83_7_93,,7.93
E146_5_847,,5.847
E63_0_961,0.961,
E50_2_884,2.884,
E127_0_32,0.32,
E145_1_282,,1.282
E89_6_969,,6.969
E4_5_527,,5.527
E32_3_685,3.685,
E6_7_69,7.69,
E25_3_765,,3.765
E75_5_687,,5.687
E139_3_765,,3.765
E139_1_282,,1.282
E76_7_289,,7.289
E48_3_204,3.204,
E106_7_93,7.93,
E107_1_922,1.922,
E94_0_961,,0.961
E74_4_966,4.966,
E71_4_966,,4.966
E41_3_765,,3.765
E44_3_685,3.685,
E77_1_922,,1.922
E123_4_005,4.005,
E56_6_889,6.889,
E48_0_08,0.08,
E26_1_682,1.682,
E14_5_367,5.367,
E106_7_369,7.369,
E70_7_77,,7.77
E113_5_126,,5.126
E135_5_767,5.767,
E3_6_408,,6.408
E36_4_406,4.406,
E50_5_207,5.207,
E122_1_522,,1.522
E125_3_364,,3.364
E36_3_685,3.685,
E83_7_449,,7.449
E74_2_563,2.563,
E45_2_403,,2.403
E19_2_083,2.083,
E55_5_367,,5.367
E146_2_643,,2.643
E41_5_287,,5.287
E85_7_209,7.209,
E68_6_648,6.648,
E58_4_886,,4.886
E54_0_0,0.0,
E35_6_408,,6.408
E29_7_529,,7.529
E122_4_646,,4.646
E85_7_049,7.049,
E147_2_243,2.243,
E45_6_408,,6.408
E149_6_648,,6.648
E27_4_085,,4.085
E140_5_687,,5.687
E68_6_568,6.568,
E89_5_207,,5.207
E5_2_243,,2.243
E83_2_563,,2.563
E88_5_767,,5.767
E31_6_088,6.088,
E108_1_602,,1.602
E48_0_481,0.481,
E79_2_483,2.483,
E132_3_524,3.524,
E77_6_889,,6.889
E139_2_403,,2.403
E47_6_408,6.408,
E119_1_121,,1.121
E62_3_444,3.444,
E2_4_806,4.806,
E3_2_163,,2.163
E126_7_209,7.209,
E42_5_287,5.287,
E148_1_922,1.922,
E29_0_0,,0.0
E139_5_687,,5.687
E129_7_85,7.85,
E91_4_085,4.085,
E26_0_641,0.641,
E100_6_088,6.088,
E26_2_723,2.723,
E3_1_602,,1.602
E102_6_088,6.088,
E21_2_483,2.483,
E98_0_721,,0.721
E149_7_209,,7.209
E94_5_927,,5.927
E131_5_767,,5.767
E75_1_282,,1.282
E149_0_32,,0.32
E82_3_685,,3.685
E21_7_449,7.449,
E12_5_927,,5.927
E47_0_881,0.881,
E37_2_884,,2.884
E101_5_207,,5.207
E131_5_847,,5.847
E75_4_085,,4.085
E144_3_364,,3.364
E92_6_809,,6.809
E10_0_481,0.481,
E135_5_126,5.126,
E122_0_481,,0.481
E11_1_362,,1.362
E122_6_728,,6.728
E89_6_568,,6.568
E93_2_483,,2.483
E2_6_809,6.809,
E146_2_964,,2.964
E113_1_922,,1.922
E135_7_049,7.049,
E104_5_447,5.447,
E39_0_08,0.08,
E67_2_563,2.563,
E23_0_641,0.641,
E11_1_442,,1.442
E34_5_367,,5.367
E129_3_685,3.685,
E50_7_129,7.129,
E47_1_202,1.202,
E101_2_964,,2.964
E94_4_486,,4.486
E81_1_202,1.202,
E56_6_088,6.088,
E109_0_401,,0.401
E20_4_726,4.726,
E24_0_24,,0.24
E131_4_566,,4.566
E104_0_32,0.32,
E71_2_643,,2.643
E31_3_685,3.685,
E96_4_966,,4.966
E0_7_449,7.449,
E144_6_648,,6.648
E73_6_809,,6.809
E21_2_083,2.083,
E6_4_886,4.886,
E28_0_16,0.16,
E127_1_922,1.922,
E70_3_605,,3.605
E99_2_884,2.884,
E73_7_449,,7.449
E97_7_85,7.85,
E21_0_721,0.721,
E141_2_083,2.083,
E106_1_121,1.121,
E122_0_801,,0.801
E123_5_607,5.607,
E11_5_126,,5.126
E112_2_163,,2.163
E96_0_561,,0.561
E57_2_804,,2.804
E45_5_126,,5.126
E50_6_889,6.889,
E52_7_93,,7.93
E53_1_442,1.442,
E105_4_726,4.726,
E14_6_088,6.088,
E149_3_204,,3.204
E96_3_124,,3.124
E82_7_61,,7.61
E53_7_85,7.85,
E100_6_488,6.488,
E1_3_044,,3.044
E75_4_406,,4.406
E91_6_168,6.168,
E100_7_049,7.049,
E36_1_202,1.202,
E104_7_289,7.289,
E128_4_566,,4.566
E139_1_762,,1.762
E143_3_364,,3.364
E137_0_0,,0.0
E141_6_568,6.568,
E19_5_607,5.607,
E73_4_085,,4.085
E98_6_728,,6.728
E147_7_61,7.61,
E141_5_607,5.607,
E103_1_762,,1.762
E45_2_483,,2.483
E103_3_685,,3.685
E81_0_481,0.481,
E143_1_522,,1.522
E117_6_328,,6.328
E114_6_488,,6.488
E133_4_806,,4.806
E16_2_243,,2.243
E127_5_847,5.847,
E125_1_202,,1.202
E118_5_607,,5.607
E122_7_129,,7.129
E105_4_566,4.566,
E25_0_561,,0.561
E31_2_723,2.723,
E149_7_61,,7.61
E0_7_85,7.85,
E14_5_847,5.847,
E92_2_884,,2.884
E140_2_163,,2.163
E78_5_287,5.287,
E109_1_762,,1.762
E129_5_607,5.607,
E84_4_726,4.726,
E73_4_726,,4.726
E57_2_964,,2.964
E146_5_207,,5.207
E45_4_726,,4.726
E74_6_889,6.889,
E39_4_646,4.646,
E25_7_85,,7.85
E83_2_323,,2.323
E31_6_328,6.328,
E139_7_449,,7.449
E75_0_08,,0.08
E106_3_284,3.284,
E61_4_085,4.085,
E6_2_003,2.003,
E144_0_24,,0.24
E116_4_966,4.966,
E105_5_927,5.927,
E54_0_641,0.641,
E127_7_61,7.61,
E57_0_24,,0.24
E78_1_762,1.762,
E138_6_728,6.728,
E12_6_728,,6.728
E128_7_209,,7.209
E141_1_442,1.442,
E106_2_483,2.483,
E88_1_442,,1.442
E106_6_648,6.648,
E142_2_563,,2.563
E123_0_401,0.401,
E61_1_602,1.602,
E91_3_845,3.845,
E88_5_367,,5.367
E98_0_881,,0.881
E15_7_049,7.049,
E33_2_083,2.083,
E76_1_282,,1.282
E25_1_121,,1.121
E29_6_408,,6.408
E1_0_401,,0.401
E43_0_401,,0.401
E121_1_602,1.602,
E37_7_049,,7.049
E128_5_046,,5.046
E34_5_447,,5.447
E144_0_641,,0.641
E63_0_561,0.561,
E93_3_284,,3.284
E9_1_922,1.922,
E21_7_129,7.129,
E34_6_809,,6.809
E6_3_765,3.765,
E115_6_889,,6.889
E1_0_0,,0.0
E83_2_804,,2.804
E99_7_93,7.93,
E110_5_287,5.287,
E56_4_806,4.806,
E32_1_362,1.362,
E106_6_728,6.728,
E62_7_61,7.61,
E66_2_323,2.323,
E55_6_248,,6.248
E105_7_209,7.209,
E116_5_447,5.447,
E64_5_847,5.847,
E103_7_77,,7.77
E129_0_32,0.32,
E25_3_605,,3.605
E63_4_245,4.245,
E113_1_682,,1.682
E62_3_685,3.685,
E135_6_408,6.408,
E120_7_049,,7.049
E98_3_364,,3.364
E45_2_163,,2.163
E144_2_403,,2.403
E32_2_563,2.563,
E15_5_287,5.287,
E99_2_323,2.323,
E123_6_648,6.648,
E41_7_93,,7.93
E36_2_723,2.723,
E133_2_804,,2.804
E14_1_842,1.842,
E54_6_648,6.648,
E1_2_884,,2.884
E89_6_809,,6.809
E0_2_804,2.804,
E13_5_927,5.927,
E44_0_401,0.401,
E87_0_721,,0.721
E126_5_046,5.046,
E135_0_961,0.961,
E140_5_046,,5.046
E124_0_641,0.641,
E14_1_442,1.442,
E107_1_282,1.282,
E119_6_889,,6.889
E7_1_842,1.842,
E140_3_364,,3.364
E94_6_969,,6.969
E106_5_126,5.126,
E25_5_927,,5.927
E128_7_449,,7.449
E84_2_884,2.884,
E125_5_207,,5.207
E20_0_32,0.32,
E41_0_16,,0.16
