,PseudoTime0,PseudoTime1
E136_5_607,,5.607
E63_2_804,,2.804
E68_7_209,,7.209
E30_1_282,1.282,
E76_4_486,4.486,
E37_7_85,7.85,
E10_4_406,,4.406
E121_2_884,,2.884
E42_5_527,,5.527
E24_5_287,5.287,
E24_1_842,1.842,
E106_1_202,,1.202
E76_1_762,1.762,
E49_4_886,4.886,
E60_3_124,3.124,
E89_5_447,5.447,
E5_2_723,2.723,
E48_1_602,,1.602
E36_1_922,,1.922
E120_2_563,2.563,
E102_4_085,,4.085
E91_6_728,,6.728
E101_7_369,7.369,
E63_2_563,,2.563
E114_0_16,0.16,
E82_2_083,2.083,
E90_6_728,6.728,
E52_7_61,7.61,
E19_5_927,,5.927
E49_1_602,1.602,
E74_2_884,,2.884
E127_2_884,,2.884
E122_7_369,7.369,
E125_1_922,1.922,
E138_5_687,,5.687
E30_4_486,4.486,
E101_6_809,6.809,
E14_5_207,,5.207
E144_3_204,3.204,
E117_7_529,7.529,
E28_4_165,,4.165
E37_0_0,0.0,
E4_7_449,7.449,
E61_6_648,,6.648
E133_4_325,4.325,
E29_6_809,6.809,
E80_4_005,4.005,
E91_7_77,,7.77
E147_0_16,,0.16
E135_1_842,,1.842
E16_2_483,2.483,
E9_2_884,,2.884
E101_2_163,2.163,
E109_0_801,0.801,
E123_7_69,,7.69
E116_4_486,,4.486
E144_4_806,4.806,
E149_0_721,0.721,
E106_7_449,,7.449
E29_5_046,5.046,
E110_2_163,,2.163
E13_6_168,,6.168
E94_3_685,3.685,
E64_2_083,,2.083
E59_6_969,6.969,
E48_4_165,,4.165
E117_2_403,2.403,
E149_3_925,3.925,
E122_2_163,2.163,
E34_5_287,5.287,
E103_0_24,0.24,
E96_0_32,0.32,
E46_3_605,3.605,
E16_4_005,4.005,
E17_2_723,,2.723
E71_7_289,7.289,
E117_1_282,1.282,
E14_3_284,,3.284
E99_6_728,,6.728
E117_0_32,0.32,
E90_3_284,3.284,
E104_5_767,,5.767
E55_5_367,5.367,
E60_1_282,1.282,
E104_5_847,,5.847
E50_5_207,,5.207
E1_4_806,4.806,
E124_7_69,,7.69
E31_6_248,,6.248
E34_3_124,3.124,
E2_4_966,,4.966
E29_3_284,3.284,
E59_4_165,4.165,
E137_0_721,0.721,
