,PseudoTime0,PseudoTime1
E132_3_106,,3.106
E25_3_557,,3.557
E9_3_206,,3.206
E106_2_505,,2.505
E56_1_804,1.804,
E113_4_509,,4.509
E103_1_002,1.002,
E138_2_104,,2.104
E122_3_156,,3.156
E33_1_653,,1.653
E95_1_202,,1.202
E8_0_301,,0.301
E135_1_052,,1.052
E53_4_359,,4.359
E42_0_902,,0.902
E53_0_15,,0.15
E18_0_1,,0.1
E106_1_202,,1.202
E46_4_76,,4.76
E90_0_451,,0.451
E140_1_453,1.453,
E137_4_609,,4.609
E88_2_405,,2.405
E13_1_954,1.954,
E4_0_05,,0.05
E118_2_756,,2.756
E128_4_058,,4.058
E63_3_808,3.808,
E121_0_752,,0.752
E4_3_407,,3.407
E79_4_509,,4.509
E75_2_054,,2.054
E3_2_756,2.756,
E39_1_353,,1.353
E46_0_1,,0.1
E148_3_006,,3.006
E28_0_451,,0.451
E123_0_651,,0.651
E35_1_253,,1.253
E97_2_255,,2.255
E84_3_858,3.858,
E111_4_76,4.76,
E52_4_459,,4.459
E14_1_303,,1.303
E1_2_204,,2.204
E64_2_956,,2.956
E81_4_359,,4.359
E70_3_257,3.257,
E0_4_91,,4.91
E7_0_701,,0.701
E134_4_659,4.659,
E110_2_204,,2.204
E25_3_457,,3.457
E56_3_156,3.156,
E85_3_357,3.357,
E23_0_852,,0.852
E45_4_86,,4.86
E79_2_004,,2.004
E145_0_301,,0.301
E65_1_603,,1.603
E32_2_956,,2.956
E140_1_202,1.202,
E84_2_305,2.305,
E21_2_154,2.154,
E142_2_906,,2.906
E124_1_804,,1.804
E10_3_407,,3.407
E86_1_202,,1.202
E140_0_852,0.852,
E117_2_906,,2.906
E7_4_86,,4.86
E46_2_355,,2.355
E70_1_804,1.804,
E122_0_1,,0.1
E61_4_008,4.008,
E63_3_156,3.156,
E79_1_253,,1.253
E92_4_058,,4.058
E118_0_1,,0.1
E74_2_505,,2.505
E136_3_407,,3.407
E18_1_503,,1.503
E47_2_856,,2.856
E58_1_403,1.403,
E112_2_505,,2.505
E69_3_958,,3.958
E64_1_253,,1.253
E94_0_802,,0.802
E64_4_208,,4.208
E89_3_056,3.056,
E0_1_403,,1.403
E72_0_2,0.2,
E33_2_756,,2.756
E46_2_956,,2.956
E91_2_154,,2.154
E63_1_202,1.202,
E7_0_1,,0.1
E102_0_401,,0.401
E30_1_754,,1.754
E134_4_459,4.459,
E82_0_2,,0.2
E88_3_908,,3.908
E16_1_754,,1.754
E59_3_908,,3.908
E78_3_758,,3.758
E95_1_603,,1.603
E30_4_359,,4.359
E117_4_008,,4.008
E41_0_601,,0.601
E81_4_158,,4.158
E87_3_808,3.808,
E54_0_401,,0.401
E22_2_856,,2.856
E116_4_96,,4.96
E125_1_603,,1.603
E134_0_451,0.451,
E98_1_904,,1.904
E0_4_86,,4.86
E81_4_008,,4.008
E107_3_307,,3.307
E31_0_752,,0.752
E39_4_96,,4.96
E54_3_908,,3.908
E5_2_255,,2.255
E23_0_802,,0.802
E105_3_657,3.657,
E38_1_703,,1.703
E100_1_403,,1.403
E80_1_303,1.303,
E14_1_253,,1.253
E104_1_052,1.052,
E110_1_703,,1.703
E42_3_507,,3.507
E16_1_954,,1.954
E140_3_056,3.056,
E28_1_002,,1.002
E121_0_701,,0.701
E77_4_459,,4.459
E61_4_108,4.108,
E104_1_152,1.152,
E24_1_553,1.553,
E51_4_208,4.208,
E56_0_451,0.451,
E12_2_104,,2.104
E110_3_006,,3.006
E59_3_257,,3.257
E51_2_204,2.204,
E142_0_451,,0.451
E116_3_106,,3.106
E81_0_952,,0.952
E3_3_858,3.858,
E71_0_902,,0.902
E102_1_603,,1.603
E128_1_353,,1.353
E115_2_104,2.104,
E60_1_202,,1.202
E90_2_305,,2.305
E60_3_106,,3.106
E127_3_056,,3.056
E0_0_551,,0.551
E12_1_102,,1.102
E87_3_307,3.307,
E67_4_058,,4.058
E115_1_503,1.503,
E49_0_301,,0.301
E72_4_509,4.509,
E139_4_609,,4.609
E149_3_257,,3.257
E13_2_405,2.405,
E101_3_958,,3.958
E53_3_908,,3.908
E30_2_355,,2.355
E120_4_409,,4.409
E23_4_158,,4.158
E24_0_0,0.0,
E51_3_357,3.357,
E40_4_96,,4.96
E51_0_15,0.15,
E141_1_954,,1.954
E138_2_004,,2.004
E83_1_954,,1.954
E55_4_81,,4.81
E138_3_557,,3.557
E18_4_509,,4.509
E68_1_603,,1.603
E42_3_457,,3.457
E106_1_754,,1.754
E101_3_106,,3.106
E108_0_902,,0.902
E118_1_754,,1.754
E55_0_551,,0.551
E79_4_008,,4.008
E17_2_104,,2.104
E71_1_253,,1.253
E5_3_808,,3.808
E110_0_0,,0.0
E125_3_307,,3.307
E72_2_204,2.204,
E121_3_307,,3.307
E85_2_004,2.004,
E139_0_551,,0.551
E108_4_008,,4.008
E50_3_006,,3.006
E136_1_152,,1.152
E99_2_605,2.605,
E41_4_158,,4.158
E121_3_507,,3.507
E109_2_505,,2.505
E101_3_858,,3.858
E60_0_2,,0.2
E38_3_407,,3.407
E46_1_453,,1.453
E55_1_553,,1.553
E57_1_403,,1.403
E31_4_259,,4.259
E105_0_15,0.15,
E94_0_351,,0.351
E110_3_958,,3.958
E28_1_403,,1.403
E65_4_609,,4.609
E92_4_91,,4.91
E114_3_206,3.206,
E124_2_806,,2.806
E139_4_709,,4.709
E140_2_505,2.505,
E90_4_76,,4.76
E45_2_305,,2.305
E6_3_206,,3.206
E149_3_557,,3.557
E131_1_403,1.403,
E147_4_76,,4.76
E3_4_81,4.81,
E102_3_006,,3.006
E74_2_856,,2.856
E11_2_505,2.505,
E130_2_355,2.355,
E109_0_2,,0.2
E72_4_259,4.259,
E60_0_651,,0.651
E12_0_401,,0.401
E96_4_208,,4.208
E55_2_455,,2.455
E84_2_605,2.605,
E72_4_86,4.86,
E29_0_852,,0.852
E122_2_655,,2.655
E6_0_2,,0.2
E78_0_852,,0.852
E77_3_056,,3.056
E32_2_405,,2.405
E126_4_81,,4.81
E96_4_108,,4.108
E141_2_154,,2.154
E123_1_253,,1.253
E149_3_307,,3.307
E9_3_858,,3.858
E53_4_91,,4.91
E75_0_701,,0.701
E110_2_856,,2.856
E35_4_81,,4.81
E8_2_906,,2.906
E38_4_509,,4.509
E117_3_908,,3.908
E36_4_108,,4.108
E50_4_81,,4.81
E59_0_451,,0.451
E114_4_259,4.259,
E38_4_208,,4.208
E85_2_956,2.956,
E123_0_0,,0.0
E12_4_659,,4.659
E132_3_407,,3.407
E14_3_006,,3.006
E23_4_409,,4.409
E12_2_305,,2.305
E135_1_954,,1.954
E126_3_657,,3.657
E6_0_752,,0.752
E66_3_106,,3.106
E42_2_355,,2.355
E59_0_501,,0.501
E39_1_052,,1.052
E86_4_509,,4.509
E96_2_906,,2.906
E49_3_808,,3.808
E133_3_657,3.657,
E45_0_651,,0.651
E87_0_551,0.551,
E1_4_259,,4.259
E142_4_659,,4.659
E35_3_557,,3.557
E25_0_701,,0.701
E85_4_058,4.058,
E25_2_605,,2.605
E93_3_156,,3.156
E92_2_655,,2.655
E72_0_451,0.451,
E142_1_904,,1.904
E17_4_86,,4.86
E103_0_952,0.952,
E18_1_603,,1.603
E54_0_451,,0.451
E83_3_257,,3.257
E85_0_251,0.251,
E103_1_152,1.152,
E90_2_154,,2.154
E81_2_255,,2.255
E106_3_808,,3.808
E31_1_653,,1.653
E84_2_405,2.405,
E89_4_459,4.459,
E44_0_301,,0.301
E113_2_455,,2.455
E49_1_854,,1.854
E144_3_707,,3.707
E8_0_752,,0.752
E145_0_952,,0.952
E91_3_206,,3.206
E96_0_651,,0.651
E36_3_557,,3.557
E118_0_701,,0.701
E51_3_457,3.457,
E125_3_707,,3.707
E107_1_904,,1.904
E12_4_559,,4.559
E74_3_407,,3.407
E1_0_15,,0.15
E90_1_754,,1.754
E89_4_659,4.659,
E26_2_856,,2.856
E112_0_501,,0.501
E9_0_651,,0.651
E69_4_008,,4.008
E138_1_653,,1.653
E45_3_607,,3.607
E72_0_05,0.05,
E24_2_655,2.655,
E84_3_808,3.808,
E58_4_158,4.158,
E140_4_409,4.409,
E23_1_403,,1.403
E60_2_455,,2.455
E3_2_054,2.054,
E0_3_407,,3.407
E17_4_208,,4.208
E71_2_705,,2.705
E79_0_802,,0.802
E147_2_004,,2.004
E89_3_307,3.307,
E121_2_505,,2.505
E149_3_657,,3.657
E73_4_509,,4.509
E74_2_555,,2.555
E137_4_409,,4.409
E43_1_353,1.353,
E124_2_655,,2.655
E21_4_76,4.76,
E40_3_808,,3.808
E30_1_603,,1.603
E75_2_705,,2.705
E137_4_208,,4.208
E142_4_058,,4.058
E143_4_609,4.609,
E61_1_553,1.553,
E89_4_208,4.208,
E91_0_251,,0.251
E82_4_008,,4.008
E114_3_808,3.808,
E39_2_505,,2.505
E58_2_355,2.355,
E20_0_351,,0.351
E112_2_355,,2.355
E60_3_006,,3.006
E89_3_557,3.557,
E46_3_056,,3.056
