Gene1	Gene2	EdgeWeight
cJun	Gata1	608
Fog1	Gata1	606
Scl	Gata1	579
Pu1	Gata1	573
EgrNab	Gata1	560
Fli1	Gata1	551
Eklf	Gata1	442
Gata2	Gata1	431
Gfi1	Cebpa	336
Scl	Cebpa	293
Fog1	Cebpa	293
Gata2	Pu1	274
Gfi1	Pu1	261
Cebpa	Gata1	257
Gfi1	Gata1	228
cJun	Pu1	212
Cebpa	Pu1	208
Gata1	Pu1	202
Fli1	Cebpa	201
Gata1	Cebpa	143
Eklf	Cebpa	135
Eklf	Pu1	121
EgrNab	Cebpa	113
Gata2	Cebpa	109
cJun	Cebpa	106
Fli1	Pu1	101
Scl	Pu1	100
Fog1	Pu1	100
Pu1	Cebpa	76
EgrNab	Pu1	72
cJun	EgrNab	9
Gata2	EgrNab	7
EgrNab	Gata2	6
Scl	Gata2	6
Cebpa	Gfi1	5
Gfi1	EgrNab	5
Fli1	Scl	4
Scl	Gfi1	2
Fog1	Gfi1	2
Gata2	cJun	1
Fli1	Fog1	1
Scl	Fog1	1
EgrNab	Scl	1
cJun	Gfi1	1
EgrNab	Gfi1	1
Cebpa	EgrNab	1
Eklf	cJun	1
Gata1	EgrNab	1
cJun	Scl	1
Cebpa	cJun	1
Fog1	Gata2	1
Eklf	Gata2	1
Gata1	Eklf	1
cJun	Gata2	1
Gata1	cJun	1
Pu1	Scl	1
Gfi1	cJun	1
Fog1	cJun	1
Fli1	cJun	1
Gata1	Gata2	1
cJun	Eklf	1
Scl	cJun	1
Pu1	cJun	1
Fli1	Gata2	1
Cebpa	Gata2	0
Fli1	Gfi1	0
Gata1	Gfi1	0
Gfi1	Gata2	0
Gata2	Eklf	0
Pu1	Gfi1	0
Gata1	Scl	0
Pu1	Gata2	0
Gata2	Gfi1	0
EgrNab	cJun	0
Eklf	EgrNab	0
Pu1	EgrNab	0
Scl	EgrNab	0
Fli1	EgrNab	0
Fog1	EgrNab	0
Eklf	Gfi1	0
EgrNab	Fog1	0
Pu1	Eklf	0
Gata2	Scl	0
cJun	Fli1	0
Gata2	Fli1	0
Eklf	Fli1	0
Pu1	Fli1	0
Scl	Fli1	0
Fog1	Scl	0
Fog1	Fli1	0
Gfi1	Fli1	0
Gata1	Fli1	0
EgrNab	Fli1	0
Cebpa	Scl	0
Eklf	Scl	0
EgrNab	Eklf	0
Gfi1	Scl	0
Gfi1	Eklf	0
Fog1	Eklf	0
Cebpa	Eklf	0
cJun	Fog1	0
Gata2	Fog1	0
Eklf	Fog1	0
Pu1	Fog1	0
Fli1	Eklf	0
Scl	Eklf	0
Cebpa	Fog1	0
Gfi1	Fog1	0
Gata1	Fog1	0
Cebpa	Fli1	0
