Gene1	Gene2	EdgeWeight
Scl	Gata1	566
Fog1	Gata1	515
Pu1	Gata1	493
Gfi1	Cebpa	434
cJun	Gata1	428
EgrNab	Gata1	414
Fog1	Cebpa	324
Scl	Cebpa	320
Gata2	Gata1	285
Eklf	Gata1	268
Fli1	Gata1	266
Gata1	Cebpa	256
Fli1	Cebpa	192
Cebpa	Gata1	192
Eklf	Cebpa	190
Gfi1	Gata1	163
Gata2	Cebpa	161
Fog1	Gata2	153
EgrNab	Cebpa	144
cJun	Cebpa	125
Scl	Gata2	119
Gata1	Gata2	103
Gata2	Pu1	99
Pu1	Cebpa	80
Gata1	Pu1	66
Gfi1	Pu1	63
Cebpa	Pu1	59
EgrNab	Gata2	58
Pu1	Gata2	58
Eklf	Gata2	50
Fli1	Pu1	48
Gfi1	Gata2	44
Scl	Pu1	43
Fog1	Pu1	42
cJun	Gata2	30
Fli1	Gata2	24
EgrNab	Pu1	23
Eklf	Pu1	21
Cebpa	Gata2	18
cJun	Pu1	14
Pu1	cJun	4
Cebpa	Gfi1	4
Eklf	Scl	2
cJun	Scl	2
Scl	Gfi1	2
Fog1	Gfi1	2
Gata1	Scl	1
EgrNab	Gfi1	1
Scl	Fog1	1
Pu1	Scl	1
Gata1	cJun	1
Scl	cJun	1
Fog1	cJun	1
cJun	Eklf	1
Gata1	Eklf	1
Gata2	EgrNab	0
Cebpa	EgrNab	0
Gfi1	Fog1	0
Gata1	Fog1	0
EgrNab	Fog1	0
cJun	Gfi1	0
Gfi1	EgrNab	0
Fog1	EgrNab	0
Gata1	Gfi1	0
cJun	EgrNab	0
Fli1	Gfi1	0
Fli1	EgrNab	0
Cebpa	Fog1	0
Scl	EgrNab	0
Pu1	EgrNab	0
Gata2	Gfi1	0
Eklf	Gfi1	0
Pu1	Gfi1	0
Eklf	EgrNab	0
Gata2	cJun	0
Cebpa	Fli1	0
Fli1	Fog1	0
Fli1	Eklf	0
Fli1	Scl	0
Gata2	Scl	0
EgrNab	Eklf	0
Gfi1	Eklf	0
Fog1	Eklf	0
Cebpa	Eklf	0
Scl	Eklf	0
Pu1	Fog1	0
Pu1	Eklf	0
Gata2	Eklf	0
EgrNab	cJun	0
Gfi1	cJun	0
Cebpa	cJun	0
Fli1	cJun	0
Cebpa	Scl	0
Fog1	Scl	0
Gfi1	Scl	0
EgrNab	Scl	0
cJun	Fli1	0
Gata2	Fli1	0
Eklf	Fli1	0
Pu1	Fli1	0
Scl	Fli1	0
Eklf	cJun	0
Fog1	Fli1	0
Gfi1	Fli1	0
Gata1	Fli1	0
EgrNab	Fli1	0
cJun	Fog1	0
Gata2	Fog1	0
Eklf	Fog1	0
Gata1	EgrNab	0
