,PseudoTime0,PseudoTime1
E43_1_603,,1.603
E30_3_206,,3.206
E25_1_253,1.253,
E65_2_505,2.505,
E121_2_605,,2.605
E98_2_555,2.555,
E140_4_409,4.409,
E118_4_108,,4.108
E139_0_601,,0.601
E89_2_204,2.204,
E115_1_303,,1.303
E10_2_054,,2.054
E46_2_655,2.655,
E18_0_1,,0.1
E118_4_609,,4.609
E121_4_609,,4.609
E126_0_852,,0.852
E95_3_958,3.958,
E143_3_607,,3.607
E76_1_253,1.253,
E126_4_208,,4.208
E114_0_1,0.1,
E64_1_052,1.052,
E70_3_507,3.507,
E127_2_555,,2.555
E53_2_104,2.104,
E26_0_501,0.501,
E32_0_301,,0.301
E113_3_808,3.808,
E69_2_756,,2.756
E115_3_858,,3.858
E57_1_303,1.303,
E142_0_802,0.802,
E59_0_501,,0.501
E80_4_058,4.058,
E60_3_557,3.557,
E134_2_505,2.505,
E136_2_806,2.806,
E47_3_056,3.056,
E53_2_455,2.455,
E139_0_501,,0.501
E76_4_108,4.108,
E99_2_956,2.956,
E1_2_555,2.555,
E89_4_91,4.91,
E74_1_453,1.453,
E55_4_409,,4.409
E100_0_802,,0.802
E106_2_004,,2.004
E106_1_403,,1.403
E92_0_852,,0.852
E98_3_056,3.056,
E38_4_659,,4.659
E41_3_908,3.908,
E33_3_607,,3.607
E77_1_754,1.754,
E76_1_653,1.653,
E148_1_553,,1.553
E48_2_455,,2.455
E35_1_202,,1.202
E92_1_954,,1.954
E117_2_305,,2.305
E78_2_154,,2.154
E10_2_255,,2.255
E128_1_503,,1.503
E66_3_557,3.557,
E54_2_856,2.856,
E113_2_655,2.655,
E54_3_958,3.958,
E21_1_052,1.052,
E84_1_603,1.603,
E80_2_054,2.054,
E106_1_854,,1.854
E97_2_555,2.555,
E102_4_509,,4.509
E18_0_902,,0.902
E48_4_158,,4.158
E79_1_754,,1.754
E72_2_505,,2.505
E102_3_958,,3.958
E17_4_459,,4.459
E92_0_251,,0.251
E102_0_501,,0.501
E37_0_15,,0.15
E25_2_255,2.255,
E85_1_503,1.503,
E23_3_557,,3.557
E131_2_655,,2.655
E141_4_609,,4.609
E25_0_451,0.451,
E36_3_206,,3.206
E71_1_253,1.253,
E52_4_709,4.709,
E15_1_503,1.503,
E135_3_206,3.206,
E149_1_102,1.102,
E144_2_555,2.555,
E3_3_758,,3.758
E94_1_152,,1.152
E26_2_355,2.355,
E11_3_858,,3.858
E44_3_156,,3.156
E48_0_701,,0.701
E86_0_952,0.952,
E134_1_904,1.904,
E149_2_655,2.655,
E106_0_651,,0.651
E74_1_503,1.503,
E90_2_806,2.806,
E147_0_902,0.902,
E134_0_1,0.1,
E18_0_301,,0.301
E25_0_1,0.1,
E124_4_058,,4.058
E112_0_852,0.852,
E12_4_459,,4.459
E1_3_457,3.457,
E58_1_353,1.353,
E120_2_004,2.004,
E111_2_054,,2.054
E4_2_505,,2.505
E115_2_655,,2.655
E51_2_355,,2.355
E47_4_509,4.509,
E141_4_309,,4.309
E36_1_954,,1.954
E144_3_758,3.758,
E120_0_701,0.701,
E94_0_351,,0.351
E15_1_353,1.353,
E125_1_403,,1.403
E102_2_054,,2.054
E24_1_804,,1.804
E124_4_208,,4.208
E124_3_657,,3.657
E142_0_501,0.501,
E37_1_804,,1.804
E54_0_05,0.05,
E15_0_701,0.701,
E24_4_008,,4.008
E19_2_756,,2.756
E62_3_707,3.707,
E27_1_804,,1.804
E15_3_457,3.457,
E66_4_509,4.509,
E47_2_104,2.104,
E60_3_457,3.457,
E116_3_758,3.758,
E101_1_703,1.703,
E3_3_006,,3.006
E30_4_108,,4.108
E109_2_255,2.255,
E61_1_253,,1.253
E105_1_303,1.303,
E91_2_455,,2.455
E20_4_108,,4.108
E14_2_204,2.204,
E133_3_357,,3.357
E6_0_802,,0.802
E61_4_259,,4.259
E78_3_156,,3.156
E70_3_908,3.908,
E147_3_156,3.156,
E65_1_052,1.052,
E95_3_106,3.106,
E101_3_307,3.307,
E117_2_154,,2.154
E123_4_86,,4.86
E88_4_86,4.86,
E77_0_952,0.952,
E42_2_605,2.605,
E3_4_76,,4.76
E121_3_557,,3.557
E37_2_505,,2.505
E128_0_501,,0.501
E47_1_703,1.703,
E76_4_559,4.559,
E140_3_808,3.808,
E107_4_058,,4.058
E56_4_91,4.91,
E130_2_305,,2.305
E105_3_357,3.357,
E15_1_603,1.603,
E44_1_353,,1.353
E49_4_259,4.259,
E89_3_657,3.657,
E79_1_904,,1.904
E111_0_651,,0.651
E10_0_0,,0.0
E130_2_255,,2.255
E3_2_505,,2.505
E83_2_104,,2.104
E145_1_202,,1.202
E4_3_056,,3.056
E43_3_758,,3.758
E107_2_756,,2.756
E95_1_152,1.152,
E104_0_651,0.651,
E71_0_902,0.902,
E73_0_551,0.551,
E115_3_407,,3.407
E148_0_0,,0.0
E54_2_305,2.305,
E133_3_507,,3.507
E111_0_251,,0.251
E58_3_156,3.156,
E64_1_703,1.703,
E23_1_152,,1.152
E126_0_0,,0.0
E147_0_351,0.351,
E102_1_754,,1.754
E51_1_102,,1.102
E120_4_158,4.158,
E137_0_05,,0.05
E52_0_05,0.05,
E71_2_204,2.204,
E125_0_1,,0.1
E47_1_653,1.653,
E27_4_81,,4.81
E83_0_651,,0.651
E89_2_806,2.806,
E91_0_902,,0.902
E96_2_305,2.305,
E86_2_255,2.255,
E104_4_058,4.058,
E112_4_158,4.158,
E0_0_301,0.301,
E87_3_758,3.758,
E133_4_309,,4.309
E17_3_056,,3.056
E36_4_459,,4.459
E117_1_553,,1.553
E144_0_701,0.701,
E27_4_96,,4.96
E89_2_455,2.455,
E135_4_058,4.058,
E147_1_303,1.303,
E135_1_553,1.553,
E113_1_303,1.303,
E24_2_204,,2.204
E17_3_307,,3.307
E77_4_058,4.058,
E99_1_202,1.202,
E136_3_106,3.106,
E107_0_601,,0.601
E80_0_852,0.852,
E61_0_351,,0.351
E33_4_409,,4.409
E59_3_056,,3.056
E15_2_154,2.154,
E105_3_407,3.407,
E126_3_657,,3.657
E45_2_605,,2.605
E43_3_407,,3.407
E95_3_307,3.307,
E71_4_208,4.208,
E146_4_709,,4.709
E46_3_457,3.457,
E45_3_407,,3.407
E72_2_756,,2.756
E37_3_257,,3.257
E120_3_006,3.006,
E82_4_76,4.76,
E141_4_208,,4.208
E77_2_906,2.906,
E40_1_703,,1.703
E51_4_158,,4.158
E25_2_305,2.305,
E58_2_104,2.104,
E111_4_96,,4.96
E57_3_056,3.056,
E77_4_208,4.208,
E74_2_154,2.154,
E109_3_707,3.707,
E129_1_904,1.904,
E133_1_603,,1.603
E19_1_603,,1.603
E10_2_956,,2.956
E48_2_204,,2.204
E111_1_002,,1.002
E149_3_357,3.357,
E47_1_152,1.152,
E27_0_251,,0.251
E106_3_156,,3.156
E146_4_81,,4.81
E58_3_557,3.557,
E61_4_76,,4.76
E99_0_701,0.701,
E117_1_152,,1.152
E78_0_501,,0.501
E43_2_655,,2.655
E1_0_1,0.1,
E123_0_351,,0.351
E62_1_503,1.503,
E106_2_355,,2.355
E124_1_854,,1.854
E115_4_86,,4.86
E72_0_05,,0.05
E129_0_701,0.701,
E127_2_305,,2.305
E37_1_453,,1.453
E82_4_058,4.058,
E37_3_758,,3.758
E50_1_653,,1.653
E34_2_956,2.956,
E49_4_359,4.359,
E118_4_709,,4.709
E135_3_607,3.607,
E40_1_954,,1.954
E85_4_86,4.86,
E92_0_601,,0.601
E11_0_601,,0.601
E142_2_455,2.455,
E66_1_754,1.754,
E90_3_006,3.006,
E37_1_854,,1.854
E135_1_854,1.854,
E10_1_804,,1.804
E76_0_802,0.802,
E20_0_902,,0.902
E147_1_052,1.052,
E11_0_351,,0.351
E137_2_154,,2.154
E49_1_303,1.303,
E136_2_204,2.204,
E15_0_501,0.501,
E110_0_05,0.05,
E21_2_204,2.204,
E145_1_653,,1.653
E93_3_357,3.357,
E123_2_705,,2.705
E104_1_603,1.603,
E118_4_91,,4.91
E66_2_655,2.655,
E77_4_81,4.81,
E45_0_301,,0.301
E6_1_353,,1.353
E124_2_405,,2.405
E58_2_505,2.505,
E102_3_607,,3.607
E105_0_401,0.401,
E147_4_309,4.309,
E14_0_952,0.952,
E93_2_806,2.806,
E42_3_006,3.006,
E26_2_756,2.756,
E53_4_91,4.91,
E128_1_202,,1.202
E41_0_752,0.752,
E61_0_501,,0.501
E59_0_802,,0.802
E57_0_351,0.351,
E134_2_455,2.455,
E102_1_002,,1.002
E46_3_357,3.357,
E69_0_551,,0.551
E93_2_505,2.505,
E76_4_259,4.259,
E45_3_156,,3.156
E116_3_607,3.607,
E111_1_052,,1.052
E47_4_709,4.709,
E72_0_351,,0.351
E83_0_05,,0.05
E20_1_202,,1.202
E149_2_305,2.305,
E117_2_906,,2.906
E92_2_305,,2.305
E81_2_104,,2.104
E79_4_559,,4.559
E109_3_407,3.407,
E45_4_359,,4.359
E124_3_006,,3.006
E75_3_657,,3.657
E44_1_152,,1.152
E149_1_253,1.253,
E77_1_553,1.553,
E46_2_455,2.455,
E18_3_657,,3.657
E48_0_601,,0.601
E23_0_251,,0.251
E72_2_405,,2.405
E65_1_703,1.703,
E56_4_058,4.058,
E98_1_854,1.854,
E62_4_559,4.559,
E98_3_657,3.657,
E84_1_754,1.754,
E42_1_954,1.954,
E78_3_206,,3.206
E71_3_908,3.908,
E64_0_601,0.601,
E35_0_351,,0.351
E57_0_902,0.902,
E128_0_401,,0.401
E82_4_008,4.008,
E132_4_96,4.96,
E92_0_551,,0.551
E144_1_403,1.403,
E9_3_357,3.357,
E110_4_058,4.058,
E52_0_301,0.301,
E20_4_259,,4.259
E44_4_359,,4.359
E93_2_054,2.054,
E136_4_259,4.259,
E35_0_551,,0.551
E32_4_008,,4.008
E37_0_501,,0.501
E112_2_605,2.605,
E124_3_056,,3.056
E61_2_154,,2.154
