,PseudoTime0,PseudoTime1
E22_4_806,,4.806
E37_3_124,,3.124
E127_5_847,5.847,
E117_6_648,,6.648
E84_3_124,3.124,
E116_2_243,2.243,
E81_3_124,3.124,
E139_5_687,,5.687
E29_0_401,,0.401
E75_6_488,,6.488
E128_6_008,,6.008
E3_2_003,,2.003
E73_0_961,,0.961
E49_1_922,,1.922
E80_3_925,,3.925
E87_6_328,,6.328
E15_5_527,5.527,
E148_2_563,2.563,
E108_0_32,,0.32
E70_5_447,,5.447
E27_6_889,,6.889
E117_6_008,,6.008
E24_4_406,,4.406
E46_5_447,,5.447
E92_4_165,,4.165
E55_6_008,,6.008
E126_4_325,4.325,
E76_4_245,,4.245
E139_5_847,,5.847
E140_4_165,,4.165
E48_3_845,3.845,
E104_0_881,0.881,
E57_0_561,,0.561
E87_5_447,,5.447
E125_4_806,,4.806
E98_4_726,,4.726
E33_3_124,3.124,
E71_6_728,,6.728
E90_1_842,,1.842
E123_7_209,7.209,
E62_7_049,7.049,
E71_3_444,,3.444
E104_1_682,1.682,
E24_3_605,,3.605
E61_6_568,6.568,
E66_7_209,7.209,
E3_3_204,,3.204
E61_5_126,5.126,
E14_5_687,5.687,
E65_2_003,,2.003
E4_5_367,,5.367
E82_7_529,,7.529
E48_3_524,3.524,
E133_6_248,,6.248
E141_5_287,5.287,
E117_7_69,,7.69
E29_6_088,,6.088
E30_4_325,,4.325
E95_4_646,4.646,
E52_4_085,,4.085
E107_4_886,4.886,
E92_5_046,,5.046
E135_3_524,3.524,
E133_5_287,,5.287
E78_7_85,7.85,
E44_5_447,5.447,
E84_5_367,5.367,
E17_3_845,3.845,
E7_6_088,6.088,
E14_2_003,2.003,
E99_5_687,5.687,
E91_2_483,2.483,
E135_3_605,3.605,
E2_6_248,6.248,
E137_6_728,,6.728
E110_4_325,4.325,
E105_3_444,3.444,
E46_7_93,,7.93
E63_6_408,6.408,
E61_4_566,4.566,
E77_4_406,,4.406
E103_2_723,,2.723
E57_2_243,,2.243
E47_6_408,6.408,
E37_1_762,,1.762
E28_0_961,0.961,
E70_4_566,,4.566
E98_2_083,,2.083
E18_3_605,,3.605
E5_6_248,,6.248
E144_7_77,,7.77
E141_0_721,0.721,
E54_4_646,4.646,
E98_5_207,,5.207
E105_2_723,2.723,
E83_3_364,,3.364
E118_6_408,,6.408
E129_4_646,4.646,
E137_3_845,,3.845
E113_0_401,,0.401
E107_6_488,6.488,
E105_4_566,4.566,
E122_5_447,,5.447
E59_4_726,,4.726
E113_1_121,,1.121
E148_0_801,0.801,
E70_0_481,,0.481
E38_1_442,1.442,
E103_7_93,,7.93
E39_6_408,6.408,
E92_2_003,,2.003
E86_2_003,2.003,
E102_6_969,6.969,
E51_3_284,3.284,
E67_1_442,1.442,
E31_1_522,1.522,
E19_2_643,2.643,
E57_5_847,,5.847
E133_4_085,,4.085
E90_3_044,,3.044
E122_6_088,,6.088
E31_3_444,3.444,
E47_7_61,7.61,
E144_2_804,,2.804
E103_4_406,,4.406
E39_1_121,1.121,
E141_3_845,3.845,
E143_0_561,,0.561
E38_6_328,6.328,
E95_5_126,5.126,
E118_6_328,,6.328
E96_7_049,,7.049
E15_6_648,6.648,
E87_1_442,,1.442
E86_2_243,2.243,
E94_6_648,,6.648
E96_6_969,,6.969
E107_0_0,0.0,
E99_4_646,4.646,
E67_5_767,5.767,
E27_5_527,,5.527
E69_7_449,,7.449
E113_1_682,,1.682
E73_7_529,,7.529
E95_5_927,5.927,
E135_1_202,1.202,
E3_7_93,,7.93
E125_0_16,,0.16
E87_3_925,,3.925
E87_5_126,,5.126
E126_6_568,6.568,
E82_1_842,,1.842
E1_4_325,,4.325
E133_4_005,,4.005
E90_1_762,,1.762
E12_2_483,,2.483
E26_2_243,2.243,
E72_6_168,,6.168
E30_6_408,,6.408
E57_2_083,,2.083
E122_6_969,,6.969
E91_1_602,1.602,
E141_5_687,5.687,
E137_3_124,,3.124
E52_3_124,,3.124
E141_2_083,2.083,
E134_3_524,,3.524
E124_6_728,6.728,
E97_4_726,4.726,
E27_2_403,,2.403
E117_2_804,,2.804
E78_6_969,6.969,
E54_7_529,7.529,
E128_4_726,,4.726
E136_2_723,2.723,
E113_2_483,,2.483
E69_6_809,,6.809
E32_7_049,7.049,
E97_1_121,1.121,
E77_3_124,,3.124
E135_2_723,2.723,
E82_0_481,,0.481
E91_7_289,7.289,
E55_2_243,,2.243
E49_0_32,,0.32
E145_4_245,,4.245
E72_3_204,,3.204
E0_2_643,2.643,
E95_0_16,0.16,
E6_6_008,6.008,
E104_3_124,3.124,
E132_4_966,4.966,
E64_4_406,4.406,
E50_6_568,6.568,
E0_3_605,3.605,
E145_5_847,,5.847
E95_0_32,0.32,
E7_7_289,7.289,
E94_7_93,,7.93
E75_7_77,,7.77
E31_4_886,4.886,
E51_4_406,4.406,
E123_1_842,1.842,
E135_5_046,5.046,
E127_0_0,0.0,
E67_1_522,1.522,
E40_4_886,,4.886
E5_6_168,,6.168
E13_6_328,6.328,
E4_4_165,,4.165
E1_3_364,,3.364
E111_4_406,4.406,
E10_6_969,6.969,
E122_7_449,,7.449
E145_3_845,,3.845
E145_6_408,,6.408
E52_0_08,,0.08
E94_5_527,,5.527
E90_6_408,,6.408
E78_6_008,6.008,
E147_2_083,2.083,
E132_3_284,3.284,
E100_0_401,0.401,
E61_1_282,1.282,
