,PseudoTime0,PseudoTime1
E149_4_559,4.559,
E92_3_758,,3.758
E130_1_954,,1.954
E130_2_906,,2.906
E99_3_457,3.457,
E70_2_455,2.455,
E99_0_551,0.551,
E123_1_152,,1.152
E100_1_854,,1.854
E113_4_259,4.259,
E142_0_752,0.752,
E114_2_505,2.505,
E10_1_453,,1.453
E19_2_705,,2.705
E134_0_351,0.351,
E130_0_15,,0.15
E118_0_351,,0.351
E94_2_255,,2.255
E51_3_056,,3.056
E116_0_651,0.651,
E89_2_655,2.655,
E101_4_96,4.96,
E52_2_555,2.555,
E53_0_251,0.251,
E43_2_705,,2.705
E114_4_609,4.609,
E102_3_457,,3.457
E78_0_401,,0.401
E134_1_503,1.503,
E81_0_0,,0.0
E41_3_106,3.106,
E99_1_904,1.904,
E123_3_657,,3.657
E12_2_806,,2.806
E125_0_05,,0.05
E128_4_309,,4.309
E125_2_856,,2.856
E73_4_459,4.459,
E21_2_104,2.104,
E54_4_259,4.259,
E98_4_409,4.409,
E145_2_104,,2.104
E117_0_501,,0.501
E59_0_952,,0.952
E61_3_106,,3.106
E15_2_204,2.204,
E69_1_754,,1.754
E77_1_904,1.904,
E69_3_607,,3.607
E99_2_204,2.204,
E142_1_603,1.603,
E34_0_2,0.2,
E128_0_501,,0.501
E78_4_76,,4.76
E37_2_154,,2.154
E19_2_505,,2.505
E22_2_756,,2.756
E129_4_008,4.008,
E76_4_108,4.108,
E137_2_104,,2.104
E61_1_754,,1.754
E1_2_956,2.956,
E51_4_659,,4.659
E65_1_854,1.854,
E79_4_659,,4.659
E22_0_301,,0.301
E112_3_607,3.607,
E139_4_259,,4.259
E59_0_451,,0.451
E71_4_309,4.309,
E112_2_305,2.305,
E24_4_409,,4.409
E59_4_359,,4.359
E102_1_403,,1.403
E81_2_906,,2.906
E96_3_557,3.557,
E97_3_958,3.958,
E134_3_707,3.707,
E38_1_904,,1.904
E10_0_501,,0.501
E51_2_455,,2.455
E98_0_501,0.501,
E137_4_86,,4.86
E127_4_609,,4.609
E129_3_357,3.357,
E115_1_403,,1.403
E41_3_407,3.407,
E53_4_76,4.76,
E7_4_609,4.609,
E89_1_453,1.453,
E88_2_305,2.305,
E76_0_15,0.15,
E75_3_958,,3.958
E80_1_503,1.503,
E78_2_756,,2.756
E95_3_607,3.607,
E84_2_405,2.405,
E44_2_455,,2.455
E95_1_754,1.754,
E73_3_357,3.357,
E34_1_403,1.403,
E128_1_904,,1.904
E127_1_603,,1.603
E130_2_705,,2.705
E116_1_954,1.954,
E43_3_657,,3.657
E30_3_758,,3.758
E71_3_257,3.257,
E84_2_104,2.104,
E97_3_206,3.206,
E27_0_701,,0.701
E46_2_104,2.104,
E16_1_303,,1.303
E147_2_405,2.405,
E84_1_353,1.353,
E92_1_403,,1.403
E73_0_501,0.501,
E132_4_359,4.359,
E77_3_858,3.858,
E140_4_96,4.96,
E149_0_05,0.05,
E131_4_409,,4.409
E19_4_76,,4.76
E35_2_104,,2.104
E118_2_605,,2.605
E87_3_407,3.407,
E91_4_91,,4.91
E0_1_603,1.603,
E101_1_102,1.102,
E66_0_0,0.0,
E31_0_802,0.802,
E125_0_0,,0.0
E130_1_854,,1.854
E59_3_407,,3.407
E3_2_956,,2.956
E45_4_86,,4.86
E134_3_156,3.156,
E129_0_752,0.752,
E131_0_501,,0.501
E56_3_507,3.507,
E18_1_253,,1.253
E42_0_451,0.451,
E146_4_559,,4.559
E53_4_058,4.058,
E137_1_754,,1.754
E73_3_307,3.307,
E99_1_353,1.353,
E53_1_453,1.453,
E110_4_158,4.158,
E113_2_756,2.756,
E117_0_952,,0.952
E30_4_108,,4.108
E14_0_15,0.15,
E74_0_301,0.301,
E102_3_106,,3.106
E20_0_752,,0.752
E102_1_353,,1.353
E57_3_156,3.156,
E134_1_353,1.353,
E25_4_459,4.459,
E84_4_91,4.91,
E9_2_455,2.455,
E55_3_006,,3.006
E59_1_804,,1.804
E76_3_156,3.156,
E123_3_808,,3.808
E104_2_555,2.555,
E110_0_15,0.15,
E60_4_309,4.309,
E64_4_709,4.709,
E35_2_906,,2.906
E15_2_355,2.355,
E120_2_756,2.756,
E143_1_303,,1.303
E111_2_104,,2.104
E126_1_503,,1.503
E87_1_102,1.102,
E97_4_609,4.609,
E63_2_405,,2.405
E16_1_353,,1.353
E64_0_501,0.501,
E10_0_401,,0.401
E61_2_856,,2.856
E32_3_156,,3.156
E116_4_409,4.409,
E25_2_255,2.255,
E41_4_359,4.359,
E49_0_752,0.752,
E48_3_657,,3.657
E21_3_657,3.657,
E73_4_659,4.659,
E85_4_459,4.459,
E63_0_651,,0.651
E66_4_259,4.259,
E43_4_559,,4.559
E95_1_002,1.002,
E32_4_259,,4.259
E35_3_307,,3.307
E12_0_902,,0.902
E135_3_958,3.958,
E40_0_651,,0.651
E117_2_605,,2.605
E52_3_557,3.557,
E127_1_754,,1.754
E1_3_908,3.908,
E31_1_703,1.703,
E93_1_904,1.904,
E3_3_407,,3.407
E43_2_655,,2.655
E7_0_351,0.351,
E104_3_006,3.006,
E141_1_904,,1.904
E86_2_856,2.856,
E70_1_754,1.754,
E96_3_507,3.507,
E149_3_707,3.707,
E71_2_555,2.555,
E54_3_106,3.106,
E53_0_551,0.551,
E12_3_106,,3.106
E88_0_551,0.551,
E94_4_058,,4.058
E72_4_158,,4.158
E91_1_002,,1.002
E87_4_259,4.259,
E92_1_152,,1.152
E112_2_505,2.505,
E41_0_15,0.15,
E145_1_754,,1.754
E69_1_002,,1.002
E61_4_409,,4.409
E91_2_154,,2.154
E95_4_259,4.259,
E87_4_86,4.86,
E60_0_401,0.401,
E144_1_904,1.904,
E47_4_409,4.409,
E57_2_054,2.054,
E102_0_2,,0.2
E132_1_453,1.453,
E121_0_0,,0.0
E78_3_006,,3.006
E135_2_004,2.004,
E25_2_204,2.204,
E130_1_303,,1.303
E75_4_76,,4.76
E48_3_156,,3.156
E47_2_906,2.906,
E112_4_459,4.459,
E4_4_559,,4.559
E23_4_81,,4.81
E146_0_2,,0.2
E1_0_301,0.301,
E69_3_657,,3.657
E125_1_503,,1.503
E126_3_908,,3.908
E42_1_804,1.804,
E50_0_1,,0.1
E101_4_81,4.81,
E15_0_651,0.651,
E31_1_603,1.603,
E65_1_303,1.303,
E130_2_204,,2.204
E32_2_505,,2.505
E21_4_81,4.81,
E88_0_701,0.701,
E77_3_156,3.156,
E125_3_808,,3.808
E69_2_756,,2.756
E95_2_104,2.104,
E146_1_353,,1.353
E19_4_659,,4.659
E35_1_052,,1.052
E70_3_307,3.307,
E88_0_501,0.501,
E7_2_305,2.305,
E38_2_806,,2.806
E26_3_507,3.507,
E109_3_307,3.307,
E81_0_15,,0.15
E92_4_509,,4.509
E48_3_607,,3.607
E127_0_501,,0.501
E73_2_154,2.154,
E135_0_701,0.701,
E3_0_301,,0.301
E81_3_457,,3.457
E33_1_052,,1.052
E18_1_804,,1.804
E94_1_403,,1.403
E16_2_756,,2.756
E92_0_651,,0.651
E113_3_908,3.908,
E74_2_555,2.555,
E66_2_505,2.505,
E74_3_758,3.758,
E51_4_359,,4.359
E70_2_505,2.505,
E137_2_705,,2.705
E58_4_058,4.058,
E113_4_659,4.659,
E20_0_251,,0.251
E129_4_559,4.559,
E14_3_707,3.707,
E83_0_2,,0.2
E82_2_054,2.054,
E37_1_403,,1.403
E144_3_507,3.507,
E116_0_1,0.1,
E107_3_106,,3.106
E149_1_553,1.553,
E109_3_006,3.006,
E100_3_908,,3.908
E124_3_908,,3.908
E77_4_259,4.259,
E0_4_309,4.309,
E105_2_204,2.204,
E43_1_854,,1.854
E10_1_253,,1.253
E144_1_152,1.152,
E34_0_501,0.501,
E3_0_802,,0.802
E91_4_208,,4.208
E34_2_956,2.956,
E89_1_303,1.303,
E87_3_206,3.206,
E72_4_459,,4.459
E27_0_651,,0.651
E7_2_204,2.204,
E3_1_854,,1.854
E18_4_008,,4.008
E126_1_002,,1.002
E12_1_453,,1.453
E87_4_709,4.709,
E59_3_808,,3.808
E140_4_459,4.459,
E34_1_253,1.253,
E96_0_701,0.701,
E120_3_758,3.758,
E34_4_509,4.509,
E50_3_908,,3.908
E91_4_108,,4.108
E44_4_259,,4.259
E72_2_455,,2.455
E21_0_1,0.1,
E77_3_908,3.908,
E99_1_253,1.253,
E16_2_806,,2.806
E87_1_904,1.904,
E72_3_257,,3.257
E126_0_1,,0.1
E15_3_758,3.758,
E83_3_457,,3.457
E41_3_858,3.858,
E113_4_609,4.609,
E89_1_703,1.703,
E101_4_158,4.158,
E144_1_202,1.202,
E131_4_459,,4.459
E143_0_2,,0.2
E64_4_81,4.81,
E97_2_806,2.806,
E47_1_503,1.503,
E11_2_856,,2.856
E141_2_104,,2.104
E113_2_255,2.255,
E87_4_76,4.76,
E107_4_259,,4.259
E6_4_86,,4.86
E41_0_601,0.601,
E49_4_96,4.96,
E46_4_359,4.359,
E141_3_156,,3.156
E69_2_305,,2.305
E109_1_754,1.754,
E85_4_409,4.409,
E46_0_451,0.451,
E85_1_403,1.403,
E74_0_351,0.351,
E19_3_507,,3.507
E40_3_106,,3.106
E30_1_403,,1.403
E110_3_958,3.958,
E38_2_705,,2.705
E65_2_305,2.305,
E120_3_106,3.106,
E128_3_557,,3.557
E52_1_253,1.253,
E147_0_251,0.251,
E131_0_601,,0.601
E134_0_501,0.501,
E57_3_357,3.357,
E111_2_756,,2.756
E48_4_659,,4.659
E17_2_405,,2.405
E105_0_752,0.752,
E48_1_954,,1.954
E31_3_257,3.257,
E92_1_703,,1.703
E88_2_806,2.806,
E11_3_707,,3.707
E139_3_958,,3.958
E135_1_553,1.553,
E4_4_409,,4.409
E19_4_008,,4.008
E10_0_852,,0.852
E40_1_202,,1.202
E9_4_81,4.81,
E144_4_559,4.559,
E79_3_407,,3.407
E0_3_657,3.657,
E131_1_954,,1.954
E118_0_701,,0.701
E149_1_253,1.253,
E140_2_054,2.054,
E87_4_309,4.309,
E96_1_703,1.703,
E100_1_603,,1.603
E96_4_76,4.76,
E76_4_158,4.158,
E133_2_305,,2.305
E79_0_451,,0.451
E89_4_509,4.509,
E4_4_309,,4.309
E111_2_856,,2.856
E12_2_605,,2.605
E79_0_301,,0.301
E106_1_102,,1.102
E77_0_651,0.651,
E9_4_058,4.058,
E117_1_653,,1.653
E104_4_409,4.409,
E45_0_15,,0.15
E54_1_453,1.453,
E63_2_555,,2.555
E3_0_501,,0.501
E146_0_852,,0.852
E61_4_459,,4.459
E18_4_058,,4.058
E144_2_856,2.856,
E99_1_202,1.202,
E20_0_351,,0.351
E135_4_709,4.709,
E46_0_2,0.2,
E84_0_451,0.451,
E27_2_004,,2.004
E105_2_154,2.154,
E44_4_409,,4.409
E26_4_96,4.96,
E76_4_91,4.91,
E92_3_607,,3.607
