,PseudoTime0,PseudoTime1
E5_4_96,4.96,
E139_3_507,3.507,
E4_4_659,4.659,
E52_1_503,,1.503
E20_3_457,3.457,
E12_4_709,4.709,
E9_3_808,,3.808
E82_4_559,,4.559
E137_3_758,3.758,
E36_2_305,2.305,
E126_4_309,4.309,
E79_4_008,4.008,
E57_2_104,,2.104
E0_2_405,,2.405
E40_3_357,3.357,
E138_0_251,0.251,
E134_0_852,,0.852
E80_2_605,,2.605
E91_3_206,3.206,
E1_2_705,,2.705
E149_1_102,,1.102
E42_4_459,,4.459
E3_1_052,1.052,
E144_3_106,,3.106
E52_4_359,,4.359
E42_0_701,,0.701
E22_0_952,0.952,
E17_4_609,4.609,
E24_3_006,3.006,
E79_0_852,0.852,
E24_4_359,4.359,
E7_1_052,,1.052
E49_0_1,,0.1
E144_0_501,,0.501
E143_0_651,0.651,
E70_4_459,,4.459
E95_2_756,,2.756
E3_0_05,0.05,
E66_2_305,,2.305
E71_0_752,,0.752
E107_0_15,0.15,
E86_2_505,,2.505
E121_3_457,3.457,
E17_4_559,4.559,
E140_3_908,,3.908
E8_1_002,1.002,
E43_4_208,4.208,
E85_4_259,,4.259
E116_1_904,,1.904
E71_2_555,,2.555
E136_0_501,,0.501
E17_2_355,2.355,
E15_1_804,,1.804
E1_3_707,,3.707
E9_1_253,,1.253
E80_3_006,,3.006
E59_1_152,1.152,
E111_3_006,3.006,
E130_1_102,1.102,
E22_2_305,2.305,
E89_3_056,,3.056
E43_2_004,2.004,
E114_2_756,,2.756
E34_4_96,,4.96
E147_1_904,,1.904
E77_2_004,,2.004
E105_2_756,,2.756
E147_3_707,,3.707
E71_1_904,,1.904
E41_2_054,,2.054
E15_0_05,,0.05
E106_4_259,4.259,
E145_2_705,2.705,
E127_0_2,0.2,
E106_0_401,0.401,
E12_4_108,4.108,
E8_3_156,3.156,
E37_2_705,2.705,
E89_1_152,,1.152
E54_2_154,,2.154
E96_0_651,,0.651
E110_0_2,,0.2
E130_1_904,1.904,
E72_1_703,1.703,
E147_0_802,,0.802
E65_4_108,,4.108
E34_2_004,,2.004
E107_2_505,2.505,
E42_1_653,,1.653
E41_3_357,,3.357
E135_4_409,,4.409
E128_2_756,2.756,
E131_4_96,4.96,
E57_4_559,,4.559
E131_2_054,2.054,
E34_0_952,,0.952
E43_2_806,2.806,
E20_1_904,1.904,
E119_1_052,1.052,
E95_0_601,,0.601
E25_4_259,,4.259
E143_1_553,1.553,
E87_4_96,,4.96
E59_2_154,2.154,
E62_0_852,,0.852
E128_1_553,1.553,
E35_1_403,1.403,
E107_4_609,4.609,
E106_0_701,0.701,
E82_2_655,,2.655
E121_1_754,1.754,
E84_2_856,,2.856
E74_2_405,,2.405
E119_0_0,0.0,
E4_4_86,4.86,
E132_0_2,,0.2
E31_2_305,,2.305
E45_2_054,2.054,
E53_0_651,,0.651
E9_4_559,,4.559
E44_0_802,0.802,
E124_2_154,2.154,
E12_1_754,1.754,
E44_0_902,0.902,
E72_0_15,0.15,
E91_1_804,1.804,
E69_1_854,1.854,
E0_2_255,,2.255
E26_2_605,,2.605
E110_4_709,,4.709
