Gene1	Gene2	EdgeWeight
g6	g4	2.0
g7	g5	0.5
g7	g6	0.125
g6	g7	0.08
g7	g8	0.05555
g10	g1	0.01183
g9	g1	0.01183
g8	g9	0.0102
g2	g3	0.0102
g9	g10	0.008879999999999999
g4	g6	0.007809999999999999
g5	g7	0.007809999999999999
g1	g2	0.00692
g3	g4	0.00617
g8	g5	0.00554
g10	g2	0.00554
g3	g5	0.005
g3	g5	0.005
g5	g8	0.004529999999999999
g6	g5	0.00413
g9	g5	0.0034700000000000004
g7	g9	0.0032
g8	g4	0.00295
g7	g4	0.00295
g4	g8	0.00274
g1	g4	0.00255
g9	g4	0.0022199999999999998
g10	g8	0.0020800000000000003
g4	g5	0.00183
g6	g9	0.00173
g10	g5	0.00173
g5	g3	0.0016300000000000002
g6	g8	0.0016300000000000002
g1	g5	0.0015400000000000001
g2	g8	0.0015400000000000001
g4	g3	0.00146
g3	g2	0.00146
g1	g8	0.0013800000000000002
g3	g8	0.0013800000000000002
g3	g7	0.00131
g9	g6	0.00131
g3	g1	0.00125
g2	g6	0.00125
g9	g7	0.00118
g3	g6	0.00118
g2	g1	0.0011300000000000001
g6	g1	0.00108
g5	g10	0.00108
g2	g4	0.00103
g4	g1	0.00086
g10	g9	0.0008300000000000001
g4	g10	0.0008
g6	g3	0.0007599999999999999
g2	g9	0.00073
