,PseudoTime0,PseudoTime1
E23_4_806,4.806,
E36_3_124,3.124,
E127_5_847,5.847,
E117_6_648,,6.648
E86_3_124,3.124,
E116_2_243,2.243,
E83_3_124,,3.124
E140_5_687,,5.687
E29_0_401,,0.401
E76_6_488,,6.488
E128_6_008,,6.008
E3_2_003,,2.003
E74_0_961,0.961,
E48_1_922,1.922,
E82_3_925,,3.925
E89_6_328,,6.328
E15_5_527,5.527,
E149_2_563,,2.563
E110_0_32,0.32,
E71_5_447,,5.447
E27_6_889,,6.889
E117_6_008,,6.008
E25_4_406,,4.406
E44_5_447,5.447,
E95_4_165,4.165,
E55_6_008,,6.008
E126_4_325,4.325,
E77_4_245,,4.245
E140_5_847,,5.847
E141_4_165,4.165,
E47_3_845,3.845,
E106_0_881,0.881,
E57_0_561,,0.561
E89_5_447,,5.447
E125_4_806,,4.806
E100_4_726,4.726,
E33_3_124,3.124,
E72_6_728,,6.728
E93_1_842,,1.842
E123_7_209,7.209,
E63_7_049,7.049,
E72_3_444,,3.444
E106_1_682,1.682,
E25_3_605,,3.605
E62_6_568,6.568,
E67_7_209,7.209,
E3_3_204,,3.204
E62_5_126,5.126,
E14_5_687,5.687,
E66_2_003,2.003,
E4_5_367,,5.367
E84_7_529,7.529,
E47_3_524,3.524,
E133_6_248,,6.248
E142_5_287,,5.287
E117_7_69,,7.69
E29_6_088,,6.088
E30_4_325,,4.325
E97_4_646,4.646,
E52_4_085,,4.085
E109_4_886,,4.886
E95_5_046,5.046,
E136_3_524,3.524,
E133_5_287,,5.287
E79_7_85,7.85,
E42_5_447,5.447,
E86_5_367,5.367,
E17_3_845,3.845,
E7_6_088,6.088,
E14_2_003,2.003,
E101_5_687,,5.687
E94_2_483,,2.483
E136_3_605,3.605,
E2_6_248,6.248,
E138_6_728,6.728,
E112_4_325,,4.325
E107_3_444,3.444,
E44_7_93,7.93,
E64_6_408,6.408,
E62_4_566,4.566,
E78_4_406,4.406,
E105_2_723,2.723,
E57_2_243,,2.243
E45_6_408,,6.408
E36_1_762,1.762,
E28_0_961,0.961,
E71_4_566,,4.566
E100_2_083,2.083,
E18_3_605,,3.605
E5_6_248,,6.248
E145_7_77,,7.77
E142_0_721,,0.721
E54_4_646,4.646,
E100_5_207,5.207,
E107_2_723,2.723,
E85_3_364,3.364,
E118_6_408,,6.408
E129_4_646,4.646,
E138_3_845,3.845,
E114_0_401,,0.401
E109_6_488,,6.488
E107_4_566,4.566,
E122_5_447,,5.447
E59_4_726,,4.726
E114_1_121,,1.121
E149_0_801,,0.801
E71_0_481,,0.481
E37_1_442,,1.442
E105_7_93,7.93,
E38_6_408,6.408,
E95_2_003,2.003,
E88_2_003,,2.003
E104_6_969,6.969,
E51_3_284,3.284,
E68_1_442,1.442,
E31_1_522,1.522,
E19_2_643,2.643,
E57_5_847,,5.847
E133_4_085,,4.085
E93_3_044,,3.044
E122_6_088,,6.088
E31_3_444,3.444,
E45_7_61,,7.61
E145_2_804,,2.804
E105_4_406,4.406,
E38_1_121,1.121,
E142_3_845,,3.845
E144_0_561,,0.561
E37_6_328,,6.328
E97_5_126,5.126,
E118_6_328,,6.328
E98_7_049,,7.049
E15_6_648,6.648,
E89_1_442,,1.442
E88_2_243,,2.243
E96_6_648,,6.648
E98_6_969,,6.969
E109_0_0,,0.0
E101_4_646,,4.646
E68_5_767,5.767,
E27_5_527,,5.527
E70_7_449,,7.449
E114_1_682,,1.682
E74_7_529,7.529,
E97_5_927,5.927,
E136_1_202,1.202,
E3_7_93,,7.93
E125_0_16,,0.16
E89_3_925,,3.925
E89_5_126,,5.126
E126_6_568,6.568,
E84_1_842,1.842,
E1_4_325,,4.325
E133_4_005,,4.005
E93_1_762,,1.762
E12_2_483,,2.483
E26_2_243,2.243,
E73_6_168,,6.168
E30_6_408,,6.408
E57_2_083,,2.083
E122_6_969,,6.969
E94_1_602,,1.602
E142_5_687,,5.687
E138_3_124,3.124,
E52_3_124,,3.124
E142_2_083,,2.083
E135_3_524,3.524,
E124_6_728,6.728,
E99_4_726,4.726,
E27_2_403,,2.403
E117_2_804,,2.804
E79_6_969,6.969,
E54_7_529,7.529,
E128_4_726,,4.726
E137_2_723,,2.723
E114_2_483,,2.483
E70_6_809,,6.809
E32_7_049,7.049,
E99_1_121,1.121,
E78_3_124,3.124,
E136_2_723,2.723,
E84_0_481,0.481,
E94_7_289,,7.289
E55_2_243,,2.243
E48_0_32,0.32,
E146_4_245,,4.245
E73_3_204,,3.204
E0_2_643,2.643,
E97_0_16,0.16,
E6_6_008,6.008,
E106_3_124,3.124,
E132_4_966,4.966,
E65_4_406,,4.406
E50_6_568,6.568,
E0_3_605,3.605,
E146_5_847,,5.847
E97_0_32,0.32,
E7_7_289,7.289,
E96_7_93,,7.93
E76_7_77,,7.77
E31_4_886,4.886,
E51_4_406,4.406,
E123_1_842,1.842,
E136_5_046,5.046,
E127_0_0,0.0,
E68_1_522,1.522,
E39_4_886,4.886,
E5_6_168,,6.168
E13_6_328,6.328,
E4_4_165,,4.165
E1_3_364,,3.364
E113_4_406,,4.406
E10_6_969,6.969,
E122_7_449,,7.449
E146_3_845,,3.845
E146_6_408,,6.408
E52_0_08,,0.08
E96_5_527,,5.527
E93_6_408,,6.408
E79_6_008,6.008,
E148_2_083,2.083,
E132_3_284,3.284,
E102_0_401,0.401,
E62_1_282,1.282,
E142_3_044,,3.044
E111_0_881,0.881,
E146_6_568,,6.568
E4_1_922,,1.922
E12_1_362,,1.362
E2_1_682,1.682,
E148_7_449,7.449,
E33_5_527,5.527,
E59_0_24,,0.24
E98_5_367,,5.367
E88_5_607,,5.607
E23_6_408,6.408,
E87_6_648,,6.648
E14_5_447,5.447,
E61_0_801,0.801,
E97_6_728,6.728,
E5_1_682,,1.682
E21_6_568,6.568,
E41_5_607,,5.607
E149_0_961,,0.961
E105_6_248,6.248,
E89_4_085,,4.085
E147_0_24,0.24,
E34_3_284,,3.284
E101_3_524,,3.524
E146_6_889,,6.889
E127_0_401,0.401,
E52_3_044,,3.044
E119_7_61,,7.61
E125_5_687,,5.687
E42_3_925,3.925,
E149_4_726,,4.726
E147_5_847,5.847,
E48_0_481,0.481,
E141_1_282,1.282,
E1_5_367,,5.367
E14_4_806,4.806,
E7_6_008,6.008,
E146_7_85,,7.85
E72_6_008,,6.008
E68_2_003,2.003,
E111_4_726,4.726,
E126_5_207,5.207,
E52_6_728,,6.728
E15_1_602,1.602,
E111_3_605,3.605,
E66_3_364,3.364,
E4_2_483,,2.483
E98_2_163,,2.163
E92_5_767,,5.767
E87_2_163,,2.163
E38_1_522,1.522,
E111_7_369,7.369,
E115_1_602,,1.602
E86_4_566,4.566,
E7_0_961,0.961,
E126_1_842,1.842,
E108_0_24,,0.24
E97_6_889,6.889,
E18_6_008,,6.008
E135_6_248,6.248,
E11_2_323,,2.323
E42_0_401,0.401,
E145_5_447,,5.447
E44_3_605,3.605,
E19_6_648,6.648,
E57_0_481,,0.481
E149_3_444,,3.444
E63_0_881,0.881,
E100_7_289,7.289,
E142_2_003,,2.003
E120_0_08,,0.08
E28_3_925,3.925,
E121_1_362,1.362,
E138_6_568,6.568,
E37_6_008,,6.008
E0_2_483,2.483,
E87_7_129,,7.129
E63_4_566,4.566,
E110_0_881,0.881,
E121_0_801,0.801,
E85_4_406,4.406,
