,PseudoTime0,PseudoTime1
E121_4_459,4.459,
E134_0_802,,0.802
E52_0_2,,0.2
E102_2_655,2.655,
E105_0_902,,0.902
E120_1_052,,1.052
E113_0_1,,0.1
E134_1_152,,1.152
E11_3_156,3.156,
E66_2_054,,2.054
E27_3_357,3.357,
E47_0_251,,0.251
E3_1_603,1.603,
E138_4_81,4.81,
E11_4_158,4.158,
E15_3_557,,3.557
E137_2_756,2.756,
E71_0_651,,0.651
E53_2_054,,2.054
E70_0_251,,0.251
E126_0_05,0.05,
E42_4_86,,4.86
E108_0_15,0.15,
E89_1_152,,1.152
E133_1_503,1.503,
E22_2_255,2.255,
E1_3_707,,3.707
E56_2_856,,2.856
E134_3_106,,3.106
E18_0_501,0.501,
E64_4_208,,4.208
E136_3_958,,3.958
E10_4_609,4.609,
E65_4_359,,4.359
E137_4_91,4.91,
E54_3_006,,3.006
E79_0_752,0.752,
E131_0_601,0.601,
E133_4_91,4.91,
E112_2_255,,2.255
E38_3_908,3.908,
E56_0_251,,0.251
E24_2_255,2.255,
E20_4_008,4.008,
E125_4_158,4.158,
E16_3_707,3.707,
E69_2_104,2.104,
E104_0_451,,0.451
E49_4_81,,4.81
E58_2_355,,2.355
E1_4_208,,4.208
E99_4_008,,4.008
E86_3_707,,3.707
E59_3_607,3.607,
E2_4_659,4.659,
E47_2_555,,2.555
E109_0_2,,0.2
E116_4_81,,4.81
E67_2_906,2.906,
E46_2_505,,2.505
E31_1_202,,1.202
E117_3_808,3.808,
E142_3_257,,3.257
E3_3_457,3.457,
E128_2_255,2.255,
E49_1_503,,1.503
E2_0_551,0.551,
E26_2_655,,2.655
E15_4_91,,4.91
E66_0_601,,0.601
E10_3_808,3.808,
E36_1_102,1.102,
E75_3_657,3.657,
E107_0_301,0.301,
E87_2_756,,2.756
E27_1_754,1.754,
E24_4_86,4.86,
E86_0_852,,0.852
E102_1_754,1.754,
E122_0_752,0.752,
E37_4_409,4.409,
E26_4_709,,4.709
E59_2_756,2.756,
E82_2_856,,2.856
E149_1_202,,1.202
E76_3_156,,3.156
E70_4_86,,4.86
E32_4_008,4.008,
E90_4_008,,4.008
E126_4_359,4.359,
E110_1_303,,1.303
E94_0_802,0.802,
E56_2_956,,2.956
E18_0_0,0.0,
E64_3_307,,3.307
E124_1_453,1.453,
E147_4_76,,4.76
E109_4_208,,4.208
E113_4_309,,4.309
E135_3_106,,3.106
E31_0_651,,0.651
E43_2_956,2.956,
E45_1_052,1.052,
E97_0_401,,0.401
E47_4_86,,4.86
E39_2_906,2.906,
E126_2_405,2.405,
E94_2_655,2.655,
E71_0_251,,0.251
E60_0_902,,0.902
E25_2_104,,2.104
E16_1_403,1.403,
E39_1_653,1.653,
E29_2_305,2.305,
E124_1_603,1.603,
E114_0_0,,0.0
E7_4_108,,4.108
E32_0_952,0.952,
E21_1_353,,1.353
E36_0_2,0.2,
E39_1_703,1.703,
E129_4_309,,4.309
E67_2_355,2.355,
E109_0_301,,0.301
E97_0_852,,0.852
E67_4_359,4.359,
E62_3_507,,3.507
E132_1_152,,1.152
E79_0_902,0.902,
E120_4_108,,4.108
E94_1_703,1.703,
E10_0_0,0.0,
E147_2_255,,2.255
E15_3_156,,3.156
E2_4_309,4.309,
E46_4_409,,4.409
E146_1_052,1.052,
E91_4_609,4.609,
E49_4_509,,4.509
E59_3_307,3.307,
E113_0_2,,0.2
E149_0_752,,0.752
E132_2_655,,2.655
E118_2_305,2.305,
E88_3_307,,3.307
E118_2_906,2.906,
E5_4_208,4.208,
E70_0_451,,0.451
E45_0_952,0.952,
E48_2_756,2.756,
E139_2_004,2.004,
E144_3_106,,3.106
E88_4_259,,4.259
E112_1_253,,1.253
E63_3_056,3.056,
E110_4_96,,4.96
E131_1_503,1.503,
E35_0_551,0.551,
E146_4_259,4.259,
E94_1_754,1.754,
E104_0_15,,0.15
E101_0_501,,0.501
E37_1_403,1.403,
E43_0_0,0.0,
E44_2_956,2.956,
E145_3_206,3.206,
E93_0_852,,0.852
E97_0_0,,0.0
E129_0_251,,0.251
E72_1_052,1.052,
E74_2_605,,2.605
E33_2_405,2.405,
E57_1_202,,1.202
E132_0_401,,0.401
E83_4_459,4.459,
E9_0_601,,0.601
E72_1_102,1.102,
E48_0_752,0.752,
E133_0_0,0.0,
E91_3_557,3.557,
E54_2_505,,2.505
E13_1_303,1.303,
E9_2_956,,2.956
E53_3_257,,3.257
E76_3_657,,3.657
E35_3_808,3.808,
E67_0_852,0.852,
E15_2_906,,2.906
E66_0_752,,0.752
E138_0_952,0.952,
E67_0_2,0.2,
E100_1_202,1.202,
E112_0_952,,0.952
E14_4_559,,4.559
E50_0_2,0.2,
E10_1_052,1.052,
E98_4_76,,4.76
E87_0_752,,0.752
E2_2_906,2.906,
E147_2_355,,2.355
E36_3_808,3.808,
E1_1_553,,1.553
E132_3_206,,3.206
E87_0_251,,0.251
E116_0_752,,0.752
E82_4_409,,4.409
E71_1_202,,1.202
E112_3_557,,3.557
E22_3_156,3.156,
E0_1_904,,1.904
E98_1_553,,1.553
E74_4_459,,4.459
E42_4_108,,4.108
E130_3_657,3.657,
E130_0_1,0.1,
E84_0_651,,0.651
E102_0_852,0.852,
E43_4_359,4.359,
E149_4_208,,4.208
E80_4_459,,4.459
E118_0_15,0.15,
E61_4_008,4.008,
E87_3_858,,3.858
E138_0_2,0.2,
E33_0_2,0.2,
E26_3_657,,3.657
E120_1_904,,1.904
E32_3_307,3.307,
E120_1_503,,1.503
E98_3_156,,3.156
E63_2_004,2.004,
E50_1_653,1.653,
E123_3_407,3.407,
E88_2_505,,2.505
E40_2_505,2.505,
E104_3_808,,3.808
E101_1_954,,1.954
E58_1_553,,1.553
E29_1_603,1.603,
E149_0_451,,0.451
E41_2_705,,2.705
E22_3_106,3.106,
E60_4_96,,4.96
E82_1_904,,1.904
E124_0_2,0.2,
E101_1_403,,1.403
E137_4_509,4.509,
E87_3_457,,3.457
E82_4_659,,4.659
E38_0_902,0.902,
E145_2_956,2.956,
E139_0_551,0.551,
E25_3_908,,3.908
E121_3_707,3.707,
E127_4_509,4.509,
E140_2_956,,2.956
E15_0_301,,0.301
E147_2_705,,2.705
E22_1_703,1.703,
E66_0_852,,0.852
E102_2_405,2.405,
E97_2_705,,2.705
E29_4_81,4.81,
E138_0_451,0.451,
E9_1_503,,1.503
E46_3_607,,3.607
E114_2_154,,2.154
E49_3_006,,3.006
E20_1_052,1.052,
E16_2_705,2.705,
E54_3_457,,3.457
E126_2_705,2.705,
E22_4_659,4.659,
E18_3_006,3.006,
E50_3_257,3.257,
E145_4_058,4.058,
E64_4_91,,4.91
E32_2_705,2.705,
E96_4_208,,4.208
E37_3_858,3.858,
E135_4_659,,4.659
E12_1_253,1.253,
E27_3_056,3.056,
E6_2_305,2.305,
E149_3_457,,3.457
E41_1_603,,1.603
E82_4_509,,4.509
E138_2_054,2.054,
E89_1_253,,1.253
E31_2_856,,2.856
E134_4_108,,4.108
E110_1_954,,1.954
E128_3_156,3.156,
E80_3_056,,3.056
E97_1_002,,1.002
E82_0_802,,0.802
E109_1_353,,1.353
E89_4_058,,4.058
E139_1_403,1.403,
E23_4_609,4.609,
E35_4_81,4.81,
E128_4_208,4.208,
E25_2_355,,2.355
E133_4_86,4.86,
E38_4_409,4.409,
E74_3_557,,3.557
E116_2_204,,2.204
E2_4_91,4.91,
E20_1_102,1.102,
E46_3_156,,3.156
E140_3_808,,3.808
E107_1_804,1.804,
E98_1_804,,1.804
E67_4_309,4.309,
E46_4_208,,4.208
E22_2_906,2.906,
E44_3_908,3.908,
E35_2_455,2.455,
E20_3_457,3.457,
E54_2_355,,2.355
E27_3_607,3.607,
E47_3_758,,3.758
E109_3_858,,3.858
E130_1_453,1.453,
E40_4_709,4.709,
E108_3_808,3.808,
E116_2_856,,2.856
E74_4_709,,4.709
E126_0_251,0.251,
E64_4_259,,4.259
E114_2_505,,2.505
E104_1_102,,1.102
E85_2_655,,2.655
E127_3_106,3.106,
E144_0_601,,0.601
E41_2_305,,2.305
E67_0_251,0.251,
E123_0_1,0.1,
E35_2_305,2.305,
E44_4_208,4.208,
E19_2_255,2.255,
E45_4_609,4.609,
E99_0_05,,0.05
E84_1_904,,1.904
E91_4_709,4.709,
E2_0_651,0.651,
E142_0_401,,0.401
