Gene1	Gene2	EdgeWeight
PGD2	AMH	282
FGF9	AMH	274
FOXL2	AMH	238
CTNNB1	AMH	232
RSPO1	AMH	232
WNT4	AMH	227
CBX2	AMH	226
UGR	AMH	226
SRY	AMH	165
SOX9	AMH	165
DMRT1	AMH	165
NR5A1	AMH	165
DKK1	AMH	165
CTNNB1	FOXL2	158
RSPO1	FOXL2	158
FOXL2	SOX9	147
RSPO1	SOX9	142
CTNNB1	SOX9	142
UGR	SOX9	139
SOX9	FOXL2	136
DKK1	FOXL2	136
PGD2	FOXL2	131
DHH	FOXL2	131
AMH	FOXL2	130
FGF9	FOXL2	130
PGD2	SOX9	117
AMH	SOX9	117
FGF9	SOX9	117
DHH	SOX9	117
FOXL2	CTNNB1	110
DMRT1	SOX9	105
CBX2	FOXL2	100
FOXL2	NR5A1	96
SOX9	CTNNB1	94
FOXL2	WNT4	94
PGD2	CTNNB1	81
DHH	CTNNB1	81
AMH	CTNNB1	80
FGF9	CTNNB1	80
AMH	WT1pKTS	77
FGF9	WT1pKTS	77
DHH	WT1pKTS	77
PGD2	WT1pKTS	77
AMH	NR5A1	75
PGD2	NR5A1	75
FGF9	NR5A1	75
DHH	NR5A1	75
DHH	AMH	74
NR0B1	AMH	72
FOXL2	WT1pKTS	70
DHH	WNT4	65
PGD2	WNT4	65
AMH	WNT4	64
FGF9	WNT4	64
SRY	FOXL2	56
UGR	WT1pKTS	56
SOX9	WT1pKTS	56
GATA4	AMH	54
WT1mKTS	AMH	54
WT1pKTS	AMH	54
NR5A1	FOXL2	53
DMRT1	FOXL2	50
DKK1	WT1pKTS	49
WNT4	SOX9	48
CBX2	SOX9	48
FOXL2	NR0B1	47
UGR	NR5A1	45
RSPO1	NR5A1	36
CBX2	WT1pKTS	35
CTNNB1	WT1pKTS	35
UGR	FOXL2	33
CTNNB1	NR5A1	31
WT1pKTS	FOXL2	30
WNT4	WT1pKTS	28
RSPO1	WT1pKTS	28
RSPO1	UGR	27
FGF9	UGR	27
DMRT1	UGR	27
CTNNB1	UGR	27
PGD2	UGR	27
DKK1	UGR	27
AMH	UGR	27
FOXL2	UGR	27
SOX9	UGR	27
DHH	UGR	27
WNT4	NR5A1	25
CBX2	NR5A1	25
