PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E137_0_481,32.4967924864994,NA,NA,NA
E53_6_008,NA,85.5174141275072,NA,NA
E17_2_884,NA,84.2836319810045,NA,NA
E144_2_804,44.246381667009,NA,NA,NA
E124_6_488,NA,72.608554736446,NA,NA
E93_0_561,7.31016291630101,16.3706291177241,6.81919855702932,6.63549257883742
E144_3_845,58.9470447923445,NA,NA,NA
E37_0_721,NA,NA,19.481937886601,20.5917209974854
E83_1_041,14.8251757102972,8.48421613603507,10.4536829022537,9.80875015780267
E134_1_762,104.793400110065,NA,NA,NA
E23_7_77,49.2794878588045,NA,NA,NA
E80_7_129,NA,NA,62.1948258190911,NA
E46_6_168,95.9728663468739,NA,NA,NA
E53_1_202,NA,22.2219368195059,NA,NA
E32_0_32,0.793062798137281,0.795472308094015,0.7977889259358,0.797583585994841
E65_6_328,NA,NA,NA,54.0759536560536
E48_4_085,95.1191691261689,NA,NA,NA
E120_0_401,9.62421806900453,7.35347761240095,10.7098042069046,10.302675691922
E79_0_24,2.77433481748946,3.29309988115124,21.486424973176,19.4904740792913
E33_6_969,93.9253703562292,NA,NA,NA
E53_6_809,NA,69.942416788213,NA,NA
E16_2_003,NA,74.6808731442272,NA,NA
E80_3_765,NA,NA,57.9603051053706,NA
E123_7_529,50.2097821406061,NA,NA,NA
E49_1_362,32.7353902543701,NA,NA,NA
E14_7_049,NA,NA,61.2249579880652,NA
E129_0_24,13.3232221359982,7.78354557490343,11.6198436137464,11.0185554775041
E117_0_801,5.93152979053695,13.8254637521897,5.80116140440599,5.68159077725755
E89_1_682,52.1326767544656,NA,NA,NA
E134_7_61,67.9635981280223,NA,NA,NA
E74_7_209,NA,44.390633009852,NA,NA
E146_2_003,NA,43.9946218938266,NA,NA
E71_6_328,NA,67.3207421810715,NA,NA
E95_2_083,NA,66.2556680075476,NA,NA
E114_3_605,NA,76.4762741937225,NA,NA
E145_4_165,90.8598399508985,NA,NA,NA
E44_2_964,60.7274397655464,NA,NA,NA
E27_1_602,81.5723503828887,NA,NA,NA
E123_3_044,46.1341459989832,NA,NA,NA
E6_4_325,NA,85.5174141275072,NA,NA
E144_2_003,57.9411811428441,NA,NA,NA
E107_1_842,74.7589821728303,NA,NA,NA
E121_6_648,NA,NA,57.6103406859537,NA
E82_5_126,NA,NA,63.9233269216233,NA
E32_2_643,NA,NA,54.6993020666742,NA
E105_6_008,56.1100831872621,NA,NA,NA
E136_6_328,NA,81.1050281379541,NA,NA
E45_6_728,NA,NA,NA,52.5004544530584
E107_2_804,44.3654129087662,NA,NA,NA
E66_1_522,69.1346946603259,NA,NA,NA
E21_7_209,NA,81.2620039648299,NA,NA
E68_6_408,NA,NA,56.4322859498294,NA
E49_0_24,8.83699063135149,6.68754507766899,12.6035011887929,12.2323716516885
E83_4_806,47.0135306413442,NA,NA,NA
E120_2_884,54.1624441618247,NA,NA,NA
E112_5_527,45.3732069402499,NA,NA,NA
E11_3_444,100.159223613729,NA,NA,NA
E3_6_728,48.8269022860287,NA,NA,NA
E24_3_524,104.145024931803,NA,NA,NA
E41_4_005,NA,NA,53.4819097364048,NA
E146_7_129,NA,65.5516049905708,NA,NA
E115_5_847,NA,73.7866451653322,NA,NA
E133_5_607,NA,70.7279796726598,NA,NA
E20_0_24,4.80610936025113,4.80781855190449,4.79961005561936,4.79305910545515
E136_7_289,NA,81.2240763662969,NA,NA
E132_1_282,NA,NA,48.7960686880623,NA
E140_4_726,40.7965987170335,NA,NA,NA
E99_1_362,109.685245679061,NA,NA,NA
E83_1_842,24.4698362513999,NA,NA,NA
E30_4_886,85.0666972015255,NA,NA,NA
E98_2_723,106.221697425593,NA,NA,NA
E4_3_444,71.6791941802661,NA,NA,NA
E6_5_447,NA,84.490694345693,NA,NA
E95_0_561,NA,21.0515050975877,NA,NA
E98_5_046,43.6922841684565,NA,NA,NA
E75_1_041,22.8681602242004,NA,NA,NA
E38_1_362,NA,NA,26.8537560940411,30.7905697679549
E139_5_287,NA,80.5417053708598,NA,NA
E17_4_646,NA,71.7956267563015,NA,NA
E119_3_444,NA,NA,58.5769853872567,NA
E86_6_488,65.0494217490499,NA,NA,NA
E38_4_806,NA,NA,NA,57.4065934386606
E11_4_726,94.889417604184,NA,NA,NA
E17_6_088,NA,57.4237262729746,NA,NA
E93_2_403,NA,79.3596414623676,NA,NA
E6_2_884,NA,61.9336507149381,NA,NA
E121_0_961,NA,NA,45.2552679657373,NA
E85_6_488,103.343268967071,NA,NA,NA
E96_3_765,NA,84.6647156898707,NA,NA
E62_5_847,NA,NA,NA,52.15427620539
E138_0_0,0,0,0,0
E123_0_32,9.80651227979593,8.13570143662458,8.9747719510372,8.64810578661426
E20_4_966,NA,71.1420284929176,NA,NA
E37_6_728,105.98302066123,NA,NA,NA
E8_2_483,109.08110312081,NA,NA,NA
E46_5_367,75.0179268952244,NA,NA,NA
E33_7_209,108.439698479351,NA,NA,NA
E141_1_442,NA,22.8995322238116,NA,NA
E11_2_884,54.5607666706234,NA,NA,NA
E13_5_767,NA,46.4444144141356,NA,NA
E66_3_284,53.2139474663762,NA,NA,NA
E16_2_884,NA,81.707944705222,NA,NA
E81_0_481,8.09002585425753,16.4808721635924,7.23709277757231,7.00244702430035
E86_4_566,98.9834226403465,NA,NA,NA
E80_2_083,NA,NA,NA,33.886741345242
E86_1_922,56.4014081556618,NA,NA,NA
E113_2_163,43.0531358877879,NA,NA,NA
E3_6_168,79.8439017131384,NA,NA,NA
E89_1_041,24.5448927781525,NA,NA,NA
E89_4_486,90.4677289411695,NA,NA,NA
E22_1_842,NA,67.0225902101779,NA,NA
E82_0_32,5.09529744103387,10.714461176281,5.04912489178509,5.01423999531619
E13_7_129,NA,65.359316732794,NA,NA
E145_2_643,46.5907153492141,NA,NA,NA
E79_4_646,NA,NA,NA,56.9139636175336
E47_2_483,104.356620134306,NA,NA,NA
E122_6_889,NA,69.7440798463913,NA,NA
E117_5_607,NA,85.5174141275072,NA,NA
E78_6_408,97.3559038616234,NA,NA,NA
E17_3_044,NA,63.9219152915356,NA,NA
E72_5_207,89.0478473498886,NA,NA,NA
E79_7_529,NA,NA,NA,51.7713949299483
E113_6_889,74.7245466720078,NA,NA,NA
E2_4_966,NA,NA,NA,50.6764315079466
E146_5_447,NA,49.5691123198195,NA,NA
E132_3_685,NA,NA,59.4230481808155,NA
E50_2_163,57.5461673538763,NA,NA,NA
E94_6_248,46.9629440091704,NA,NA,NA
E107_5_126,57.4024042676365,NA,NA,NA
E148_4_646,45.408223927123,NA,NA,NA
E7_5_287,NA,NA,NA,47.3036611468233
E47_1_522,58.8651322276479,NA,NA,NA
E74_7_049,NA,63.5572173620644,NA,NA
E41_0_0,0,0,0,0
E16_5_927,NA,58.4743671758131,NA,NA
E133_0_961,NA,24.7687437908066,NA,NA
E127_7_049,65.9510232830109,NA,NA,NA
E8_3_605,71.8922809206769,NA,NA,NA
E61_2_003,NA,NA,24.1085931608488,25.2067430440855
E108_5_447,NA,49.0403946273956,NA,NA
E105_4_325,82.9493039335963,NA,NA,NA
E55_2_723,60.8677917189352,NA,NA,NA
E132_4_886,NA,NA,64.1697057941895,NA
E44_0_561,31.2897000355733,NA,NA,NA
E132_1_922,NA,NA,44.7625260579451,NA
E4_6_568,50.470114193292,NA,NA,NA
