Gene1	Gene2	EdgeWeight
Pu1	cJun	120
Fli1	Gfi1	120
Gata1	cJun	120
Pu1	EgrNab	120
cJun	cJun	119
Gata2	cJun	119
Fli1	Eklf	119
Cebpa	Pu1	118
Eklf	Gfi1	118
Fog1	Gata2	118
Gata1	EgrNab	118
Scl	Eklf	117
Fog1	Gfi1	117
Gfi1	Gfi1	117
Fli1	Cebpa	117
EgrNab	Cebpa	116
Eklf	Eklf	116
Gata1	Pu1	116
EgrNab	Pu1	116
Fog1	cJun	115
cJun	Cebpa	115
Gata2	Eklf	115
Gata1	Gfi1	114
Gata1	Gata2	114
Gfi1	cJun	114
EgrNab	EgrNab	114
Scl	Gata2	113
Fli1	Gata2	113
Gata2	Pu1	113
Scl	Gfi1	112
Pu1	Gfi1	112
cJun	Pu1	112
Gata2	EgrNab	111
Cebpa	Cebpa	111
Cebpa	Eklf	111
Cebpa	cJun	111
Gata2	Gfi1	110
Gfi1	Pu1	110
Pu1	Cebpa	109
cJun	EgrNab	109
Scl	cJun	109
Cebpa	Gata2	108
Pu1	Pu1	107
Gata2	Cebpa	106
Eklf	Gata2	106
Gfi1	Gata2	106
Scl	Cebpa	105
Cebpa	Gata1	104
EgrNab	cJun	104
Gata1	Cebpa	104
Eklf	cJun	104
Cebpa	Gfi1	103
Pu1	Eklf	103
Fog1	Cebpa	102
Fli1	Pu1	101
Fog1	Fli1	101
EgrNab	Gfi1	100
Gata2	Gata1	98
Fli1	cJun	97
cJun	Gata2	97
Eklf	EgrNab	96
Fog1	Pu1	96
Eklf	Gata1	95
Eklf	Pu1	95
Gfi1	EgrNab	94
Cebpa	EgrNab	93
Gfi1	Gata1	93
Scl	Gata1	92
cJun	Gata1	92
Gata1	Gata1	92
Fli1	EgrNab	91
Gfi1	Eklf	90
Fog1	Fog1	89
Gfi1	Cebpa	88
Scl	Pu1	87
Gata2	Gata2	85
Scl	EgrNab	84
Gata2	Scl	84
cJun	Gfi1	83
Fog1	EgrNab	83
Fli1	Gata1	81
Pu1	Gata2	80
EgrNab	Gata1	80
EgrNab	Fli1	79
Gata1	Fog1	79
Scl	Fog1	78
Fog1	Gata1	75
Gata1	Eklf	74
Pu1	Gata1	72
EgrNab	Fog1	71
Eklf	Cebpa	70
Gfi1	Fli1	67
Eklf	Scl	65
Gata2	Fli1	63
Gfi1	Scl	63
Scl	Scl	60
Fog1	Eklf	59
Scl	Fli1	58
EgrNab	Eklf	57
Gata1	Scl	56
Eklf	Fli1	53
Eklf	Fog1	52
EgrNab	Gata2	52
cJun	Eklf	50
Fli1	Fli1	49
cJun	Fog1	48
Fli1	Fog1	47
Fli1	Scl	47
Fog1	Scl	42
Gata1	Fli1	41
Pu1	Fli1	40
EgrNab	Scl	39
Gata2	Fog1	36
Cebpa	Scl	35
Pu1	Scl	34
cJun	Fli1	32
cJun	Scl	29
Cebpa	Fli1	28
Pu1	Fog1	27
Gfi1	Fog1	25
Cebpa	Fog1	16
