PseudoTime1,PseudoTime2
E44_5_687,125.997882387708,NA
E31_2_483,71.5502753234449,NA
E12_0_401,13.5024785512718,13.5191089711549
E65_3_685,NA,105.345579731882
E54_0_401,8.14612964602551,8.1460142355091
E126_3_124,NA,110.547570222125
E78_2_243,60.1885434833391,NA
E121_0_401,10.4016283438487,10.4267391083526
E108_0_881,12.3876397075327,12.388712267932
E24_1_762,41.6259012572113,42.4332829278665
E44_4_806,124.56482913057,NA
E31_7_69,122.254210311622,NA
E120_6_328,122.210359652187,NA
E12_0_641,8.87023839564588,8.88239506665484
E86_6_889,NA,102.454069900302
E131_7_049,NA,96.2103412078029
E110_0_561,0,0
E94_6_168,126.735766668952,NA
E55_1_682,50.5091305315856,49.9437669256652
E101_5_527,125.194693528209,NA
E20_2_403,73.9647035621386,NA
E55_0_24,6.80968686488301,6.80690782483051
E41_6_889,139.183106068775,NA
E121_6_408,128.344205937627,NA
E80_1_362,48.723274380067,47.6791292866832
E12_3_605,NA,73.994507317809
E4_3_685,96.494154778842,NA
E85_4_325,99.9533002074594,NA
E98_6_728,130.629108576907,NA
E101_7_93,138.762820031074,NA
E2_3_605,NA,80.5138478663792
E44_1_041,17.5570874456021,17.6972002281388
E109_5_126,116.737688281973,NA
E3_0_0,0,0
E63_0_32,12.7611714482935,12.7859331011815
E0_4_646,97.539520087456,NA
E40_6_889,NA,110.613755285789
E37_5_687,NA,88.0289520758621
E20_1_922,61.6141407727588,NA
E10_0_08,0,0
E4_5_527,128.556665302382,NA
E42_7_61,NA,113.97326699551
E41_4_486,123.889175376083,NA
E131_4_085,NA,95.5234494632875
E54_2_003,55.7339336258299,56.0305842017254
E121_0_0,0,NA
E119_2_804,NA,63.9601657016984
E110_3_044,52.9949261153877,51.357231254941
E121_0_08,0,0
E96_4_886,NA,114.520739256004
E12_0_881,21.03819030832,21.124658170427
E133_4_245,NA,98.2738683178751
E42_5_607,NA,115.364211732455
E126_3_925,NA,97.0593620555584
E128_3_284,NA,103.743515952405
E66_6_648,NA,96.9011796673268
E70_5_447,137.068053778896,NA
E86_4_566,NA,91.5436470386195
E70_2_483,76.1193419208948,NA
E131_0_401,0.782799974806598,0.782965492278826
E0_1_362,36.2258646870384,36.6233671633556
E14_7_049,130.663471108756,NA
E94_5_927,135.809364323493,NA
E120_0_16,0.223056161008862,0.223090075069908
E16_3_204,NA,100.925912258997
E66_4_005,NA,90.0017442612456
E84_0_721,19.6679484998581,19.7240220080706
E98_2_403,72.785703583037,NA
E80_6_088,NA,101.314815736144
E55_4_165,NA,87.9854673451298
E63_1_362,4.40507845781459,4.39860377571202
E63_4_646,NA,88.9421886124506
E10_5_207,NA,94.7329799201043
E41_7_529,126.457851789508,NA
E37_3_845,51.889776581905,53.7033543270235
E4_5_447,131.78480684969,NA
E142_5_367,98.6697334805951,NA
E25_0_721,25.2211073702188,25.2030539667755
E88_0_561,18.674017980036,18.7132127712626
E12_1_041,21.090854597559,21.3095142026218
E54_5_447,NA,106.9726485329
E106_2_083,42.0348576536546,43.7133486153611
E2_5_767,NA,103.191474907804
E31_7_369,139.671952531234,NA
E31_7_049,128.311687016324,NA
E41_6_568,130.611542074019,NA
E108_6_648,NA,114.413892401595
E80_3_524,NA,105.679562969133
E20_4_566,98.6314763487066,NA
E25_3_765,95.2322240158996,NA
E25_1_762,60.7786831401404,NA
E85_0_641,9.13360727606343,9.13258231557604
E142_5_527,99.7666634504081,NA
E70_0_0,NA,0
E85_7_93,124.429710688205,NA
