Gene1	Gene2	EdgeWeight
CTNNB1	FOXL2	196
RSPO1	FOXL2	196
FGF9	FOXL2	159
DHH	FOXL2	159
AMH	FOXL2	159
FOXL2	AMH	158
DKK1	FOXL2	158
PGD2	FOXL2	157
SOX9	FOXL2	157
SRY	FOXL2	156
RSPO1	AMH	153
CTNNB1	AMH	153
WNT4	AMH	149
UGR	AMH	148
FOXL2	SOX9	135
CTNNB1	SOX9	132
UGR	SOX9	129
WT1pKTS	FOXL2	127
FOXL2	CTNNB1	126
SOX9	AMH	123
DMRT1	AMH	123
SRY	AMH	123
DKK1	AMH	123
NR5A1	AMH	123
RSPO1	CTNNB1	117
CBX2	FOXL2	116
SOX9	CTNNB1	116
FOXL2	NR5A1	114
FGF9	CTNNB1	101
DHH	CTNNB1	101
PGD2	CTNNB1	101
AMH	CTNNB1	101
FOXL2	WNT4	97
DHH	SOX9	97
PGD2	SOX9	97
AMH	SOX9	97
FGF9	SOX9	97
DMRT1	SOX9	85
AMH	NR5A1	71
FGF9	NR5A1	71
DHH	NR5A1	71
PGD2	NR5A1	71
RSPO1	SOX9	68
FGF9	WNT4	63
DHH	WNT4	63
PGD2	WNT4	63
AMH	WNT4	63
UGR	NR5A1	60
SOX9	NR5A1	59
NR5A1	FOXL2	56
DMRT1	FOXL2	54
CTNNB1	NR5A1	43
CBX2	AMH	42
WNT4	SOX9	42
UGR	CTNNB1	39
UGR	FOXL2	39
FGF9	NR0B1	38
RSPO1	NR5A1	37
NR0B1	AMH	36
WT1mKTS	AMH	36
GATA4	AMH	30
DHH	AMH	30
WT1pKTS	AMH	30
PGD2	AMH	30
WNT4	NR5A1	30
NR0B1	FOXL2	30
FGF9	AMH	30
GATA4	FOXL2	30
WT1mKTS	FOXL2	30
SRY	CTNNB1	29
DKK1	CTNNB1	29
DMRT1	UGR	27
SOX9	UGR	27
DKK1	UGR	27
FGF9	UGR	27
WNT4	FOXL2	27
CTNNB1	UGR	27
PGD2	UGR	27
RSPO1	UGR	27
FOXL2	UGR	27
DHH	UGR	27
AMH	UGR	27
NR5A1	CTNNB1	26
AMH	NR0B1	26
DMRT1	CTNNB1	26
WT1mKTS	SOX9	24
FOXL2	WT1pKTS	24
CBX2	SOX9	24
NR0B1	SOX9	24
GATA4	SOX9	24
PGD2	CBX2	22
AMH	CBX2	22
DHH	CBX2	22
FOXL2	CBX2	22
FGF9	CBX2	22
CBX2	CTNNB1	21
WT1pKTS	SOX9	18
DKK1	SOX9	18
NR5A1	SOX9	18
GATA4	CTNNB1	18
SRY	SOX9	18
NR0B1	CTNNB1	18
SOX9	WNT4	18
WT1pKTS	CTNNB1	18
DKK1	WNT4	16
WT1mKTS	CTNNB1	15
WNT4	CTNNB1	15
SRY	WNT4	14
DMRT1	WNT4	14
UGR	WNT4	14
WT1pKTS	UGR	13
PGD2	NR0B1	13
DKK1	NR5A1	12
DMRT1	NR5A1	12
SRY	UGR	12
GATA4	UGR	12
NR5A1	WNT4	12
WNT4	UGR	11
CBX2	UGR	10
UGR	CBX2	10
NR0B1	UGR	10
NR5A1	UGR	10
UGR	WT1pKTS	10
CTNNB1	WNT4	10
WT1mKTS	UGR	10
CBX2	WNT4	10
SOX9	CBX2	9
CTNNB1	CBX2	8
WT1mKTS	WNT4	8
CTNNB1	WT1pKTS	8
RSPO1	WNT4	8
NR0B1	WNT4	8
WT1pKTS	WNT4	8
GATA4	WNT4	8
RSPO1	CBX2	7
FOXL2	DMRT1	7
UGR	DMRT1	7
RSPO1	WT1pKTS	7
DKK1	CBX2	7
FOXL2	SRY	7
GATA4	NR5A1	6
WT1mKTS	CBX2	6
WT1pKTS	NR5A1	6
DMRT1	CBX2	6
CBX2	NR5A1	6
NR0B1	NR5A1	6
WT1mKTS	NR5A1	6
SRY	NR5A1	6
SRY	CBX2	5
GATA4	CBX2	5
SOX9	NR0B1	5
AMH	WT1pKTS	5
NR5A1	NR0B1	5
FOXL2	RSPO1	5
DKK1	NR0B1	5
SRY	NR0B1	5
WNT4	WT1pKTS	5
PGD2	WT1pKTS	5
DMRT1	NR0B1	5
DHH	WT1pKTS	5
WT1pKTS	CBX2	5
NR5A1	CBX2	5
NR0B1	CBX2	5
WNT4	CBX2	5
FGF9	WT1pKTS	5
DHH	NR0B1	4
DHH	RSPO1	4
PGD2	RSPO1	4
AMH	RSPO1	4
FGF9	RSPO1	4
SOX9	WT1pKTS	3
FGF9	DMRT1	3
PGD2	DMRT1	3
AMH	DMRT1	3
DHH	DMRT1	3
AMH	SRY	2
DKK1	WT1pKTS	2
PGD2	SRY	2
DHH	SRY	2
FGF9	SRY	2
DMRT1	WT1pKTS	2
RSPO1	FGF9	1
FOXL2	WT1mKTS	1
CTNNB1	FGF9	1
NR5A1	WT1pKTS	1
FOXL2	FGF9	1
UGR	FGF9	1
GATA4	WT1pKTS	1
WT1mKTS	WT1pKTS	1
SRY	WT1pKTS	1
CBX2	WT1pKTS	1
WNT4	FGF9	1
NR0B1	WT1pKTS	1
AMH	DKK1	1
PGD2	DKK1	1
AMH	GATA4	1
DMRT1	DKK1	1
FGF9	DKK1	1
DHH	DKK1	1
NR5A1	RSPO1	0
GATA4	RSPO1	0
SOX9	RSPO1	0
UGR	RSPO1	0
WT1pKTS	RSPO1	0
CBX2	RSPO1	0
NR0B1	RSPO1	0
FGF9	DHH	0
WNT4	RSPO1	0
DKK1	RSPO1	0
SRY	RSPO1	0
WT1mKTS	RSPO1	0
CTNNB1	RSPO1	0
DMRT1	RSPO1	0
DMRT1	DHH	0
RSPO1	GATA4	0
RSPO1	DHH	0
CTNNB1	DHH	0
GATA4	FGF9	0
WT1mKTS	DHH	0
SRY	DHH	0
DKK1	DHH	0
WNT4	DHH	0
NR0B1	GATA4	0
CBX2	DHH	0
NR5A1	GATA4	0
