,PseudoTime0,PseudoTime1
E5_4_96,4.96,
E139_3_507,3.507,
E3_4_659,4.659,
E50_1_503,1.503,
E18_3_457,3.457,
E12_4_709,4.709,
E9_3_808,,3.808
E80_4_559,,4.559
E137_3_758,3.758,
E34_2_305,,2.305
E126_4_309,4.309,
E76_4_008,,4.008
E57_2_104,,2.104
E0_2_405,,2.405
E38_3_357,3.357,
E138_0_251,0.251,
E134_0_852,,0.852
E77_2_605,,2.605
E90_3_206,,3.206
E1_2_705,,2.705
E149_1_102,,1.102
E40_4_459,4.459,
E2_1_052,1.052,
E144_3_106,,3.106
E50_4_359,4.359,
E40_0_701,0.701,
E20_0_952,0.952,
E15_4_609,,4.609
E22_3_006,3.006,
E76_0_852,,0.852
E22_4_359,4.359,
E6_1_052,1.052,
E47_0_1,,0.1
E144_0_501,,0.501
E143_0_651,0.651,
E67_4_459,4.459,
E94_2_756,2.756,
E2_0_05,0.05,
E65_2_305,,2.305
E68_0_752,0.752,
E107_0_15,0.15,
E85_2_505,,2.505
E122_3_457,3.457,
E15_4_559,,4.559
E140_3_908,,3.908
E7_1_002,,1.002
E41_4_208,,4.208
E84_4_259,,4.259
E117_1_904,1.904,
E68_2_555,2.555,
E136_0_501,,0.501
E15_2_355,,2.355
E14_1_804,,1.804
E1_3_707,,3.707
E9_1_253,,1.253
E77_3_006,,3.006
E59_1_152,1.152,
E112_3_006,,3.006
E130_1_102,1.102,
E20_2_305,2.305,
E88_3_056,,3.056
E41_2_004,,2.004
E116_2_756,,2.756
E32_4_96,4.96,
E146_1_904,1.904,
E74_2_004,,2.004
E104_2_756,,2.756
E146_3_707,3.707,
E68_1_904,1.904,
E39_2_054,2.054,
E14_0_05,,0.05
E105_4_259,,4.259
E145_2_705,2.705,
E127_0_2,0.2,
E105_0_401,,0.401
E12_4_108,4.108,
E7_3_156,,3.156
E35_2_705,2.705,
E88_1_152,,1.152
E53_2_154,,2.154
E95_0_651,,0.651
E110_0_2,,0.2
E130_1_904,1.904,
E69_1_703,1.703,
E146_0_802,0.802,
E64_4_108,,4.108
E32_2_004,2.004,
E107_2_505,2.505,
E40_1_653,1.653,
E39_3_357,3.357,
E135_4_409,,4.409
E128_2_756,2.756,
E131_4_96,4.96,
E57_4_559,,4.559
E131_2_054,2.054,
E32_0_952,0.952,
E41_2_806,,2.806
E18_1_904,1.904,
E120_1_052,,1.052
E94_0_601,0.601,
E23_4_259,4.259,
E143_1_553,1.553,
E86_4_96,,4.96
E59_2_154,2.154,
E62_0_852,,0.852
E128_1_553,1.553,
E33_1_403,1.403,
E107_4_609,4.609,
E105_0_701,,0.701
E80_2_655,,2.655
E122_1_754,1.754,
E83_2_856,2.856,
E71_2_405,,2.405
E120_0_0,,0.0
E3_4_86,4.86,
E132_0_2,,0.2
E29_2_305,2.305,
E43_2_054,2.054,
E52_0_651,,0.651
E9_4_559,,4.559
E42_0_802,,0.802
E125_2_154,2.154,
E12_1_754,1.754,
E42_0_902,,0.902
E69_0_15,0.15,
E90_1_804,,1.804
E66_1_854,,1.854
E0_2_255,,2.255
E24_2_605,2.605,
E110_4_709,,4.709
