,PseudoTime0,PseudoTime1
E39_5_287,,5.287
E95_0_561,,0.561
E6_1_442,,1.442
E38_4_245,,4.245
E102_5_207,,5.207
E115_7_129,7.129,
E65_7_529,7.529,
E136_6_168,,6.168
E73_3_524,3.524,
E146_1_282,1.282,
E132_4_566,,4.566
E126_3_845,,3.845
E143_0_0,0.0,
E45_2_403,2.403,
E64_2_003,,2.003
E83_4_566,4.566,
E25_1_442,1.442,
E113_1_522,1.522,
E66_6_889,,6.889
E73_5_927,5.927,
E82_6_728,6.728,
E23_5_287,,5.287
E31_5_527,,5.527
E74_0_08,,0.08
E5_0_24,0.24,
E30_4_325,4.325,
E143_4_966,4.966,
E31_7_61,,7.61
E88_0_0,0.0,
E52_2_163,2.163,
E56_6_008,,6.008
E143_6_328,6.328,
E71_7_289,7.289,
E76_4_085,4.085,
E37_5_207,5.207,
E149_3_605,3.605,
E91_4_566,,4.566
E37_4_806,4.806,
E142_3_444,3.444,
E87_4_726,4.726,
E22_0_16,0.16,
E91_7_77,,7.77
E92_7_77,7.77,
E90_7_69,7.69,
E19_5_126,,5.126
E85_3_044,,3.044
E7_6_168,,6.168
E88_5_767,5.767,
E141_1_762,,1.762
E95_5_847,,5.847
E34_0_24,0.24,
E60_5_927,5.927,
E94_0_16,0.16,
E19_4_966,,4.966
E71_5_447,5.447,
E138_6_328,,6.328
E102_3_444,,3.444
E55_4_406,4.406,
E148_7_289,,7.289
E113_4_646,4.646,
E66_0_0,,0.0
E147_7_049,,7.049
E49_1_202,1.202,
E25_6_568,6.568,
E62_4_245,,4.245
E109_1_842,1.842,
E51_6_408,,6.408
E105_7_85,,7.85
E33_4_726,,4.726
E51_7_289,,7.289
E76_7_369,7.369,
E34_4_486,4.486,
E0_2_403,,2.403
E20_7_85,,7.85
E69_4_886,4.886,
E125_1_442,1.442,
E83_5_607,5.607,
E50_6_168,,6.168
E132_7_289,,7.289
E138_2_964,,2.964
E66_0_641,,0.641
E53_5_767,,5.767
E70_2_563,2.563,
E105_1_682,,1.682
E38_4_325,,4.325
E63_1_762,,1.762
E16_2_804,2.804,
E31_7_449,,7.449
E107_2_243,,2.243
E149_2_964,2.964,
E43_2_884,2.884,
E23_2_323,,2.323
E64_0_561,,0.561
E123_5_687,,5.687
E9_4_325,,4.325
E123_0_481,,0.481
E68_4_165,,4.165
E125_0_721,0.721,
E81_1_602,,1.602
E138_6_889,,6.889
E95_5_046,,5.046
E31_3_765,,3.765
E1_4_806,4.806,
E144_6_889,6.889,
E33_3_044,,3.044
E94_5_527,5.527,
E149_7_129,7.129,
E14_7_61,,7.61
E9_7_77,,7.77
E110_0_881,,0.881
E28_6_648,,6.648
E68_7_77,,7.77
E95_4_406,,4.406
E33_0_0,,0.0
E100_1_362,,1.362
E53_1_922,,1.922
E7_2_403,,2.403
E27_1_202,1.202,
E35_0_24,0.24,
E133_3_605,3.605,
E14_4_245,,4.245
E24_2_643,2.643,
E120_4_726,4.726,
E14_7_209,,7.209
E102_5_126,,5.126
E81_2_563,,2.563
E13_6_648,,6.648
E121_3_524,,3.524
E146_2_483,2.483,
E121_7_129,,7.129
E7_4_566,,4.566
E26_2_723,,2.723
E50_2_083,,2.083
E31_6_408,,6.408
E6_1_842,,1.842
E82_7_449,7.449,
E122_5_207,5.207,
E78_2_563,,2.563
E5_0_561,0.561,
E112_6_648,6.648,
E135_6_088,,6.088
E147_3_284,,3.284
E56_1_762,,1.762
E145_6_088,6.088,
E112_7_529,7.529,
E72_5_126,5.126,
E124_7_93,,7.93
E77_0_24,0.24,
E31_6_248,,6.248
E37_0_481,0.481,
E64_5_046,,5.046
E18_1_362,1.362,
E135_2_403,,2.403
E137_5_287,5.287,
E102_4_886,,4.886
E113_2_563,2.563,
E4_3_605,3.605,
E43_6_088,6.088,
E116_3_124,,3.124
E149_0_16,0.16,
E132_2_563,,2.563
E13_4_165,,4.165
E73_4_886,4.886,
E55_1_682,1.682,
E133_1_762,1.762,
E113_5_367,5.367,
E59_6_568,6.568,
E6_2_964,,2.964
E84_3_044,,3.044
E54_0_24,,0.24
E70_1_282,1.282,
E101_3_364,3.364,
E104_6_168,,6.168
E22_0_721,0.721,
E53_0_881,,0.881
E10_3_765,,3.765
E116_0_881,,0.881
E90_5_207,5.207,
E141_2_884,,2.884
E76_2_723,2.723,
E149_4_486,4.486,
E127_3_284,,3.284
E111_0_641,,0.641
E90_6_648,6.648,
E53_0_481,,0.481
E26_7_449,,7.449
E74_7_529,,7.529
E104_7_129,,7.129
E140_6_008,6.008,
E73_2_563,2.563,
E115_1_282,1.282,
E10_5_847,,5.847
E79_7_369,,7.369
E74_2_804,,2.804
E123_3_284,,3.284
E4_6_008,6.008,
E109_4_005,4.005,
E48_0_961,,0.961
E107_4_165,,4.165
E119_2_723,2.723,
E54_4_886,,4.886
E80_4_406,4.406,
E50_3_044,,3.044
E81_4_566,,4.566
E2_1_842,,1.842
E112_3_204,3.204,
E95_7_049,,7.049
E27_2_243,2.243,
E132_4_486,,4.486
E80_2_643,2.643,
E88_7_129,7.129,
E45_6_408,6.408,
E99_4_806,,4.806
E97_6_969,,6.969
E1_5_126,5.126,
E67_6_248,,6.248
E30_2_643,2.643,
E73_6_809,6.809,
E115_2_964,2.964,
E97_4_406,,4.406
E139_3_605,3.605,
E97_5_767,,5.767
E95_1_121,,1.121
E72_4_165,4.165,
E90_6_568,6.568,
E50_0_0,,0.0
E4_4_005,4.005,
E16_2_884,2.884,
E29_0_08,0.08,
E30_0_561,0.561,
E87_6_408,6.408,
E102_0_481,,0.481
E9_6_648,,6.648
E122_1_282,1.282,
E107_4_245,,4.245
E139_1_442,1.442,
E22_6_809,6.809,
E123_4_085,,4.085
E43_3_925,3.925,
E56_2_483,,2.483
E89_2_563,2.563,
E95_2_804,,2.804
E76_0_481,0.481,
E41_7_049,7.049,
E20_4_966,,4.966
E8_3_605,3.605,
E80_1_362,1.362,
E145_5_046,5.046,
E64_7_77,,7.77
E44_4_245,,4.245
E77_3_685,3.685,
E94_2_643,2.643,
E86_4_406,,4.406
E54_2_643,,2.643
E3_6_408,6.408,
E29_3_685,3.685,
E87_4_566,4.566,
E112_2_804,2.804,
E29_1_362,1.362,
E13_3_124,,3.124
E67_4_486,,4.486
E97_0_561,,0.561
E79_3_124,,3.124
E61_3_044,,3.044
E13_5_767,,5.767
E4_5_607,5.607,
E80_4_806,4.806,
E102_5_046,,5.046
E93_2_083,2.083,
E96_1_041,1.041,
E16_0_801,0.801,
E124_2_884,,2.884
E29_1_282,1.282,
E52_5_607,5.607,
E34_5_367,5.367,
E143_0_961,0.961,
E106_2_723,,2.723
E143_0_881,0.881,
E34_5_126,5.126,
E86_7_129,,7.129
E15_4_085,,4.085
E113_7_85,7.85,
E25_2_643,2.643,
E51_0_961,,0.961
E126_0_0,,0.0
E136_2_723,,2.723
E44_4_165,,4.165
E46_5_607,5.607,
E120_4_245,4.245,
E138_7_85,,7.85
E19_3_925,,3.925
E77_1_602,1.602,
E117_5_367,5.367,
E139_4_646,4.646,
E139_2_403,2.403,
E69_7_529,7.529,
E146_4_726,4.726,
E29_6_408,6.408,
E36_2_563,,2.563
E29_4_085,4.085,
E50_0_24,,0.24
E36_2_643,,2.643
E127_0_32,,0.32
E119_2_964,2.964,
E126_0_24,,0.24
E137_3_605,3.605,
E149_5_687,5.687,
E42_6_408,,6.408
E144_2_243,2.243,
E135_7_93,,7.93
E92_1_522,1.522,
E72_2_563,2.563,
E88_4_966,4.966,
E62_4_486,,4.486
E8_7_69,7.69,
E17_4_966,,4.966
E102_7_369,,7.369
E4_3_284,3.284,
E61_4_005,,4.005
E41_6_969,6.969,
E26_7_61,,7.61
E31_0_32,,0.32
E1_7_209,7.209,
E82_4_165,4.165,
E20_6_568,,6.568
E98_3_444,3.444,
E83_6_568,6.568,
E22_6_008,6.008,
E86_0_481,,0.481
E61_2_403,,2.403
E139_5_126,5.126,
E134_0_641,0.641,
E29_1_442,1.442,
E95_1_442,,1.442
E108_5_767,5.767,
E127_4_646,,4.646
E13_6_168,,6.168
E102_7_289,,7.289
E74_4_325,,4.325
E20_1_922,,1.922
E126_3_765,,3.765
E45_7_69,7.69,
E102_6_568,,6.568
E103_3_524,3.524,
E48_2_403,,2.403
E142_4_325,4.325,
E48_2_083,,2.083
E23_3_524,,3.524
E144_4_085,4.085,
E14_7_77,,7.77
E14_3_765,,3.765
E36_1_202,,1.202
E122_7_69,7.69,
E27_3_685,3.685,
E5_0_881,0.881,
E107_3_845,,3.845
E88_1_362,1.362,
E56_5_527,,5.527
E33_2_884,,2.884
E133_2_964,2.964,
E38_3_124,,3.124
E147_6_648,,6.648
E88_0_641,0.641,
E15_1_121,,1.121
E22_2_243,2.243,
E146_0_32,0.32,
E3_0_16,0.16,
E75_7_69,7.69,
E42_6_328,,6.328
E18_7_289,7.289,
E110_3_124,,3.124
E17_3_524,,3.524
E111_5_046,,5.046
E4_0_16,0.16,
E73_3_364,3.364,
E143_3_765,3.765,
E109_6_328,6.328,
E111_7_93,,7.93
E73_2_003,2.003,
E6_2_804,,2.804
E66_5_767,,5.767
E142_0_481,0.481,
E31_1_362,,1.362
E38_5_687,,5.687
E15_0_961,,0.961
E84_0_881,,0.881
E140_4_085,4.085,
E96_5_927,5.927,
E59_4_566,4.566,
E22_0_481,0.481,
E61_3_524,,3.524
E28_2_243,,2.243
E64_5_367,,5.367
E83_4_406,4.406,
E64_4_325,,4.325
