Gene1	Gene2	EdgeWeight
Fli1	Scl	0.965415483388989
Fog1	Fli1	0.9639690590995509
Fog1	Scl	0.963426621378661
Scl	Fog1	0.963426621378661
Scl	Fli1	0.96227926186932
Fli1	Fog1	0.9564036475611691
Scl	Eklf	0.944130219962011
Eklf	Scl	0.944130219962011
Fog1	Eklf	0.9254502348974492
Eklf	Fog1	0.918973650729197
cJun	EgrNab	0.8952596408794791
Cebpa	Gfi1	0.8871108097841971
Gfi1	Cebpa	0.8871108097841971
Gata2	Gata1	0.8831232640097589
Gata1	Gata2	0.8831232640097589
Gata2	cJun	0.875786859202552
Gata1	Fog1	0.8500890429166921
Gata2	EgrNab	0.835356348378186
Gata1	Scl	0.833564198815037
Gata1	Fli1	0.8331220073456059
Gfi1	EgrNab	0.8308319560555301
Pu1	Gata2	0.8265518003646349
Gata2	Pu1	0.8265518003646349
Gata1	cJun	0.82612007306263
Gata1	Pu1	0.825439275313288
Pu1	Gata1	0.825439275313288
Scl	Gata2	0.825258654599712
Cebpa	EgrNab	0.824270699399058
Fog1	Gata2	0.8228132605694259
Gata1	Eklf	0.817566292083592
Pu1	EgrNab	0.817165127764442
Gata1	EgrNab	0.8167956029050342
Gata2	Cebpa	0.8167805935291709
cJun	Fog1	0.814401968531562
cJun	Fli1	0.812910315909801
Scl	Cebpa	0.8097805510684191
Pu1	cJun	0.807625439719688
Eklf	Gata2	0.8058785803414059
Fog1	Cebpa	0.805354012346127
cJun	Cebpa	0.8048940152114129
Gfi1	cJun	0.803505727735
Fli1	Cebpa	0.802003937701548
cJun	Gata2	0.79654617857337
EgrNab	cJun	0.7931768303405509
cJun	Pu1	0.7927407244619129
cJun	Scl	0.7912115889120291
Cebpa	cJun	0.7901054666185509
Gfi1	Gata2	0.78985317707442
cJun	Gfi1	0.7892718097350641
Gata1	Gfi1	0.7849353840781941
Gata2	Gfi1	0.7811385504453391
Fli1	Gata2	0.776917010668254
Pu1	Cebpa	0.775527392012803
Pu1	Fog1	0.774157355673953
Gata1	Cebpa	0.765292046335963
Pu1	Gfi1	0.7589182181688009
Pu1	Scl	0.7585733424106321
Pu1	Fli1	0.758010435409787
cJun	Eklf	0.7545616099584269
Eklf	Cebpa	0.752883212246193
Gfi1	Pu1	0.7523870322086998
Pu1	Eklf	0.7345735259572791
Cebpa	Pu1	0.734361593258077
Fog1	Gfi1	0.7331354338137009
Scl	Gfi1	0.7321724509329208
Cebpa	Gata2	0.7318482140284179
Fli1	Gfi1	0.7313508034073042
Fli1	Eklf	0.730141221637878
cJun	Gata1	0.723508958925678
Eklf	Fli1	0.702938144566983
Scl	Gata1	0.688802203042856
Gfi1	Gata1	0.6880144143683399
Fli1	Gata1	0.684256108089219
EgrNab	Pu1	0.684108568659323
Fog1	Gata1	0.6838486453041228
Eklf	Gata1	0.6676388839040981
EgrNab	Cebpa	0.649171995728683
Fli1	Pu1	0.6417712459861279
Fog1	Pu1	0.635105485088989
Scl	Pu1	0.632879399473607
Cebpa	Gata1	0.632590494574092
EgrNab	Gfi1	0.6022427363596129
Eklf	Pu1	0.6010015664768249
Gata2	Fli1	0.599351721113908
EgrNab	Gata2	0.593975872363689
Eklf	Gfi1	0.5879484310105911
Gata2	Eklf	0.5808473885936171
Gata2	Fog1	0.566022125167365
Cebpa	Fli1	0.562507503753401
Gata2	Scl	0.547502819653129
Gfi1	Fli1	0.5062655463272029
Fli1	cJun	0.5044078314474171
Scl	cJun	0.494758445680253
Fog1	cJun	0.494534180603579
EgrNab	Gata1	0.48985529356751895
Gfi1	Eklf	0.469718007141712
Eklf	cJun	0.468425190759743
Cebpa	Fog1	0.463484938465219
Cebpa	Eklf	0.461984327962092
Cebpa	Scl	0.461582181231931
Eklf	EgrNab	0.40526246569042296
Fli1	EgrNab	0.358356835202635
Fog1	EgrNab	0.35053474740042107
Scl	EgrNab	0.340004379214764
Gfi1	Scl	0.29360148446586104
Gfi1	Fog1	0.272154799106583
EgrNab	Scl	0.250472056047948
EgrNab	Fli1	0.221751410181297
EgrNab	Eklf	0.17869622385342396
EgrNab	Fog1	0.172232597838648
