Gene1	Gene2	EdgeWeight
g2	g7	63
g8	g7	62
g7	g7	61
g7	g3	60
g3	g4	59
g8	g3	58
g5	g6	57
g2	g3	56
g8	g2	55
g2	g5	54
g3	g2	53
g6	g2	52
g7	g2	51
g6	g4	50
g1	g3	49
g1	g2	48
g6	g7	47
g1	g7	46
g4	g4	45
g4	g3	44
g5	g4	43
g5	g1	42
g6	g1	41
g3	g8	40
g1	g5	39
g4	g2	38
g1	g1	37
g5	g3	36
g3	g6	35
g2	g1	34
g4	g1	33
g8	g1	32
g7	g1	31
g4	g6	30
g8	g5	29
g7	g5	28
g6	g8	27
g3	g3	26
g5	g2	25
g4	g5	24
g3	g1	23
g5	g5	22
g2	g8	21
g2	g6	20
g2	g2	19
g3	g5	18
g5	g8	17
g4	g8	16
g5	g7	15
g7	g8	14
g1	g4	13
g6	g3	12
g4	g7	11
g6	g5	10
g6	g6	9
g1	g8	8
g8	g8	7
g2	g4	6
g1	g6	5
g8	g4	4
g7	g4	3
g8	g6	2
g7	g6	1
g3	g7	0
