,Time
E19_1_052,1.052
E113_1_954,1.954
E13_0_701,0.701
E78_3_958,3.958
E110_2_505,2.505
E64_1_403,1.403
E44_0_501,0.501
E39_4_208,4.208
E43_1_253,1.253
E85_1_353,1.3530000000000002
E133_0_852,0.852
E108_4_259,4.2589999999999995
E36_0_15,0.15
E40_2_906,2.906
E110_1_703,1.703
E104_1_453,1.453
E87_4_96,4.96
E72_0_451,0.451
E41_4_659,4.659
E102_0_1,0.1
E6_0_301,0.301
E14_2_204,2.204
E95_0_551,0.551
E48_2_455,2.455
E140_4_609,4.609
E144_4_659,4.659
E19_4_208,4.208
E95_1_603,1.6030000000000002
E0_0_902,0.902
E49_4_359,4.359
E93_1_303,1.3030000000000002
E59_2_004,2.004
E90_3_858,3.858
E93_3_607,3.6069999999999998
E97_3_657,3.657
E26_2_756,2.7560000000000002
E112_1_353,1.3530000000000002
E130_1_002,1.002
E26_3_407,3.407
E125_0_0,0.0
E147_4_609,4.609
E50_1_754,1.754
E143_4_559,4.559
E23_4_108,4.1080000000000005
E10_1_002,1.002
E63_2_305,2.305
E93_1_253,1.253
E96_4_96,4.96
E2_2_154,2.154
E21_1_703,1.703
E136_0_852,0.852
E85_1_152,1.1520000000000001
E84_3_357,3.3569999999999998
E37_3_758,3.758
E17_3_507,3.5069999999999997
E120_0_301,0.301
E118_2_255,2.255
E57_0_451,0.451
E64_4_76,4.76
E113_1_653,1.653
E113_4_91,4.91
E123_3_407,3.407
E16_1_353,1.3530000000000002
E52_3_357,3.3569999999999998
E77_0_05,0.05
E44_1_653,1.653
E144_4_81,4.81
E32_4_409,4.409
E49_0_0,0.0
E85_3_357,3.3569999999999998
E49_4_158,4.158
E86_0_601,0.601
E58_2_054,2.0540000000000003
E40_4_509,4.5089999999999995
E93_3_357,3.3569999999999998
E113_0_902,0.902
E111_0_601,0.601
E93_0_2,0.2
E110_4_709,4.709
E129_4_91,4.91
E53_4_309,4.309
E86_0_0,0.0
E147_1_804,1.804
E75_3_808,3.8080000000000003
E13_2_054,2.0540000000000003
E89_1_653,1.653
E127_1_102,1.102
E133_2_104,2.104
E54_4_459,4.459
E146_1_303,1.3030000000000002
E36_3_307,3.307
E50_3_908,3.908
E131_1_653,1.653
E15_3_707,3.707
E111_4_259,4.2589999999999995
E87_0_05,0.05
E14_0_952,0.9520000000000001
E89_2_655,2.655
E6_2_255,2.255
E19_2_255,2.255
E22_2_355,2.355
E68_1_303,1.3030000000000002
E2_3_557,3.557
E44_1_303,1.3030000000000002
E98_4_81,4.81
E125_4_81,4.81
E69_0_701,0.701
E131_1_253,1.253
E80_3_908,3.908
E99_0_0,0.0
E12_0_752,0.752
E34_2_355,2.355
E40_0_651,0.6509999999999999
E124_1_553,1.5530000000000002
E100_3_156,3.156
E10_0_301,0.301
E16_2_856,2.8560000000000003
E98_0_301,0.301
E118_0_15,0.15
E97_3_206,3.2060000000000004
E83_0_601,0.601
E21_0_301,0.301
E75_1_253,1.253
E148_3_758,3.758
E31_0_501,0.501
E124_3_908,3.908
E34_1_754,1.754
E65_1_553,1.5530000000000002
E142_1_804,1.804
E39_0_852,0.852
E63_4_609,4.609
E51_4_76,4.76
E13_1_152,1.1520000000000001
E33_1_653,1.653
E147_1_453,1.453
E111_1_854,1.854
E36_4_158,4.158
E13_1_553,1.5530000000000002
E114_4_409,4.409
E14_4_108,4.1080000000000005
E8_4_259,4.2589999999999995
E125_3_257,3.2569999999999997
E130_4_509,4.5089999999999995
E56_0_752,0.752
E113_2_856,2.8560000000000003
E74_4_81,4.81
E88_0_251,0.251
E24_0_752,0.752
E2_3_257,3.2569999999999997
E7_0_902,0.902
E41_2_906,2.906
E29_4_008,4.008
E48_4_509,4.5089999999999995
E137_2_255,2.255
E96_0_852,0.852
E66_2_204,2.204
E8_2_255,2.255
E134_1_002,1.002
E55_3_056,3.056
E1_1_002,1.002
E17_3_357,3.3569999999999998
E145_1_703,1.703
E117_1_703,1.703
E51_3_808,3.8080000000000003
E52_4_259,4.2589999999999995
E12_2_305,2.305
E38_2_505,2.505
E37_0_802,0.802
E126_2_555,2.555
E80_4_609,4.609
E141_1_353,1.3530000000000002
E118_0_902,0.902
E24_1_854,1.854
E148_3_958,3.958
E74_3_557,3.557
E126_4_76,4.76
E65_0_752,0.752
E70_1_052,1.052
E76_1_002,1.002
E84_3_958,3.958
E87_0_701,0.701
E128_1_152,1.1520000000000001
E123_4_709,4.709
E52_1_653,1.653
E13_4_208,4.208
E8_4_108,4.1080000000000005
E32_3_607,3.6069999999999998
E61_0_401,0.401
E81_2_856,2.8560000000000003
E90_1_403,1.403
E21_3_657,3.657
E121_0_301,0.301
E142_2_405,2.405
E69_1_303,1.3030000000000002
E143_2_355,2.355
E127_3_407,3.407
E129_1_403,1.403
E131_4_609,4.609
E115_3_006,3.0060000000000002
E120_2_505,2.505
E15_1_102,1.102
E132_2_505,2.505
E43_1_102,1.102
E142_2_956,2.9560000000000004
E34_1_503,1.5030000000000001
E97_4_108,4.1080000000000005
E13_1_854,1.854
E60_4_309,4.309
E100_4_81,4.81
E14_2_305,2.305
E78_2_104,2.104
E2_2_605,2.605
E25_4_409,4.409
E118_4_509,4.5089999999999995
E21_1_202,1.202
E15_2_705,2.705
E23_2_906,2.906
E30_0_551,0.551
E51_1_002,1.002
E102_2_204,2.204
E116_4_008,4.008
E93_2_204,2.204
E127_3_908,3.908
E149_3_307,3.307
E58_0_752,0.752
E42_4_359,4.359
E69_0_601,0.601
E59_4_108,4.1080000000000005
E16_4_559,4.559
E76_3_808,3.8080000000000003
E9_3_206,3.2060000000000004
E87_1_804,1.804
E69_2_856,2.8560000000000003
E135_2_505,2.505
E54_0_05,0.05
E107_4_108,4.1080000000000005
E47_2_505,2.505
E18_4_86,4.86
E112_1_553,1.5530000000000002
E20_1_002,1.002
E136_1_253,1.253
E93_3_106,3.1060000000000003
E62_0_852,0.852
E127_4_359,4.359
E133_1_804,1.804
E108_3_307,3.307
E92_4_008,4.008
E59_4_409,4.409
E29_2_455,2.455
E3_4_509,4.5089999999999995
E87_2_054,2.0540000000000003
E81_2_455,2.455
E87_1_353,1.3530000000000002
E58_4_709,4.709
E0_0_651,0.6509999999999999
E45_4_259,4.2589999999999995
E67_1_653,1.653
E43_1_754,1.754
E97_0_752,0.752
E139_3_056,3.056
E93_4_359,4.359
E19_1_303,1.3030000000000002
E60_1_102,1.102
E24_2_956,2.9560000000000004
E148_1_553,1.5530000000000002
E86_4_158,4.158
E63_4_91,4.91
E51_1_804,1.804
E78_1_904,1.9040000000000001
E147_2_906,2.906
E88_1_904,1.9040000000000001
E102_3_407,3.407
E131_3_106,3.1060000000000003
E68_0_2,0.2
E72_4_559,4.559
E145_1_804,1.804
E143_3_858,3.858
E107_4_709,4.709
E98_2_705,2.705
E86_1_603,1.6030000000000002
E131_1_403,1.403
E83_0_401,0.401
E51_1_403,1.403
E103_4_359,4.359
E124_0_05,0.05
E47_0_2,0.2
E2_1_603,1.6030000000000002
E7_2_154,2.154
E53_3_006,3.0060000000000002
E18_4_108,4.1080000000000005
E130_3_106,3.1060000000000003
E87_4_158,4.158
E127_4_559,4.559
E45_0_802,0.802
E136_0_301,0.301
E143_1_854,1.854
E136_4_058,4.058
E18_3_106,3.1060000000000003
E2_3_808,3.8080000000000003
E7_1_804,1.804
E120_0_752,0.752
E81_2_655,2.655
E16_3_257,3.2569999999999997
E34_0_351,0.35100000000000003
E143_1_503,1.5030000000000001
E33_3_106,3.1060000000000003
E54_1_854,1.854
E105_1_503,1.5030000000000001
E93_0_601,0.601
E73_4_309,4.309
E54_4_259,4.2589999999999995
E23_2_054,2.0540000000000003
E54_1_503,1.5030000000000001
E94_1_002,1.002
E121_1_503,1.5030000000000001
E74_4_309,4.309
E82_4_108,4.1080000000000005
E114_0_651,0.6509999999999999
E146_4_008,4.008
E12_3_156,3.156
E148_2_906,2.906
E3_0_1,0.1
E66_1_353,1.3530000000000002
E120_4_208,4.208
E106_3_707,3.707
E129_1_002,1.002
E89_2_505,2.505
E11_1_954,1.954
E125_1_353,1.3530000000000002
E137_3_858,3.858
E107_4_91,4.91
E137_1_503,1.5030000000000001
E12_1_453,1.453
E142_2_705,2.705
E108_2_204,2.204
E106_3_858,3.858
E108_0_501,0.501
E121_0_852,0.852
E32_0_451,0.451
E137_4_559,4.559
E18_3_507,3.5069999999999997
E64_0_05,0.05
E118_0_752,0.752
E69_1_854,1.854
E143_3_607,3.6069999999999998
E87_3_407,3.407
E115_4_76,4.76
E111_0_701,0.701
E72_0_0,0.0
E5_4_509,4.5089999999999995
E38_2_906,2.906
E84_4_309,4.309
E3_0_701,0.701
E110_3_557,3.557
E65_1_703,1.703
E123_2_355,2.355
E59_0_05,0.05
E29_0_501,0.501
E47_1_904,1.9040000000000001
E40_1_002,1.002
E42_2_255,2.255
E54_1_202,1.202
E1_3_407,3.407
E110_3_457,3.457
E142_0_551,0.551
E40_0_701,0.701
E117_2_705,2.705
E64_2_705,2.705
E147_3_958,3.958
E26_2_455,2.455
E48_3_808,3.8080000000000003
E103_0_651,0.6509999999999999
E124_4_509,4.5089999999999995
E131_4_008,4.008
E31_0_301,0.301
E91_0_902,0.902
E90_4_559,4.559
E124_4_259,4.2589999999999995
E44_0_251,0.251
E37_4_91,4.91
E20_4_058,4.058
E87_1_253,1.253
E14_2_605,2.605
E64_2_555,2.555
E55_1_503,1.5030000000000001
E63_4_409,4.409
E11_1_503,1.5030000000000001
E63_1_253,1.253
E33_0_551,0.551
E137_4_86,4.86
E31_4_96,4.96
E92_1_653,1.653
E144_0_15,0.15
E106_2_555,2.555
E128_0_0,0.0
E15_2_756,2.7560000000000002
E19_1_253,1.253
E111_2_405,2.405
E73_4_76,4.76
E50_4_76,4.76
E44_0_752,0.752
E13_3_307,3.307
E77_1_253,1.253
E37_1_854,1.854
E129_0_551,0.551
E120_3_106,3.1060000000000003
E68_0_15,0.15
E122_0_952,0.9520000000000001
E52_2_154,2.154
E40_1_152,1.1520000000000001
E23_4_459,4.459
E84_3_557,3.557
E87_1_303,1.3030000000000002
E136_0_2,0.2
E120_4_76,4.76
E118_1_754,1.754
E120_3_908,3.908
E42_2_154,2.154
E17_3_958,3.958
E30_4_008,4.008
E29_3_607,3.6069999999999998
E61_2_956,2.9560000000000004
E84_4_108,4.1080000000000005
E3_3_156,3.156
