Gene1	Gene2	EdgeWeight
g1	g4	63
g5	g2	63
g4	g2	63
g6	g2	62
g2	g7	62
g8	g7	61
g1	g2	61
g7	g3	61
g6	g8	60
g8	g3	60
g8	g2	60
g7	g2	59
g3	g4	59
g1	g1	59
g3	g5	58
g2	g4	56
g7	g1	56
g4	g1	56
g2	g3	55
g5	g7	54
g4	g7	53
g6	g1	53
g7	g7	53
g5	g5	52
g1	g5	52
g3	g6	52
g7	g5	51
g3	g2	51
g2	g5	50
g8	g4	49
g5	g4	49
g4	g5	48
g3	g1	47
g6	g6	46
g3	g3	46
g4	g6	45
g5	g3	45
g1	g7	43
g4	g4	43
g6	g3	42
g5	g1	42
g4	g3	42
g7	g4	41
g8	g1	41
g2	g1	39
g8	g5	38
g2	g8	38
g1	g3	37
g3	g8	37
g5	g8	34
g4	g8	32
g2	g6	31
g5	g6	30
g6	g5	30
g6	g7	28
g6	g4	28
g2	g2	25
g7	g8	22
g8	g8	17
g1	g8	12
g1	g6	6
g8	g6	5
g7	g6	3
g3	g7	1
