PseudoTime1,PseudoTime2
E142_3_908,122.604839786668,NA
E12_0_651,25.6017574904464,25.7702237336196
E122_3_407,128.719834166499,NA
E5_4_559,130.096760248473,NA
E92_1_653,83.7585021805565,NA
E58_1_703,NA,81.6928614059275
E104_4_76,NA,83.0884436276428
E18_2_004,121.337134070752,NA
E91_1_754,66.3564277503406,NA
E96_3_156,158.445828561818,NA
E100_0_551,20.5973477572649,20.744916000576
E105_3_307,NA,102.925691573677
E128_1_854,116.36869010536,NA
E131_2_705,NA,70.0758803310341
E60_3_257,138.11441504745,NA
E114_3_908,NA,90.2664091163112
E37_2_655,NA,91.3888991563573
E1_2_305,81.1080383800236,NA
E78_1_703,66.3852371249696,NA
E149_2_104,87.6756080284916,NA
E45_2_856,127.731378688989,NA
E107_4_259,154.11579369451,NA
E142_0_0,0,0
E90_1_904,148.619878912293,NA
E11_4_259,NA,84.5734116200122
E21_3_707,NA,100.96346466078
E105_4_158,NA,94.7817191102161
E67_3_056,117.627253780427,NA
E86_3_457,160.706658080915,NA
E38_3_206,133.4565005113,NA
E10_3_156,126.288990060521,NA
E8_0_15,12.2346962196493,12.2783743873648
E9_1_002,47.8546335377567,43.8461217869482
E5_3_507,137.843546305925,NA
E65_1_854,47.435098256506,56.7296301883419
E31_3_507,163.0770816674,NA
E40_1_854,122.310900439444,NA
E111_4_659,NA,80.6962240352042
E108_4_659,146.107363434283,NA
E31_3_808,150.616179105653,NA
E111_0_701,26.6118658744221,26.7504912420177
E35_3_707,154.60813299663,NA
E44_1_653,104.694725244976,NA
E81_4_158,133.837465522647,NA
E135_1_303,47.662689539594,44.3409622077379
E46_1_202,48.8861559087941,57.8347180098119
E144_1_804,102.570593880912,NA
E54_4_259,146.738051896188,NA
E69_3_607,147.414155768824,NA
E101_0_0,0,0
E46_0_401,19.6299379587766,19.8470756605351
E40_1_152,76.1130205892258,NA
E3_1_653,NA,99.894182901274
E28_2_204,62.1462106476111,48.8895395379851
E34_0_852,NA,67.3472550941943
E52_2_405,73.8604674984225,NA
E136_4_208,120.817890269474,NA
E42_2_154,154.506227415896,NA
E32_3_808,163.0770816674,NA
E81_4_609,127.539918514541,NA
E45_0_0,0,0
E129_4_359,NA,89.2071459375369
E108_3_156,159.162731042878,NA
E20_4_96,124.494010378683,NA
E58_3_507,NA,82.1998515232736
