Gene1	Gene2	EdgeWeight
DMRT1	DMRT1	1.0
DKK1	SRY	1.0
UGR	UGR	1.0
SOX9	NR5A1	1.0
DKK1	DKK1	1.0
SOX9	SOX9	1.0
DMRT1	DMRT1	1.0
DMRT1	DKK1	1.0
NR5A1	NR5A1	1.0
DKK1	DMRT1	1.0
UGR	UGR	1.0
SRY	SRY	1.0
FGF9	PGD2	1.0
DMRT1	NR5A1	1.0
DMRT1	SRY	1.0
NR5A1	WT1mKTS	1.0
SOX9	AMH	1.0
DKK1	WT1mKTS	1.0
SOX9	FGF9	1.0
AMH	PGD2	1.0
UGR	CBX2	1.0
PGD2	PGD2	1.0
RSPO1	WNT4	1.0
CBX2	UGR	1.0
WNT4	WNT4	1.0
NR5A1	WNT4	1.0
NR5A1	NR5A1	1.0
NR0B1	NR0B1	1.0
SOX9	NR5A1	1.0
CTNNB1	NR0B1	1.0
DMRT1	NR0B1	1.0
AMH	AMH	1.0
NR5A1	WT1pKTS	1.0
FOXL2	FOXL2	1.0
PGD2	AMH	1.0
WT1pKTS	WT1pKTS	1.0
FGF9	AMH	1.0
UGR	CBX2	1.0
NR5A1	CBX2	1.0
CBX2	CBX2	1.0
FOXL2	WT1pKTS	1.0
WT1pKTS	WT1pKTS	1.0
NR5A1	WT1pKTS	1.0
SRY	WT1pKTS	1.0
UGR	WNT4	1.0
DMRT1	RSPO1	1.0
DKK1	DKK1	1.0
SOX9	SOX9	1.0
SRY	CBX2	1.0
CTNNB1	CTNNB1	1.0
RSPO1	CTNNB1	1.0
SOX9	DHH	1.0
AMH	FGF9	1.0
RSPO1	WNT4	1.0
NR5A1	WNT4	1.0
SOX9	WNT4	1.0
PGD2	DHH	1.0
CTNNB1	CTNNB1	1.0
PGD2	FGF9	1.0
SOX9	PGD2	1.0
SRY	SRY	1.0
CTNNB1	WT1mKTS	1.0
FGF9	FGF9	1.0
CBX2	SRY	1.0
DMRT1	DKK1	1.0
DKK1	CTNNB1	1.0
RSPO1	RSPO1	1.0
DHH	DHH	1.0
DKK1	DMRT1	1.0
CBX2	CBX2	1.0
WNT4	WNT4	1.0
CTNNB1	RSPO1	1.0
RSPO1	RSPO1	1.0
AMH	DHH	1.0
DHH	PGD2	0.999999
SRY	DMRT1	0.999999
UGR	NR5A1	0.9999959999999999
UGR	SRY	0.999994
DKK1	SOX9	0.999994
WNT4	RSPO1	0.9999879999999999
SRY	NR5A1	0.9999870000000001
FOXL2	CTNNB1	0.999984
DMRT1	FGF9	0.9999709999999999
DMRT1	DHH	0.99997
DKK1	DHH	0.999967
PGD2	NR0B1	0.9999629999999999
CTNNB1	WT1pKTS	0.9999239999999999
DMRT1	WT1pKTS	0.999908
SOX9	CBX2	0.9999040000000001
NR5A1	NR0B1	0.999873
DKK1	FGF9	0.999843
NR5A1	SRY	0.999806
